CHROM,win_start,win_end,win_mid,MEAN_DEPTH_n,MEAN_DEPTH_mean,MEAN_DEPTH_max,Sexo
scaffold_19_ctg1,7250001,7300000,7275000,32440,16.86370233,37.9,Males
scaffold_19_ctg1,1200001,1250000,1225000,36792,16.86085102,26.4,Females
scaffold_19_ctg1,5650001,5700000,5675000,37632,16.86060091,27.5,Males
scaffold_19_ctg1,7900001,7950000,7925000,38744,16.84803037,25.6,Males
scaffold_19_ctg1,7800001,7850000,7825000,39843,16.83269974,27.4,Females
scaffold_19_ctg1,1350001,1400000,1375000,42163,16.83143877,26.9,Males
scaffold_19_ctg1,3700001,3750000,3725000,41010,16.82142838,26.7,Males
scaffold_19_ctg1,4500001,4550000,4525000,36770,16.81488464,34.4,Females
scaffold_19_ctg1,9550001,9600000,9575000,39819,16.81279149,28.3,Females
scaffold_19_ctg1,8150001,8200000,8175000,39719,16.79017878,35.4,Females
scaffold_19_ctg1,600001,650000,625000,41334,16.76221651,30,Females
scaffold_19_ctg1,3650001,3700000,3675000,39697,16.74971393,29.8,Females
scaffold_19_ctg1,7750001,7800000,7775000,39052,16.74338039,26.7,Males
scaffold_19_ctg1,9600001,9650000,9625000,39645,16.7186203,26.5,Females
scaffold_19_ctg1,2000001,2050000,2025000,38581,16.70601153,35.9,Females
scaffold_19_ctg1,9550001,9600000,9575000,39819,16.70536623,25.8,Males
scaffold_19_ctg1,9300001,9350000,9325000,35358,16.69623284,41.4,Females
scaffold_19_ctg1,8800001,8850000,8825000,38478,16.6828773,30.7,Females
scaffold_19_ctg1,3700001,3750000,3725000,41010,16.67920101,25.8,Females
scaffold_19_ctg1,4500001,4550000,4525000,36770,16.67795038,30,Males
scaffold_19_ctg1,5000001,5050000,5025000,29953,16.66914249,53.3,Males
scaffold_19_ctg1,6300001,6350000,6325000,37990,16.65328325,26.5,Females
scaffold_19_ctg1,9200001,9250000,9225000,36319,16.65062953,71.5,Males
scaffold_19_ctg1,11250001,11300000,11275000,36688,16.61225991,28.6,Females
scaffold_19_ctg1,8150001,8200000,8175000,39719,16.61086648,46.2,Males
scaffold_19_ctg1,5750001,5800000,5775000,40042,16.60016763,30,Males
scaffold_19_ctg1,3450001,3500000,3475000,37941,16.59468232,25.8,Males
scaffold_19_ctg1,7750001,7800000,7775000,39052,16.59161096,31,Females
scaffold_19_ctg1,12000001,12050000,12025000,39010,16.59002962,40.4,Males
scaffold_19_ctg1,9500001,9550000,9525000,38636,16.55553032,31.3,Females
scaffold_19_ctg1,11750001,11800000,11775000,39513,16.53038999,29.4,Females
scaffold_19_ctg1,6300001,6350000,6325000,37990,16.52130605,24.6,Males
scaffold_19_ctg1,11300001,11350000,11325000,37649,16.46357783,32.2,Males
scaffold_19_ctg1,7100001,7150000,7125000,37373,16.46139756,29,Males
scaffold_19_ctg1,1550001,1600000,1575000,37854,16.45873144,31.2,Females
scaffold_19_ctg1,1300001,1350000,1325000,39444,16.4280719,27.9,Females
scaffold_19_ctg1,9100001,9150000,9125000,38348,16.42752569,28.2,Males
scaffold_19_ctg1,9400001,9450000,9425000,35753,16.41398002,30.4,Males
scaffold_19_ctg1,5050001,5100000,5075000,31155,16.40522315,40.9,Males
scaffold_19_ctg1,11600001,11650000,11625000,35131,16.40320317,27.4,Females
scaffold_19_ctg1,2400001,2450000,2425000,35918,16.39201453,38.7,Males
scaffold_19_ctg1,8850001,8900000,8875000,37210,16.38520611,29.7,Females
scaffold_19_ctg1,900001,950000,925000,37197,16.37143854,68.8,Males
scaffold_19_ctg1,12000001,12050000,12025000,39010,16.35896521,45.9,Females
scaffold_19_ctg1,6000001,6050000,6025000,35682,16.35499551,28.4,Females
scaffold_19_ctg1,9200001,9250000,9225000,36319,16.34696964,39.1,Females
scaffold_19_ctg1,5800001,5850000,5825000,35414,16.34126421,31.9,Females
scaffold_19_ctg1,9600001,9650000,9625000,39645,16.31970488,28.5,Males
scaffold_19_ctg1,8650001,8700000,8675000,38097,16.31222146,31,Females
scaffold_19_ctg1,8450001,8500000,8475000,40423,16.30945246,29.5,Males
scaffold_19_ctg1,8450001,8500000,8475000,40423,16.28394878,27.7,Females
scaffold_19_ctg1,11200001,11250000,11225000,32977,16.2578057,32.3,Males
scaffold_19_ctg1,300001,350000,325000,38007,16.25733798,37.2,Females
scaffold_19_ctg1,2350001,2400000,2375000,39571,16.22010332,28.7,Females
scaffold_19_ctg1,11750001,11800000,11775000,39513,16.21689296,29.9,Males
scaffold_19_ctg1,850001,9.00E+05,875000,36088,16.20897301,31.6,Males
scaffold_19_ctg1,11250001,11300000,11275000,36688,16.19345176,27.1,Males
scaffold_19_ctg1,9500001,9550000,9525000,38636,16.1873332,27.4,Males
scaffold_19_ctg1,1100001,1150000,1125000,38462,16.17813614,31.1,Males
scaffold_19_ctg1,7700001,7750000,7725000,36083,16.16885883,29.8,Males
scaffold_19_ctg1,8900001,8950000,8925000,38469,16.16846169,27.2,Females
scaffold_19_ctg1,2350001,2400000,2375000,39571,16.16338571,25.2,Males
scaffold_19_ctg1,8200001,8250000,8225000,32806,16.15313882,35.6,Females
scaffold_19_ctg1,12300001,12350000,12325000,36839,16.13358359,31.7,Females
scaffold_19_ctg1,5150001,5200000,5175000,36703,16.13066654,32.7,Males
scaffold_19_ctg1,700001,750000,725000,31719,16.12790321,50.2,Females
scaffold_19_ctg1,7950001,8.00E+06,7975000,39937,16.12413626,31.6,Females
scaffold_19_ctg1,12500001,12550000,12525000,37440,16.11538528,59.9,Males
scaffold_19_ctg1,5800001,5850000,5825000,35414,16.1106245,37.5,Males
scaffold_19_ctg1,8750001,8800000,8775000,37121,16.07711927,35.1,Females
scaffold_19_ctg1,950001,1.00E+06,975000,38243,16.04940245,25.5,Females
scaffold_19_ctg1,550001,6.00E+05,575000,36623,16.04144191,41.8,Males
scaffold_19_ctg1,1600001,1650000,1625000,33079,16.04107147,209,Females
scaffold_19_ctg1,7950001,8.00E+06,7975000,39937,16.03034269,27.8,Males
scaffold_19_ctg1,10100001,10150000,10125000,27503,16.02880373,32.1,Females
scaffold_19_ctg1,3100001,3150000,3125000,35112,16.0189462,28.9,Males
scaffold_19_ctg1,4650001,4700000,4675000,34627,16.0149222,33.1,Males
scaffold_19_ctg1,3000001,3050000,3025000,33141,16.01411615,40.8,Females
scaffold_19_ctg1,850001,9.00E+05,875000,36088,15.99595564,30.9,Females
scaffold_19_ctg1,9750001,9800000,9775000,35203,15.99554544,30.1,Females
scaffold_19_ctg1,650001,7.00E+05,675000,38662,15.98884485,30.3,Males
scaffold_19_ctg1,4600001,4650000,4625000,38231,15.98654339,29.1,Males
scaffold_19_ctg1,7550001,7600000,7575000,37104,15.98031704,30.7,Males
scaffold_19_ctg1,8850001,8900000,8875000,37210,15.97909851,27.4,Males
scaffold_19_ctg1,11900001,11950000,11925000,26194,15.97275288,36.7,Males
scaffold_19_ctg1,1250001,1300000,1275000,37085,15.96508104,31.4,Males
scaffold_19_ctg1,12400001,12450000,12425000,36646,15.95238642,34.8,Males
scaffold_19_ctg1,3650001,3700000,3675000,39697,15.95217936,26.5,Males
scaffold_19_ctg1,3750001,3800000,3775000,38862,15.94643768,24.1,Males
scaffold_19_ctg1,9300001,9350000,9325000,35358,15.94111343,37.9,Males
scaffold_19_ctg1,1400001,1450000,1425000,35397,15.92596308,30.5,Females
scaffold_19_ctg1,11700001,11750000,11725000,35137,15.91868764,26.8,Males
scaffold_19_ctg1,10300001,10350000,10325000,38488,15.91198668,30.9,Males
scaffold_19_ctg1,3250001,3300000,3275000,38995,15.91020687,31.1,Females
scaffold_19_ctg1,5950001,6.00E+06,5975000,36431,15.89948326,41.4,Males
scaffold_19_ctg1,5600001,5650000,5625000,37530,15.89476235,27,Females
scaffold_19_ctg1,9800001,9850000,9825000,30698,15.87094906,26.1,Males
scaffold_19_ctg1,3000001,3050000,3025000,33141,15.86842901,28.9,Males
scaffold_19_ctg1,3500001,3550000,3525000,35091,15.86003453,27.4,Females
scaffold_19_ctg1,950001,1.00E+06,975000,38243,15.85820855,27.9,Males
scaffold_19_ctg1,9150001,9200000,9175000,34171,15.85297564,30.8,Males
scaffold_19_ctg1,8700001,8750000,8725000,39186,15.85082378,26.1,Males
scaffold_19_ctg1,12100001,12150000,12125000,34996,15.85076497,25.5,Males
scaffold_19_ctg1,11650001,11700000,11675000,34167,15.83880751,35,Females
scaffold_19_ctg1,2000001,2050000,2025000,38581,15.82821078,27.9,Males
scaffold_19_ctg1,11650001,11700000,11675000,34167,15.82535162,26.9,Males
scaffold_19_ctg1,1300001,1350000,1325000,39444,15.82309722,27.1,Males
scaffold_19_ctg1,4450001,4500000,4475000,35998,15.8171295,28.4,Males
scaffold_19_ctg1,12700001,12750000,12725000,35382,15.8142854,44.9,Males
scaffold_19_ctg1,2300001,2350000,2325000,31755,15.81300276,25.3,Females
scaffold_19_ctg1,5250001,5300000,5275000,34884,15.81249499,29.7,Females
scaffold_19_ctg1,11950001,1.20E+07,11975000,38725,15.81071537,26.5,Males
scaffold_19_ctg1,9450001,9500000,9475000,39668,15.8056774,29.4,Males
scaffold_19_ctg1,5900001,5950000,5925000,33286,15.79804155,26,Females
scaffold_19_ctg1,2550001,2600000,2575000,31476,15.79757892,32.7,Females
scaffold_19_ctg1,12550001,12600000,12575000,37488,15.79634304,27.1,Males
scaffold_19_ctg1,6700001,6750000,6725000,33898,15.79462803,29.3,Males
scaffold_19_ctg1,9050001,9100000,9075000,34138,15.79417376,24.1,Females
scaffold_19_ctg1,12650001,12700000,12675000,38445,15.78685149,27.3,Males
scaffold_19_ctg1,50001,1.00E+05,75000,34481,15.7830879,26.4,Males
scaffold_19_ctg1,2950001,3.00E+06,2975000,38767,15.77907617,30.4,Males
scaffold_19_ctg1,2150001,2200000,2175000,35403,15.77802203,50.6,Males
scaffold_19_ctg1,3450001,3500000,3475000,37941,15.77489925,26.8,Females
scaffold_19_ctg1,12100001,12150000,12125000,34996,15.77457289,28.2,Females
scaffold_19_ctg1,150001,2.00E+05,175000,37849,15.7705437,35.1,Males
scaffold_19_ctg1,100001,150000,125000,38447,15.77013782,25.2,Males
scaffold_19_ctg1,1950001,2.00E+06,1975000,31276,15.76672955,42.2,Males
scaffold_19_ctg1,11900001,11950000,11925000,26194,15.76643633,40.6,Females
scaffold_19_ctg1,5100001,5150000,5125000,34495,15.7614422,28.1,Males
scaffold_19_ctg1,8250001,8300000,8275000,36078,15.75488927,24.1,Males
scaffold_19_ctg1,1250001,1300000,1275000,37085,15.74503565,27.1,Females
scaffold_19_ctg1,12050001,12100000,12075000,37697,15.7436341,30.2,Males
scaffold_19_ctg1,700001,750000,725000,31719,15.73506705,28.5,Males
scaffold_19_ctg1,5700001,5750000,5725000,36939,15.73039895,30.9,Males
scaffold_19_ctg1,6000001,6050000,6025000,35682,15.7137964,26,Males
scaffold_19_ctg1,2550001,2600000,2575000,31476,15.70939349,33,Males
scaffold_19_ctg1,4350001,4400000,4375000,31736,15.7007068,32.3,Males
scaffold_19_ctg1,6250001,6300000,6275000,34816,15.69982998,24.8,Males
scaffold_19_ctg1,7150001,7200000,7175000,40959,15.69724253,27.5,Females
scaffold_19_ctg1,12450001,12500000,12475000,36814,15.69043291,32.5,Males
scaffold_19_ctg1,1750001,1800000,1775000,37285,15.68824952,29.4,Males
scaffold_19_ctg1,1400001,1450000,1425000,35397,15.68645886,31.3,Males
scaffold_19_ctg1,2200001,2250000,2225000,36292,15.67610521,29.2,Females
scaffold_19_ctg1,9100001,9150000,9125000,38348,15.67274063,28.3,Females
scaffold_19_ctg1,450001,5.00E+05,475000,36480,15.66745566,36.3,Males
scaffold_19_ctg1,11850001,11900000,11875000,33194,15.65875071,29.6,Males
scaffold_19_ctg1,7250001,7300000,7275000,32440,15.64367422,40.7,Females
scaffold_19_ctg1,8800001,8850000,8825000,38478,15.63388223,30.5,Males
scaffold_19_ctg1,2150001,2200000,2175000,35403,15.62638406,68.5,Females
scaffold_19_ctg1,4150001,4200000,4175000,30916,15.6211558,41.2,Females
scaffold_19_ctg1,10700001,10750000,10725000,32835,15.61827911,37.5,Males
scaffold_19_ctg1,3500001,3550000,3525000,35091,15.6130059,25.9,Males
scaffold_19_ctg1,3550001,3600000,3575000,34413,15.61231366,36.4,Males
scaffold_19_ctg1,5050001,5100000,5075000,31155,15.61155567,31.5,Females
scaffold_19_ctg1,5850001,5900000,5875000,38905,15.60802877,23.8,Males
scaffold_19_ctg1,1600001,1650000,1625000,33079,15.58657929,26.9,Males
scaffold_19_ctg1,7350001,7400000,7375000,37171,15.58601048,28.1,Males
scaffold_19_ctg1,11600001,11650000,11625000,35131,15.58055607,29.7,Males
scaffold_19_ctg1,1850001,1900000,1875000,36785,15.56926093,27.1,Males
scaffold_19_ctg1,400001,450000,425000,36222,15.55849639,27.7,Males
scaffold_19_ctg1,5400001,5450000,5425000,29913,15.55726534,41.5,Females
scaffold_19_ctg1,9950001,1.00E+07,9975000,32851,15.55413999,33.8,Females
scaffold_19_ctg1,1550001,1600000,1575000,37854,15.55315249,27.2,Males
scaffold_19_ctg1,2650001,2700000,2675000,36212,15.54593625,28.7,Males
scaffold_19_ctg1,12400001,12450000,12425000,36646,15.54175675,25.9,Females
scaffold_19_ctg1,3150001,3200000,3175000,36884,15.53707502,25.9,Males
scaffold_19_ctg1,7650001,7700000,7675000,35292,15.53665286,42.8,Females
scaffold_19_ctg1,2100001,2150000,2125000,38205,15.51549704,27.5,Males
scaffold_19_ctg1,3050001,3100000,3075000,37214,15.51238661,32.9,Males
scaffold_19_ctg1,5350001,5400000,5375000,35706,15.49252567,33.7,Females
scaffold_19_ctg1,2250001,2300000,2275000,33289,15.48901379,28.9,Females
scaffold_19_ctg1,1750001,1800000,1775000,37285,15.48187527,30.1,Females
scaffold_19_ctg1,7700001,7750000,7725000,36083,15.47876585,24.1,Females
scaffold_19_ctg1,800001,850000,825000,35097,15.47297789,31.1,Males
scaffold_19_ctg1,8600001,8650000,8625000,36032,15.47201346,26,Males
scaffold_19_ctg1,1450001,1500000,1475000,36745,15.46250544,26.5,Males
scaffold_19_ctg1,12050001,12100000,12075000,37697,15.45715101,36.3,Females
scaffold_19_ctg1,300001,350000,325000,38007,15.45267196,24.2,Males
scaffold_19_ctg1,600001,650000,625000,41334,15.45205386,29.6,Males
scaffold_19_ctg1,200001,250000,225000,38113,15.4515918,26.2,Males
scaffold_19_ctg1,9850001,9900000,9875000,35000,15.43986063,31.9,Males
scaffold_19_ctg1,11150001,11200000,11175000,35503,15.43801402,31.6,Females
scaffold_19_ctg1,8900001,8950000,8925000,38469,15.43544226,27.8,Males
scaffold_19_ctg1,8650001,8700000,8675000,38097,15.42989728,29.3,Males
scaffold_19_ctg1,11950001,1.20E+07,11975000,38725,15.42878957,34,Females
scaffold_19_ctg1,7200001,7250000,7225000,36643,15.4240161,27.9,Males
scaffold_19_ctg1,4750001,4800000,4775000,26490,15.41967876,37.7,Males
scaffold_19_ctg1,7600001,7650000,7625000,38513,15.40523481,23.6,Males
scaffold_19_ctg1,10150001,10200000,10175000,34278,15.40134983,27.2,Males
scaffold_19_ctg1,500001,550000,525000,39829,15.39665338,26.8,Males
scaffold_19_ctg1,9850001,9900000,9875000,35000,15.39601432,28.6,Females
scaffold_19_ctg1,250001,3.00E+05,275000,33016,15.39474349,24.1,Males
scaffold_19_ctg1,8250001,8300000,8275000,36078,15.39321099,26.3,Females
scaffold_19_ctg1,6950001,7.00E+06,6975000,33321,15.38774063,32.9,Males
scaffold_19_ctg1,1900001,1950000,1925000,33270,15.36847994,26.2,Females
scaffold_19_ctg1,5850001,5900000,5875000,38905,15.3671419,29.4,Females
scaffold_19_ctg1,4050001,4100000,4075000,35838,15.3602182,32.4,Males
scaffold_19_ctg1,9150001,9200000,9175000,34171,15.35903536,29,Females
scaffold_19_ctg1,3250001,3300000,3275000,38995,15.34888939,29.9,Males
scaffold_19_ctg1,11050001,11100000,11075000,27442,15.34885674,32.8,Females
scaffold_19_ctg1,2900001,2950000,2925000,34009,15.3430364,29.3,Males
scaffold_19_ctg1,100001,150000,125000,38447,15.34192691,28.2,Females
scaffold_19_ctg1,5450001,5500000,5475000,35070,15.34079112,30.7,Males
scaffold_19_ctg1,9000001,9050000,9025000,37409,15.33988478,26.5,Males
scaffold_19_ctg1,4150001,4200000,4175000,30916,15.3315231,33.8,Males
scaffold_19_ctg1,1100001,1150000,1125000,38462,15.32892285,25.5,Females
scaffold_19_ctg1,750001,8.00E+05,775000,38073,15.32503351,29.5,Females
scaffold_19_ctg1,500001,550000,525000,39829,15.31583904,32.7,Females
scaffold_19_ctg1,5200001,5250000,5225000,33051,15.31289371,31.5,Males
scaffold_19_ctg1,2800001,2850000,2825000,30992,15.31184377,38.5,Males
scaffold_19_ctg1,7650001,7700000,7675000,35292,15.31156105,39.4,Males
scaffold_19_ctg1,350001,4.00E+05,375000,32049,15.31040967,28.5,Males
scaffold_19_ctg1,12200001,12250000,12225000,32728,15.30520172,35.3,Females
scaffold_19_ctg1,3750001,3800000,3775000,38862,15.29890914,26.2,Females
scaffold_19_ctg1,1900001,1950000,1925000,33270,15.29143064,24.5,Males
scaffold_19_ctg1,11550001,11600000,11575000,34373,15.29036928,37.6,Females
scaffold_19_ctg1,2300001,2350000,2325000,31755,15.28574371,25.7,Males
scaffold_19_ctg1,9650001,9700000,9675000,37099,15.28306363,26.3,Males
scaffold_19_ctg1,4100001,4150000,4125000,38001,15.26496433,33.6,Males
scaffold_19_ctg1,1150001,1200000,1175000,25825,15.26078446,29.5,Males
scaffold_19_ctg1,2700001,2750000,2725000,32490,15.26056308,25.4,Males
scaffold_19_ctg1,1050001,1100000,1075000,33832,15.24961978,26.8,Males
scaffold_19_ctg1,11800001,11850000,11825000,32959,15.24875509,28.9,Males
scaffold_19_ctg1,3950001,4.00E+06,3975000,34836,15.23659871,26.4,Females
scaffold_19_ctg1,650001,7.00E+05,675000,38662,15.2284839,29.7,Females
scaffold_19_ctg1,2200001,2250000,2225000,36292,15.22667828,26,Males
scaffold_19_ctg1,6500001,6550000,6525000,31637,15.22578442,45.8,Males
scaffold_19_ctg1,8300001,8350000,8325000,28669,15.21704348,31.2,Males
scaffold_19_ctg1,6600001,6650000,6625000,35289,15.21367691,34.5,Males
scaffold_19_ctg1,7150001,7200000,7175000,40959,15.21109483,25.7,Males
scaffold_19_ctg1,9900001,9950000,9925000,31431,15.20844591,37.2,Females
scaffold_19_ctg1,7500001,7550000,7525000,37309,15.20843259,29.3,Males
scaffold_19_ctg1,5250001,5300000,5275000,34884,15.1986557,31.7,Males
scaffold_19_ctg1,550001,6.00E+05,575000,36623,15.19344325,44.3,Females
scaffold_19_ctg1,9050001,9100000,9075000,34138,15.18975177,25.5,Males
scaffold_19_ctg1,2250001,2300000,2275000,33289,15.18662731,26.7,Males
scaffold_19_ctg1,11350001,11400000,11375000,26236,15.18641487,30.2,Males
scaffold_19_ctg1,2500001,2550000,2525000,34674,15.18165482,42.3,Males
scaffold_19_ctg1,2400001,2450000,2425000,35918,15.18051109,36.1,Females
scaffold_19_ctg1,900001,950000,925000,37197,15.17851446,60,Females
scaffold_19_ctg1,8950001,9.00E+06,8975000,37516,15.15817814,28.2,Males
scaffold_19_ctg1,12650001,12700000,12675000,38445,15.15424754,30.5,Females
scaffold_19_ctg1,10550001,10600000,10575000,32541,15.15220563,30.6,Males
scaffold_19_ctg1,11200001,11250000,11225000,32977,15.14705215,30.2,Females
scaffold_19_ctg1,4700001,4750000,4725000,31710,15.14338214,34.2,Males
scaffold_19_ctg1,9950001,1.00E+07,9975000,32851,15.14219052,43.7,Males
scaffold_19_ctg1,4650001,4700000,4675000,34627,15.13128844,32.3,Females
scaffold_19_ctg1,12450001,12500000,12475000,36814,15.13117367,29.3,Females
scaffold_19_ctg1,3900001,3950000,3925000,32667,15.12365462,28.3,Females
scaffold_19_ctg1,5350001,5400000,5375000,35706,15.11332992,34,Males
scaffold_19_ctg1,4400001,4450000,4425000,35164,15.11313142,55.2,Males
scaffold_19_ctg1,10250001,10300000,10275000,36319,15.10964516,51.5,Males
scaffold_19_ctg1,12600001,12650000,12625000,37885,15.10683694,25.2,Males
scaffold_19_ctg1,7000001,7050000,7025000,28016,15.08638338,55.9,Males
scaffold_19_ctg1,12300001,12350000,12325000,36839,15.08486537,28.6,Males
scaffold_19_ctg1,10750001,10800000,10775000,37119,15.08166604,24.2,Males
scaffold_19_ctg1,10200001,10250000,10225000,38523,15.08010698,32.4,Females
scaffold_19_ctg1,5400001,5450000,5425000,29913,15.07602909,32.2,Males
scaffold_19_ctg1,7050001,7100000,7075000,33217,15.07500426,34.3,Males
scaffold_19_ctg1,3150001,3200000,3175000,36884,15.07300826,31.9,Females
scaffold_19_ctg1,6100001,6150000,6125000,31387,15.07016741,25.1,Males
scaffold_19_ctg1,7050001,7100000,7075000,33217,15.05354061,32.8,Females
scaffold_19_ctg1,1700001,1750000,1725000,35217,15.04966904,32.6,Males
scaffold_19_ctg1,10850001,10900000,10875000,33001,15.04218202,29.2,Females
scaffold_19_ctg1,8400001,8450000,8425000,31614,15.04002376,29.5,Males
scaffold_19_ctg1,5700001,5750000,5725000,36939,15.03605313,26.8,Females
scaffold_19_ctg1,6200001,6250000,6225000,35751,15.0122028,28.6,Males
scaffold_19_ctg1,1950001,2.00E+06,1975000,31276,15.01209088,47.3,Females
scaffold_19_ctg1,5900001,5950000,5925000,33286,15.00933292,26,Males
scaffold_19_ctg1,10000001,10050000,10025000,31005,15.00919814,28.4,Females
scaffold_19_ctg1,6550001,6600000,6575000,33700,15.00836578,25.2,Males
scaffold_19_ctg1,6650001,6700000,6675000,36999,15.00365123,25.1,Males
scaffold_19_ctg1,5550001,5600000,5575000,33298,15.00113729,27.8,Males
scaffold_19_ctg1,7400001,7450000,7425000,35398,14.997842,33,Males
scaffold_19_ctg1,8350001,8400000,8375000,31218,14.99755696,22.5,Males
scaffold_19_ctg1,11850001,11900000,11875000,33194,14.99598698,30.2,Females
scaffold_19_ctg1,3200001,3250000,3225000,38246,14.99435388,31.7,Females
scaffold_19_ctg1,4250001,4300000,4275000,28477,14.99292997,38.5,Males
scaffold_19_ctg1,2600001,2650000,2625000,30878,14.9924613,23,Males
scaffold_19_ctg1,1700001,1750000,1725000,35217,14.98967906,29.4,Females
scaffold_19_ctg1,9350001,9400000,9375000,36637,14.98889344,24.7,Males
scaffold_19_ctg1,10300001,10350000,10325000,38488,14.96282398,31.2,Females
scaffold_19_ctg1,2750001,2800000,2775000,33020,14.9565865,47.3,Males
scaffold_19_ctg1,8750001,8800000,8775000,37121,14.9496783,23.4,Males
scaffold_19_ctg1,3100001,3150000,3125000,35112,14.93706613,28.5,Females
scaffold_19_ctg1,750001,8.00E+05,775000,38073,14.91986798,27.5,Males
scaffold_19_ctg1,8300001,8350000,8325000,28669,14.91877337,38.2,Females
scaffold_19_ctg1,4350001,4400000,4375000,31736,14.91728512,29.8,Females
scaffold_19_ctg1,1000001,1050000,1025000,35996,14.91641718,25.4,Males
scaffold_19_ctg1,2050001,2100000,2075000,26514,14.90611281,35.9,Males
scaffold_19_ctg1,2700001,2750000,2725000,32490,14.90078913,25.1,Females
scaffold_19_ctg1,10500001,10550000,10525000,32583,14.87722645,30.2,Males
scaffold_19_ctg1,11450001,11500000,11475000,31640,14.87387486,109.1,Females
scaffold_19_ctg1,1800001,1850000,1825000,38582,14.87143933,28.3,Males
scaffold_19_ctg1,7500001,7550000,7525000,37309,14.87112397,37.4,Females
scaffold_19_ctg1,2950001,3.00E+06,2975000,38767,14.8607517,126,Females
scaffold_19_ctg1,10900001,10950000,10925000,23505,14.85711824,35.7,Males
scaffold_19_ctg1,3850001,3900000,3875000,32242,14.82723158,23,Males
scaffold_19_ctg1,5450001,5500000,5475000,35070,14.81994115,26.8,Females
scaffold_19_ctg1,7450001,7500000,7475000,36709,14.81153416,31.7,Males
scaffold_19_ctg1,6750001,6800000,6775000,29480,14.80930649,27.5,Males
scaffold_19_ctg1,2450001,2500000,2475000,33510,14.80761912,30.2,Males
scaffold_19_ctg1,5300001,5350000,5325000,35349,14.80600646,27.1,Males
scaffold_19_ctg1,2850001,2900000,2875000,37351,14.79144732,27,Males
scaffold_19_ctg1,12150001,12200000,12175000,32352,14.7885645,26,Males
scaffold_19_ctg1,8200001,8250000,8225000,32806,14.7855011,28.8,Males
scaffold_19_ctg1,10800001,10850000,10825000,32985,14.77794764,31.4,Males
scaffold_19_ctg1,4000001,4050000,4025000,35261,14.7710493,28.5,Males
scaffold_19_ctg1,9750001,9800000,9775000,35203,14.74579457,30.6,Males
scaffold_19_ctg1,2850001,2900000,2875000,37351,14.73373663,24.6,Females
scaffold_19_ctg1,11350001,11400000,11375000,26236,14.72845525,29.2,Females
scaffold_19_ctg1,10200001,10250000,10225000,38523,14.71919554,29.8,Males
