CHROM,win_start,win_end,win_mid,MEAN_DEPTH_n,MEAN_DEPTH_mean,MEAN_DEPTH_max,Sexo
scaffold_19_ctg1,10750001,10800000,10775000,37119,8.597193192,21.6667,Females
scaffold_19_ctg1,4300001,4350000,4325000,33939,8.758268819,29.5,Females
scaffold_19_ctg1,7300001,7350000,7325000,28911,8.814958666,77.8333,Females
scaffold_19_ctg1,6800001,6850000,6825000,24791,8.821499164,21.6667,Females
scaffold_19_ctg1,12400001,12450000,12425000,36646,8.848743908,18.8333,Females
scaffold_19_ctg1,1050001,1100000,1075000,33832,8.901781439,21.3333,Females
scaffold_19_ctg1,700001,750000,725000,31719,9.050727972,40.3333,Females
scaffold_19_ctg1,10650001,10700000,10675000,25996,9.065151727,38,Females
scaffold_19_ctg1,3850001,3900000,3875000,32242,9.101708013,42.1667,Females
scaffold_19_ctg1,10100001,10150000,10125000,27503,9.15747078,18.3333,Females
scaffold_19_ctg1,6250001,6300000,6275000,34816,9.22393643,21.6667,Females
scaffold_19_ctg1,5500001,5550000,5525000,23997,9.224961185,23,Females
scaffold_19_ctg1,2450001,2500000,2475000,33510,9.267938554,19.6667,Females
scaffold_19_ctg1,6150001,6200000,6175000,35768,9.318778478,23.1667,Females
scaffold_19_ctg1,6600001,6650000,6625000,35289,9.334684518,24.1667,Females
scaffold_19_ctg1,12150001,12200000,12175000,32352,9.38347615,68.6667,Females
scaffold_19_ctg1,7450001,7500000,7475000,36709,9.420393415,25,Females
scaffold_19_ctg1,800001,850000,825000,35097,9.423099523,20,Females
scaffold_19_ctg1,5150001,5200000,5175000,36703,9.433896471,22.5,Females
scaffold_19_ctg1,50001,1.00E+05,75000,34481,9.441502864,22.3333,Females
scaffold_19_ctg1,4450001,4500000,4475000,35998,9.556372966,30,Females
scaffold_19_ctg1,1950001,2.00E+06,1975000,31276,9.595235407,66.3333,Females
scaffold_19_ctg1,1500001,1550000,1525000,34182,9.690500595,23.1667,Females
scaffold_19_ctg1,5300001,5350000,5325000,35349,9.762271998,20.3333,Females
scaffold_19_ctg1,11500001,11550000,11525000,36332,9.841557649,22.1667,Females
scaffold_19_ctg1,11700001,11750000,11725000,35137,9.914204782,71,Females
scaffold_19_ctg1,7250001,7300000,7275000,32440,9.917235981,26.1667,Females
scaffold_19_ctg1,12300001,12350000,12325000,36839,9.922719945,23.3333,Females
scaffold_19_ctg1,2500001,2550000,2525000,34674,9.985568546,49,Females
scaffold_19_ctg1,8400001,8450000,8425000,31614,9.997867164,52.3333,Females
scaffold_19_ctg1,7500001,7550000,7525000,37309,10.05183186,19.8333,Females
scaffold_19_ctg1,11100001,11150000,11125000,29137,10.0600729,21.3333,Females
scaffold_19_ctg1,10700001,10750000,10725000,32835,10.19178473,29.1667,Females
scaffold_19_ctg1,1450001,1500000,1475000,36745,10.21103445,20.6667,Females
scaffold_19_ctg1,8500001,8550000,8525000,36508,10.22047561,20,Females
scaffold_19_ctg1,9750001,9800000,9775000,35203,10.29356895,24,Females
scaffold_19_ctg1,4950001,5.00E+06,4975000,31723,10.30446762,22.5,Females
scaffold_19_ctg1,5850001,5900000,5875000,38905,10.31155942,22.8333,Females
scaffold_19_ctg1,10050001,10100000,10075000,34596,10.33467226,28.5,Females
scaffold_19_ctg1,6200001,6250000,6225000,35751,10.34982362,35.1667,Females
scaffold_19_ctg1,200001,250000,225000,38113,10.40630104,22,Females
scaffold_19_ctg1,850001,9.00E+05,875000,36088,10.41491651,22.5,Females
scaffold_19_ctg1,9900001,9950000,9925000,31431,10.44358077,30.3333,Females
scaffold_19_ctg1,12500001,12550000,12525000,37440,10.45901894,27.1667,Females
scaffold_19_ctg1,3100001,3150000,3125000,35112,10.48802557,19.8333,Females
scaffold_19_ctg1,1650001,1700000,1675000,36126,10.51476456,23,Females
scaffold_19_ctg1,5200001,5250000,5225000,33051,10.53595964,34,Females
scaffold_19_ctg1,1850001,1900000,1875000,36785,10.54192464,25.1667,Females
scaffold_19_ctg1,11550001,11600000,11575000,34373,10.55390302,22,Females
scaffold_19_ctg1,10850001,10900000,10875000,33001,10.58439015,82,Females
scaffold_19_ctg1,9800001,9850000,9825000,30698,10.67663761,53.6667,Females
scaffold_19_ctg1,5450001,5500000,5475000,35070,10.68296678,21.6667,Females
scaffold_19_ctg1,12350001,12400000,12375000,27259,10.74052906,20.5,Females
scaffold_19_ctg1,5400001,5450000,5425000,29913,10.79726465,32,Females
scaffold_19_ctg1,7400001,7450000,7425000,35398,10.80649422,38.3333,Females
scaffold_19_ctg1,1550001,1600000,1575000,37854,10.81400165,28,Females
scaffold_19_ctg1,1100001,1150000,1125000,38462,10.86031519,31.1667,Females
scaffold_19_ctg1,3350001,3400000,3375000,35259,10.86343792,32.6667,Females
scaffold_19_ctg1,12200001,12250000,12225000,32728,10.8862326,52.2727,Males
scaffold_19_ctg1,250001,3.00E+05,275000,33016,10.92468933,54.1667,Females
scaffold_19_ctg1,4900001,4950000,4925000,14443,10.93250846,29.4545,Males
scaffold_19_ctg1,11400001,11450000,11425000,33823,10.94123773,46.6667,Females
scaffold_19_ctg1,8350001,8400000,8375000,31218,10.94834042,23.5,Females
scaffold_19_ctg1,6650001,6700000,6675000,36999,10.98340959,22,Females
scaffold_19_ctg1,1750001,1800000,1775000,37285,11.01123905,22.1667,Females
scaffold_19_ctg1,10950001,1.10E+07,10975000,31349,11.0252178,29.5,Females
scaffold_19_ctg1,11850001,11900000,11875000,33194,11.04838521,28.3333,Females
scaffold_19_ctg1,5550001,5600000,5575000,33298,11.07818089,21.6667,Females
scaffold_19_ctg1,1900001,1950000,1925000,33270,11.08035884,20.3333,Females
scaffold_19_ctg1,10800001,10850000,10825000,32985,11.08860617,20.6667,Females
scaffold_19_ctg1,9150001,9200000,9175000,34171,11.093265,25.5,Females
scaffold_19_ctg1,4600001,4650000,4625000,38231,11.11613935,19.6667,Females
scaffold_19_ctg1,2650001,2700000,2675000,36212,11.11973825,106.167,Females
scaffold_19_ctg1,1600001,1650000,1625000,33079,11.12414084,28.5,Females
scaffold_19_ctg1,10900001,10950000,10925000,23505,11.18389872,27.3333,Females
scaffold_19_ctg1,2150001,2200000,2175000,35403,11.20530818,24,Females
scaffold_19_ctg1,4150001,4200000,4175000,30916,11.21149014,33.8333,Females
scaffold_19_ctg1,1800001,1850000,1825000,38582,11.2492796,23.1667,Females
scaffold_19_ctg1,3200001,3250000,3225000,38246,11.2774227,21.3333,Females
scaffold_19_ctg1,5100001,5150000,5125000,34495,11.28358594,22.3333,Females
scaffold_19_ctg1,8200001,8250000,8225000,32806,11.29001757,41.3333,Females
scaffold_19_ctg1,9850001,9900000,9875000,35000,11.29156533,22.5,Females
scaffold_19_ctg1,4650001,4700000,4675000,34627,11.33186506,29.3333,Females
scaffold_19_ctg1,8800001,8850000,8825000,38478,11.3374098,22,Females
scaffold_19_ctg1,2400001,2450000,2425000,35918,11.34079293,21.8333,Females
scaffold_19_ctg1,7700001,7750000,7725000,36083,11.35647073,42.5,Females
scaffold_19_ctg1,2950001,3.00E+06,2975000,38767,11.37299262,25.1667,Females
scaffold_19_ctg1,12200001,12250000,12225000,32728,11.3816203,56.1667,Females
scaffold_19_ctg1,11450001,11500000,11475000,31640,11.38345093,24.3333,Females
scaffold_19_ctg1,5350001,5400000,5375000,35706,11.39389104,22.8333,Females
scaffold_19_ctg1,8300001,8350000,8325000,28669,11.39725916,25.8333,Females
scaffold_19_ctg1,3050001,3100000,3075000,37214,11.42314142,21.3333,Females
scaffold_19_ctg1,4700001,4750000,4725000,31710,11.42494712,39,Females
scaffold_19_ctg1,7550001,7600000,7575000,37104,11.45724518,28.6667,Females
scaffold_19_ctg1,4400001,4450000,4425000,35164,11.47692646,27.3333,Females
scaffold_19_ctg1,11150001,11200000,11175000,35503,11.51153732,25,Females
scaffold_19_ctg1,900001,950000,925000,37197,11.51267987,33.8333,Females
scaffold_19_ctg1,4350001,4400000,4375000,31736,11.58028461,26.1667,Females
scaffold_19_ctg1,12100001,12150000,12125000,34996,11.60714139,21.6667,Females
scaffold_19_ctg1,7050001,7100000,7075000,33217,11.62646182,22.1667,Females
scaffold_19_ctg1,2550001,2600000,2575000,31476,11.63774132,76.5,Females
scaffold_19_ctg1,12550001,12600000,12575000,37488,11.66607826,25.5,Females
scaffold_19_ctg1,2200001,2250000,2225000,36292,11.68923043,28.3333,Females
scaffold_19_ctg1,5000001,5050000,5025000,29953,11.69987149,26.4545,Males
scaffold_19_ctg1,5900001,5950000,5925000,33286,11.76173172,41.3333,Females
scaffold_19_ctg1,2300001,2350000,2325000,31755,11.76576333,21.5,Females
scaffold_19_ctg1,2600001,2650000,2625000,30878,11.76799024,33.5,Females
scaffold_19_ctg1,5250001,5300000,5275000,34884,11.77439764,26.1667,Females
scaffold_19_ctg1,9950001,1.00E+07,9975000,32851,11.81540463,40.1667,Females
scaffold_19_ctg1,3000001,3050000,3025000,33141,11.81965425,27.5,Females
scaffold_19_ctg1,4050001,4100000,4075000,35838,11.83492192,41.1667,Females
scaffold_19_ctg1,9050001,9100000,9075000,34138,11.84261658,21.5,Females
scaffold_19_ctg1,11350001,11400000,11375000,26236,11.85291369,30.1667,Females
scaffold_19_ctg1,12000001,12050000,12025000,39010,11.86254867,43.3333,Females
scaffold_19_ctg1,8550001,8600000,8575000,28602,11.87681904,20,Males
scaffold_19_ctg1,9700001,9750000,9725000,33085,11.90647034,31.5,Females
scaffold_19_ctg1,400001,450000,425000,36222,11.90913456,102.167,Females
scaffold_19_ctg1,8250001,8300000,8275000,36078,11.91947001,21.6667,Females
scaffold_19_ctg1,5450001,5500000,5475000,35070,11.9306623,22.0909,Males
scaffold_19_ctg1,6700001,6750000,6725000,33898,11.93659312,24.5,Females
scaffold_19_ctg1,1400001,1450000,1425000,35397,11.9401146,23.5,Females
scaffold_19_ctg1,7200001,7250000,7225000,36643,11.96508878,25.8333,Females
scaffold_19_ctg1,8650001,8700000,8675000,38097,12.02583707,25.6667,Females
scaffold_19_ctg1,1700001,1750000,1725000,35217,12.03026414,28,Females
scaffold_19_ctg1,3750001,3800000,3775000,38862,12.03773186,27.1667,Females
scaffold_19_ctg1,12250001,12300000,12275000,31454,12.06213951,169.833,Females
scaffold_19_ctg1,6100001,6150000,6125000,31387,12.06295826,27.6667,Females
scaffold_19_ctg1,6850001,6900000,6875000,28792,12.07991243,24.6364,Males
scaffold_19_ctg1,11550001,11600000,11575000,34373,12.08587732,26.5455,Males
scaffold_19_ctg1,4800001,4850000,4825000,29778,12.09108634,100.273,Males
scaffold_19_ctg1,12050001,12100000,12075000,37697,12.09434725,27.6667,Females
scaffold_19_ctg1,10450001,10500000,10475000,33144,12.09823754,30.8182,Males
scaffold_19_ctg1,6300001,6350000,6325000,37990,12.11933403,21,Females
scaffold_19_ctg1,11400001,11450000,11425000,33823,12.12100504,40.8182,Males
scaffold_19_ctg1,8850001,8900000,8875000,37210,12.1217962,29.6667,Females
scaffold_19_ctg1,3500001,3550000,3525000,35091,12.12909012,22.1667,Females
scaffold_19_ctg1,1200001,1250000,1225000,36792,12.15794457,59.8333,Females
scaffold_19_ctg1,5500001,5550000,5525000,23997,12.15821232,23.1818,Males
scaffold_19_ctg1,10950001,1.10E+07,10975000,31349,12.15930896,30.0909,Males
scaffold_19_ctg1,3150001,3200000,3175000,36884,12.17597015,36.1667,Females
scaffold_19_ctg1,11800001,11850000,11825000,32959,12.17786601,83.6667,Females
scaffold_19_ctg1,7300001,7350000,7325000,28911,12.18155092,33.5455,Males
scaffold_19_ctg1,3550001,3600000,3575000,34413,12.21331768,23,Females
scaffold_19_ctg1,4100001,4150000,4125000,38001,12.2166276,42.5,Females
scaffold_19_ctg1,11250001,11300000,11275000,36688,12.22014928,58.5,Females
scaffold_19_ctg1,10650001,10700000,10675000,25996,12.26096461,31.7273,Males
scaffold_19_ctg1,3800001,3850000,3825000,34186,12.27027333,43.1667,Females
scaffold_19_ctg1,3300001,3350000,3325000,24860,12.28658588,56.3636,Males
scaffold_19_ctg1,9200001,9250000,9225000,36319,12.28948746,22.3333,Females
scaffold_19_ctg1,4200001,4250000,4225000,28957,12.322675,42.8182,Males
scaffold_19_ctg1,5700001,5750000,5725000,36939,12.32731946,24.5,Females
scaffold_19_ctg1,8900001,8950000,8925000,38469,12.34152664,24.5,Females
scaffold_19_ctg1,4550001,4600000,4575000,38994,12.34915779,25.5,Females
scaffold_19_ctg1,3650001,3700000,3675000,39697,12.35588446,21.1667,Females
scaffold_19_ctg1,500001,550000,525000,39829,12.36534348,25.3333,Females
scaffold_19_ctg1,12700001,12750000,12725000,35382,12.36656035,26.5,Females
scaffold_19_ctg1,11050001,11100000,11075000,27442,12.36848471,29.8182,Males
scaffold_19_ctg1,11600001,11650000,11625000,35131,12.36947471,27.6667,Females
scaffold_19_ctg1,10050001,10100000,10075000,34596,12.37947941,27.3636,Males
scaffold_19_ctg1,150001,2.00E+05,175000,37849,12.39585297,37.5,Females
scaffold_19_ctg1,5400001,5450000,5425000,29913,12.40561846,31.5455,Males
scaffold_19_ctg1,8600001,8650000,8625000,36032,12.40642976,23.3333,Females
scaffold_19_ctg1,2000001,2050000,2025000,38581,12.41217716,20.8333,Females
scaffold_19_ctg1,8750001,8800000,8775000,37121,12.43612376,24.1667,Females
scaffold_19_ctg1,3950001,4.00E+06,3975000,34836,12.44140319,21.1818,Males
scaffold_19_ctg1,11450001,11500000,11475000,31640,12.46890378,27.7273,Males
scaffold_19_ctg1,6750001,6800000,6775000,29480,12.47898434,25.0909,Males
scaffold_19_ctg1,11750001,11800000,11775000,39513,12.48098488,20.6667,Females
scaffold_19_ctg1,8500001,8550000,8525000,36508,12.50628397,22.8182,Males
scaffold_19_ctg1,3700001,3750000,3725000,41010,12.52174619,21.5,Females
scaffold_19_ctg1,11950001,1.20E+07,11975000,38725,12.52962829,28.1667,Females
scaffold_19_ctg1,6200001,6250000,6225000,35751,12.55385292,24.4545,Males
scaffold_19_ctg1,5950001,6.00E+06,5975000,36431,12.55434512,49.1667,Females
scaffold_19_ctg1,8300001,8350000,8325000,28669,12.55445409,24.7273,Males
scaffold_19_ctg1,6150001,6200000,6175000,35768,12.55591111,28.3636,Males
scaffold_19_ctg1,650001,7.00E+05,675000,38662,12.5572671,23,Females
scaffold_19_ctg1,6900001,6950000,6925000,25056,12.59735875,31.8182,Males
scaffold_19_ctg1,1050001,1100000,1075000,33832,12.59800508,22.8182,Males
scaffold_19_ctg1,5300001,5350000,5325000,35349,12.60593852,19.1818,Males
scaffold_19_ctg1,700001,750000,725000,31719,12.62826728,31.5455,Males
scaffold_19_ctg1,1,50000,25000,28694,12.63354843,24,Females
scaffold_19_ctg1,11650001,11700000,11675000,34167,12.64078957,33,Females
scaffold_19_ctg1,1,50000,25000,28694,12.64599281,26.3636,Males
scaffold_19_ctg1,6600001,6650000,6625000,35289,12.65289522,23.5455,Males
scaffold_19_ctg1,8450001,8500000,8475000,40423,12.66279531,20.1667,Females
scaffold_19_ctg1,9000001,9050000,9025000,37409,12.66490085,28,Females
scaffold_19_ctg1,11000001,11050000,11025000,34334,12.6802005,32.3636,Males
scaffold_19_ctg1,3450001,3500000,3475000,37941,12.69634043,30.1667,Females
scaffold_19_ctg1,6450001,6500000,6475000,30352,12.69823655,59.6364,Males
scaffold_19_ctg1,5200001,5250000,5225000,33051,12.7194431,25,Males
scaffold_19_ctg1,1500001,1550000,1525000,34182,12.72495435,25.9091,Males
scaffold_19_ctg1,10000001,10050000,10025000,31005,12.73003178,23.8182,Males
scaffold_19_ctg1,9900001,9950000,9925000,31431,12.73096918,36.2727,Males
scaffold_19_ctg1,9550001,9600000,9575000,39819,12.73578191,23.3333,Females
scaffold_19_ctg1,4300001,4350000,4325000,33939,12.74305908,29.1818,Males
scaffold_19_ctg1,2750001,2800000,2775000,33020,12.7670127,26.3636,Males
scaffold_19_ctg1,9400001,9450000,9425000,35753,12.7698362,24.8333,Females
scaffold_19_ctg1,10600001,10650000,10625000,31559,12.77273128,54.2727,Males
scaffold_19_ctg1,10850001,10900000,10875000,33001,12.78295901,84.1818,Males
scaffold_19_ctg1,4850001,4900000,4875000,21127,12.78880208,27.5455,Males
scaffold_19_ctg1,10550001,10600000,10575000,32541,12.79650388,29.6364,Males
scaffold_19_ctg1,9600001,9650000,9625000,39645,12.79974462,21,Females
scaffold_19_ctg1,7500001,7550000,7525000,37309,12.8236329,22.1818,Males
scaffold_19_ctg1,6350001,6400000,6375000,28251,12.8253093,25.9091,Males
scaffold_19_ctg1,2250001,2300000,2275000,33289,12.82623899,106.667,Females
scaffold_19_ctg1,8350001,8400000,8375000,31218,12.83072135,24.1818,Males
scaffold_19_ctg1,12600001,12650000,12625000,37885,12.83306335,25.6667,Females
scaffold_19_ctg1,11350001,11400000,11375000,26236,12.84074312,27.3636,Males
scaffold_19_ctg1,2350001,2400000,2375000,39571,12.84313274,29.6667,Females
scaffold_19_ctg1,11300001,11350000,11325000,37649,12.84381266,25.6667,Females
scaffold_19_ctg1,11500001,11550000,11525000,36332,12.85176228,33,Males
scaffold_19_ctg1,10300001,10350000,10325000,38488,12.86655377,55.3333,Females
scaffold_19_ctg1,6050001,6100000,6075000,31826,12.88021914,24.9091,Males
scaffold_19_ctg1,3900001,3950000,3925000,32667,12.92126177,21.9091,Males
scaffold_19_ctg1,5550001,5600000,5575000,33298,12.92570582,26.1818,Males
scaffold_19_ctg1,10100001,10150000,10125000,27503,12.93141666,23.1818,Males
scaffold_19_ctg1,6250001,6300000,6275000,34816,12.9332058,19.8182,Males
scaffold_19_ctg1,5600001,5650000,5625000,37530,12.9423138,29.3333,Females
scaffold_19_ctg1,6800001,6850000,6825000,24791,12.94626902,22.7273,Males
scaffold_19_ctg1,12250001,12300000,12275000,31454,12.94708852,72.0909,Males
scaffold_19_ctg1,7150001,7200000,7175000,40959,12.95106299,52,Females
scaffold_19_ctg1,3250001,3300000,3275000,38995,12.9586578,153.5,Females
scaffold_19_ctg1,6400001,6450000,6425000,25293,12.97940268,34.6364,Males
scaffold_19_ctg1,9500001,9550000,9525000,38636,12.98145807,25.6667,Females
scaffold_19_ctg1,3400001,3450000,3425000,33983,12.98515796,24.6667,Females
scaffold_19_ctg1,10250001,10300000,10275000,36319,12.99203572,43.6364,Males
scaffold_19_ctg1,9450001,9500000,9475000,39668,13.00590002,27.8333,Females
scaffold_19_ctg1,9750001,9800000,9775000,35203,13.05126021,26,Males
scaffold_19_ctg1,11200001,11250000,11225000,32977,13.05815774,25.8333,Females
scaffold_19_ctg1,7350001,7400000,7375000,37171,13.05889785,35.6364,Males
scaffold_19_ctg1,5800001,5850000,5825000,35414,13.06074976,25.8333,Females
scaffold_19_ctg1,9300001,9350000,9325000,35358,13.06103333,37.6667,Females
scaffold_19_ctg1,150001,2.00E+05,175000,37849,13.06280564,36.7273,Males
scaffold_19_ctg1,10900001,10950000,10925000,23505,13.06632682,30.5455,Males
scaffold_19_ctg1,3950001,4.00E+06,3975000,34836,13.06831676,35.5,Females
scaffold_19_ctg1,3800001,3850000,3825000,34186,13.07630098,21.1818,Males
scaffold_19_ctg1,8200001,8250000,8225000,32806,13.09625089,32.0909,Males
scaffold_19_ctg1,6000001,6050000,6025000,35682,13.096738,65.6667,Females
scaffold_19_ctg1,3350001,3400000,3375000,35259,13.11549895,25.9091,Males
scaffold_19_ctg1,250001,3.00E+05,275000,33016,13.13105508,35.8182,Males
scaffold_19_ctg1,10150001,10200000,10175000,34278,13.14063727,23.9091,Males
scaffold_19_ctg1,2900001,2950000,2925000,34009,13.14401096,35.6667,Females
scaffold_19_ctg1,8150001,8200000,8175000,39719,13.1584458,24.3333,Females
scaffold_19_ctg1,4750001,4800000,4775000,26490,13.16649623,32.3636,Males
scaffold_19_ctg1,4000001,4050000,4025000,35261,13.1696282,26.5455,Males
scaffold_19_ctg1,2500001,2550000,2525000,34674,13.17887814,49.6364,Males
scaffold_19_ctg1,4150001,4200000,4175000,30916,13.19087467,29.8182,Males
scaffold_19_ctg1,9100001,9150000,9125000,38348,13.19870493,23.5,Females
scaffold_19_ctg1,4250001,4300000,4275000,28477,13.19962244,31.8333,Females
scaffold_19_ctg1,6100001,6150000,6125000,31387,13.20540565,23.9091,Males
scaffold_19_ctg1,10500001,10550000,10525000,32583,13.2063347,26.0909,Males
scaffold_19_ctg1,6700001,6750000,6725000,33898,13.20745132,25,Males
scaffold_19_ctg1,5250001,5300000,5275000,34884,13.20867259,27.9091,Males
scaffold_19_ctg1,4350001,4400000,4375000,31736,13.21051235,30.9091,Males
scaffold_19_ctg1,4700001,4750000,4725000,31710,13.22450701,39.4545,Males
scaffold_19_ctg1,3850001,3900000,3875000,32242,13.22523387,21.7273,Males
scaffold_19_ctg1,1650001,1700000,1675000,36126,13.23566952,26.9091,Males
scaffold_19_ctg1,350001,4.00E+05,375000,32049,13.23941382,22.9091,Males
scaffold_19_ctg1,5150001,5200000,5175000,36703,13.24396458,25.0909,Males
scaffold_19_ctg1,6650001,6700000,6675000,36999,13.25779613,26.4545,Males
scaffold_19_ctg1,6500001,6550000,6525000,31637,13.2631961,26.4545,Males
scaffold_19_ctg1,1300001,1350000,1325000,39444,13.26799918,24.5,Females
scaffold_19_ctg1,12550001,12600000,12575000,37488,13.27277574,22,Males
scaffold_19_ctg1,1700001,1750000,1725000,35217,13.27447317,24.9091,Males
scaffold_19_ctg1,4400001,4450000,4425000,35164,13.2787601,22.2727,Males
scaffold_19_ctg1,5050001,5100000,5075000,31155,13.27988359,26.3333,Females
scaffold_19_ctg1,8400001,8450000,8425000,31614,13.28027371,62.8182,Males
scaffold_19_ctg1,2850001,2900000,2875000,37351,13.2854042,21.9091,Males
scaffold_19_ctg1,12700001,12750000,12725000,35382,13.2960064,23.0909,Males
scaffold_19_ctg1,4000001,4050000,4025000,35261,13.29706103,29,Females
scaffold_19_ctg1,300001,350000,325000,38007,13.29860536,21.4545,Males
scaffold_19_ctg1,10200001,10250000,10225000,38523,13.29921196,31,Males
scaffold_19_ctg1,12350001,12400000,12375000,27259,13.3059326,23.7273,Males
scaffold_19_ctg1,2700001,2750000,2725000,32490,13.30656819,44.4545,Males
scaffold_19_ctg1,5650001,5700000,5675000,37632,13.31323529,33.8333,Females
scaffold_19_ctg1,10800001,10850000,10825000,32985,13.32916323,29.1818,Males
scaffold_19_ctg1,9250001,9300000,9275000,37140,13.33755028,21.1667,Females
scaffold_19_ctg1,9000001,9050000,9025000,37409,13.34873782,27.0909,Males
scaffold_19_ctg1,4500001,4550000,4525000,36770,13.35505305,26,Females
scaffold_19_ctg1,10350001,10400000,10375000,37938,13.35776439,27.3636,Males
scaffold_19_ctg1,12150001,12200000,12175000,32352,13.36131774,62,Males
scaffold_19_ctg1,4250001,4300000,4275000,28477,13.36792011,31,Males
scaffold_19_ctg1,850001,9.00E+05,875000,36088,13.38385625,25.0909,Males
scaffold_19_ctg1,9950001,1.00E+07,9975000,32851,13.39824161,21.3636,Males
scaffold_19_ctg1,2450001,2500000,2475000,33510,13.40531859,34.0909,Males
scaffold_19_ctg1,800001,850000,825000,35097,13.40754354,23.7273,Males
scaffold_19_ctg1,7950001,8.00E+06,7975000,39937,13.40871708,23,Females
scaffold_19_ctg1,8850001,8900000,8875000,37210,13.40885359,23.3636,Males
scaffold_19_ctg1,5750001,5800000,5775000,40042,13.41329697,55.3333,Females
scaffold_19_ctg1,8700001,8750000,8725000,39186,13.41655002,26.5,Females
scaffold_19_ctg1,8600001,8650000,8625000,36032,13.41799432,23.4545,Males
scaffold_19_ctg1,8750001,8800000,8775000,37121,13.4201501,21.3636,Males
scaffold_19_ctg1,11600001,11650000,11625000,35131,13.43076591,26.6364,Males
scaffold_19_ctg1,400001,450000,425000,36222,13.43084971,22.9091,Males
scaffold_19_ctg1,11850001,11900000,11875000,33194,13.43412165,28.6364,Males
scaffold_19_ctg1,6950001,7.00E+06,6975000,33321,13.43473693,57.9091,Males
scaffold_19_ctg1,11150001,11200000,11175000,35503,13.44452075,30.3636,Males
scaffold_19_ctg1,2050001,2100000,2075000,26514,13.4522293,28.4545,Males
scaffold_19_ctg1,1900001,1950000,1925000,33270,13.48233873,20.3636,Males
scaffold_19_ctg1,7450001,7500000,7475000,36709,13.48531494,38.4545,Males
scaffold_19_ctg1,2600001,2650000,2625000,30878,13.48975669,32,Males
scaffold_19_ctg1,8100001,8150000,8125000,40483,13.49009311,21.6667,Females
scaffold_19_ctg1,1150001,1200000,1175000,25825,13.49367049,27,Males
scaffold_19_ctg1,7400001,7450000,7425000,35398,13.49546814,32.6364,Males
scaffold_19_ctg1,200001,250000,225000,38113,13.50111204,22.7273,Males
scaffold_19_ctg1,4950001,5.00E+06,4975000,31723,13.51813953,32,Males
