CHROM,win_start,win_end,win_mid,MEAN_DEPTH_n,MEAN_DEPTH_mean,MEAN_DEPTH_max,Sexo
scaffold_15_ctg1,3350001,3400000,3375000,36524,13.28586327,22.1667,Females
scaffold_15_ctg1,10450001,10500000,10475000,31485,13.27651192,21,Males
scaffold_15_ctg1,9650001,9700000,9675000,32606,13.27520122,21.5455,Males
scaffold_15_ctg1,800001,850000,825000,31772,13.27358904,21.1667,Females
scaffold_15_ctg1,3600001,3650000,3625000,35896,13.27117222,21.1818,Males
scaffold_15_ctg1,2350001,2400000,2375000,34022,13.25754396,21.8182,Males
scaffold_15_ctg1,500001,550000,525000,38244,13.25525376,20,Females
scaffold_15_ctg1,8600001,8650000,8625000,32486,13.25219492,23.1667,Females
scaffold_15_ctg1,6700001,6750000,6725000,32984,13.25003936,24.9091,Males
scaffold_15_ctg1,2650001,2700000,2675000,31940,13.24659122,48.7273,Males
scaffold_15_ctg1,11350001,11400000,11375000,37591,13.24112097,65.3333,Females
scaffold_15_ctg1,8750001,8800000,8775000,39260,13.23977444,24.3333,Females
scaffold_15_ctg1,7450001,7500000,7475000,33650,13.23867483,20.4545,Males
scaffold_15_ctg1,9150001,9200000,9175000,32182,13.23521229,36.6364,Males
scaffold_15_ctg1,750001,8.00E+05,775000,33287,13.21250197,42.6364,Males
scaffold_15_ctg1,2150001,2200000,2175000,37372,13.1971767,24.0909,Males
scaffold_15_ctg1,1850001,1900000,1875000,34305,13.19254967,23.3333,Females
scaffold_15_ctg1,10700001,10750000,10725000,30953,13.19152671,25.6364,Males
scaffold_15_ctg1,1800001,1850000,1825000,35912,13.17664938,25,Males
scaffold_15_ctg1,10500001,10550000,10525000,35125,13.17538735,20.1818,Males
scaffold_15_ctg1,4000001,4050000,4025000,36258,13.17354069,33.6364,Males
scaffold_15_ctg1,10900001,10950000,10925000,34323,13.17120491,26,Females
scaffold_15_ctg1,2900001,2950000,2925000,33896,13.17004214,22.0909,Males
scaffold_15_ctg1,10050001,10100000,10075000,30953,13.14932794,21.3636,Males
scaffold_15_ctg1,6100001,6150000,6125000,33497,13.14484615,20.4545,Males
scaffold_15_ctg1,3400001,3450000,3425000,35584,13.14201172,23.5,Females
scaffold_15_ctg1,9600001,9650000,9625000,35349,13.14035605,26.4545,Males
scaffold_15_ctg1,450001,5.00E+05,475000,40293,13.13879295,23.6667,Females
scaffold_15_ctg1,5950001,6.00E+06,5975000,36377,13.13077334,23.7273,Males
scaffold_15_ctg1,7000001,7050000,7025000,34236,13.12106151,20.6667,Females
scaffold_15_ctg1,8100001,8150000,8125000,28626,13.12000574,38.1818,Males
scaffold_15_ctg1,9700001,9750000,9725000,35407,13.11114803,28.6364,Males
scaffold_15_ctg1,10350001,10400000,10375000,36100,13.10898645,27.6364,Males
scaffold_15_ctg1,5400001,5450000,5425000,31950,13.09399711,27.3333,Females
scaffold_15_ctg1,6650001,6700000,6675000,33497,13.09070917,39.2727,Males
scaffold_15_ctg1,3900001,3950000,3925000,33658,13.086212,57.8182,Males
scaffold_15_ctg1,8350001,8400000,8375000,34455,13.08464085,31.3636,Males
scaffold_15_ctg1,8200001,8250000,8225000,25444,13.08259878,52,Males
scaffold_15_ctg1,8000001,8050000,8025000,34801,13.05261494,33.5,Females
scaffold_15_ctg1,10950001,1.10E+07,10975000,34496,13.04922637,22.5,Females
scaffold_15_ctg1,9950001,1.00E+07,9975000,28020,13.04715526,40.3636,Males
scaffold_15_ctg1,2450001,2500000,2475000,32565,13.02253895,21.1818,Males
scaffold_15_ctg1,4850001,4900000,4875000,31107,13.0136807,42.2727,Males
scaffold_15_ctg1,10300001,10350000,10325000,32103,12.9873444,20.5455,Males
scaffold_15_ctg1,5200001,5250000,5225000,29264,12.9777719,47.9091,Males
scaffold_15_ctg1,6050001,6100000,6075000,29419,12.9723444,45,Males
scaffold_15_ctg1,6150001,6200000,6175000,33449,12.95832014,19.2727,Males
scaffold_15_ctg1,600001,650000,625000,35198,12.95804533,23.8333,Females
scaffold_15_ctg1,2250001,2300000,2275000,34045,12.95128833,22.9091,Males
scaffold_15_ctg1,550001,6.00E+05,575000,35478,12.93925045,46.6667,Females
scaffold_15_ctg1,8700001,8750000,8725000,31620,12.93483231,25.3333,Females
scaffold_15_ctg1,1200001,1250000,1225000,27236,12.92194958,63.5455,Males
scaffold_15_ctg1,10750001,10800000,10775000,32681,12.91377459,27.7273,Males
scaffold_15_ctg1,11200001,11250000,11225000,32169,12.90756913,24.8182,Males
scaffold_15_ctg1,1400001,1450000,1425000,37082,12.88925839,24.5,Females
scaffold_15_ctg1,750001,8.00E+05,775000,33287,12.88407734,50.5,Females
scaffold_15_ctg1,2100001,2150000,2125000,35007,12.87907606,27.8333,Females
scaffold_15_ctg1,1000001,1050000,1025000,37341,12.86498202,27.6667,Females
scaffold_15_ctg1,4800001,4850000,4825000,29829,12.86428545,24.9091,Males
scaffold_15_ctg1,400001,450000,425000,37017,12.86336023,29.5,Females
scaffold_15_ctg1,7800001,7850000,7825000,35800,12.85683927,38.3333,Females
scaffold_15_ctg1,2700001,2750000,2725000,34274,12.85393085,38.6667,Females
scaffold_15_ctg1,5500001,5550000,5525000,34715,12.84908881,27,Females
scaffold_15_ctg1,1300001,1350000,1325000,36461,12.84410679,34.5,Females
scaffold_15_ctg1,300001,350000,325000,36057,12.82602488,27.5,Females
scaffold_15_ctg1,10250001,10300000,10275000,34656,12.82449548,25.7273,Males
scaffold_15_ctg1,10150001,10200000,10175000,38632,12.82134161,20.6667,Females
scaffold_15_ctg1,1250001,1300000,1275000,35635,12.81660114,37.8333,Females
scaffold_15_ctg1,6450001,6500000,6475000,36589,12.80932234,26.3333,Females
scaffold_15_ctg1,11150001,11200000,11175000,33655,12.80034004,21.6364,Males
scaffold_15_ctg1,1950001,2.00E+06,1975000,34717,12.79678976,26.4545,Males
scaffold_15_ctg1,9550001,9600000,9575000,37295,12.7947861,23.1667,Females
scaffold_15_ctg1,3500001,3550000,3525000,32567,12.79042455,29.6667,Females
scaffold_15_ctg1,2850001,2900000,2875000,37425,12.77821434,21.1667,Females
scaffold_15_ctg1,9200001,9250000,9225000,33986,12.75936528,22.1667,Females
scaffold_15_ctg1,9100001,9150000,9125000,36717,12.74525027,22.1667,Females
scaffold_15_ctg1,11600001,11650000,11625000,28129,12.74349618,30.1818,Males
scaffold_15_ctg1,6950001,7.00E+06,6975000,37017,12.73609178,25.5,Females
scaffold_15_ctg1,10600001,10650000,10625000,29862,12.71744928,45.0909,Males
scaffold_15_ctg1,8150001,8200000,8175000,29160,12.71439505,74.9091,Males
scaffold_15_ctg1,5850001,5900000,5875000,29961,12.66359803,25,Males
scaffold_15_ctg1,7050001,7100000,7075000,35642,12.65524668,24.1667,Females
scaffold_15_ctg1,10450001,10500000,10475000,31485,12.65056116,21.3333,Females
scaffold_15_ctg1,2150001,2200000,2175000,37372,12.63843799,26.6667,Females
