CHROM,win_start,win_end,win_mid,MEAN_DEPTH_n,MEAN_DEPTH_mean,MEAN_DEPTH_max,Sexo
scaffold_18_ctg1,1250001,1300000,1275000,35341,13.53047208,24.2857,Females
scaffold_18_ctg1,1300001,1350000,1325000,34784,13.48313244,33.8571,Females
scaffold_18_ctg1,1350001,1400000,1375000,38408,13.29944707,25.5714,Females
scaffold_18_ctg1,1400001,1450000,1425000,38768,13.15970531,33.7143,Females
scaffold_18_ctg1,1450001,1500000,1475000,38883,13.71171963,22.7143,Females
scaffold_18_ctg1,1500001,1550000,1525000,35234,13.2314415,20.4286,Females
scaffold_18_ctg1,1550001,1600000,1575000,36934,13.34440412,32.5714,Females
scaffold_18_ctg1,1600001,1650000,1625000,30736,13.35964052,45.7143,Females
scaffold_18_ctg1,1650001,1700000,1675000,36203,13.17898223,23.8571,Females
scaffold_18_ctg1,1700001,1750000,1725000,34268,13.37427832,21.8571,Females
scaffold_18_ctg1,1750001,1800000,1775000,39043,13.9912562,28.8571,Females
scaffold_18_ctg1,1800001,1850000,1825000,35934,12.29749445,22,Females
scaffold_18_ctg1,1850001,1900000,1875000,32013,12.8012927,29.4286,Females
scaffold_18_ctg1,1900001,1950000,1925000,34330,13.08169567,27.8571,Females
scaffold_18_ctg1,1950001,2.00E+06,1975000,29113,13.75298752,41.8571,Females
scaffold_18_ctg1,2000001,2050000,2025000,34443,13.01861647,29.8571,Females
scaffold_18_ctg1,2050001,2100000,2075000,32746,12.6386064,24.8571,Females
scaffold_18_ctg1,2100001,2150000,2125000,31003,12.73718632,52.8571,Females
scaffold_18_ctg1,2150001,2200000,2175000,35665,12.56910295,21.1429,Females
scaffold_18_ctg1,2200001,2250000,2225000,34757,12.53744753,24.7143,Females
scaffold_18_ctg1,2250001,2300000,2275000,31713,12.12163633,25.8571,Females
scaffold_18_ctg1,2300001,2350000,2325000,33242,13.02183382,24.4286,Females
scaffold_18_ctg1,2350001,2400000,2375000,39086,13.70940125,22.7143,Females
scaffold_18_ctg1,2400001,2450000,2425000,33462,10.97876575,34.2857,Females
scaffold_18_ctg1,2450001,2500000,2475000,35498,13.36156151,27.8571,Females
scaffold_18_ctg1,2500001,2550000,2525000,31906,12.86682702,85.2857,Females
scaffold_18_ctg1,2550001,2600000,2575000,36251,12.80229416,23.2857,Females
scaffold_18_ctg1,2600001,2650000,2625000,36092,11.82541221,27.8571,Females
scaffold_18_ctg1,2650001,2700000,2675000,35638,13.03402577,36,Females
scaffold_18_ctg1,2700001,2750000,2725000,35815,13.08206281,20.5714,Females
scaffold_18_ctg1,2750001,2800000,2775000,36258,12.79484509,27.8571,Females
scaffold_18_ctg1,2800001,2850000,2825000,30115,12.1577237,56.4286,Females
scaffold_18_ctg1,2850001,2900000,2875000,37423,12.31159799,31.7143,Females
scaffold_18_ctg1,2900001,2950000,2925000,34174,11.67399984,24.4286,Females
scaffold_18_ctg1,2950001,3.00E+06,2975000,37091,12.88275597,22,Females
scaffold_18_ctg1,3000001,3050000,3025000,33967,13.77711769,23,Females
scaffold_18_ctg1,3050001,3100000,3075000,35438,13.45963338,22.1429,Females
scaffold_18_ctg1,3100001,3150000,3125000,37544,12.33946786,22,Females
scaffold_18_ctg1,3150001,3200000,3175000,33781,13.46667904,24.7143,Females
scaffold_18_ctg1,3200001,3250000,3225000,38471,13.28009142,23.2857,Females
scaffold_18_ctg1,3250001,3300000,3275000,36460,13.23487659,27,Females
scaffold_18_ctg1,3300001,3350000,3325000,34851,11.3832498,33.7143,Females
scaffold_18_ctg1,3350001,3400000,3375000,28919,14.04062108,28,Females
scaffold_18_ctg1,3400001,3450000,3425000,34329,12.91489932,35.8571,Females
scaffold_18_ctg1,3450001,3500000,3475000,27454,12.65672649,54.1429,Females
scaffold_18_ctg1,3500001,3550000,3525000,34340,12.84016306,21,Females
scaffold_18_ctg1,3550001,3600000,3575000,38917,13.74952482,22.1429,Females
scaffold_18_ctg1,3600001,3650000,3625000,41770,14.43402183,23.7143,Females
scaffold_18_ctg1,3650001,3700000,3675000,39530,15.38235184,30.1429,Females
scaffold_18_ctg1,3700001,3750000,3725000,38239,14.41992539,25.7143,Females
scaffold_18_ctg1,3750001,3800000,3775000,35881,13.97956185,33.8571,Females
scaffold_18_ctg1,3800001,3850000,3825000,34690,14.03272767,37.7143,Females
scaffold_18_ctg1,3850001,3900000,3875000,35860,13.47251061,23.8571,Females
scaffold_18_ctg1,3900001,3950000,3925000,37469,13.25171699,22.4286,Females
scaffold_18_ctg1,3950001,4.00E+06,3975000,36866,10.3882844,21.7143,Females
scaffold_18_ctg1,4000001,4050000,4025000,36198,12.92986842,26.2857,Females
scaffold_18_ctg1,4050001,4100000,4075000,37466,13.16674445,23.4286,Females
scaffold_18_ctg1,4100001,4150000,4125000,37996,12.91375614,25.7143,Females
scaffold_18_ctg1,4150001,4200000,4175000,32243,13.4173094,22.2857,Females
scaffold_18_ctg1,4200001,4250000,4225000,39108,13.83260809,32.4286,Females
scaffold_18_ctg1,4250001,4300000,4275000,32840,17.3543968,45.7143,Females
scaffold_18_ctg1,4300001,4350000,4325000,34972,22.14155683,44.5714,Females
scaffold_18_ctg1,4350001,4400000,4375000,36287,13.85236989,41,Females
scaffold_18_ctg1,4400001,4450000,4425000,34281,19.10214314,62.8571,Females
scaffold_18_ctg1,4450001,4500000,4475000,33599,17.82920702,53.1429,Females
scaffold_18_ctg1,4500001,4550000,4525000,33802,17.13889735,45.1429,Females
scaffold_18_ctg1,4550001,4600000,4575000,37160,13.16691255,22.7143,Females
scaffold_18_ctg1,4600001,4650000,4625000,31985,12.08446484,20.4286,Females
scaffold_18_ctg1,4650001,4700000,4675000,41471,14.88161323,24.8571,Females
scaffold_18_ctg1,4700001,4750000,4725000,35408,13.37884459,21.7143,Females
scaffold_18_ctg1,4750001,4800000,4775000,27980,12.79910287,43.1429,Females
scaffold_18_ctg1,4800001,4850000,4825000,34134,12.78636073,32.8571,Females
scaffold_18_ctg1,4850001,4900000,4875000,35059,13.87170193,25.1429,Females
scaffold_18_ctg1,4900001,4950000,4925000,37215,13.2329986,28.8571,Females
scaffold_18_ctg1,4950001,5.00E+06,4975000,28632,13.1450701,42.2857,Females
scaffold_18_ctg1,5000001,5050000,5025000,28033,16.21210795,94,Females
scaffold_18_ctg1,5050001,5100000,5075000,38568,13.52241557,21.8571,Females
scaffold_18_ctg1,5100001,5150000,5125000,30208,13.236546,20.7143,Females
scaffold_18_ctg1,5150001,5200000,5175000,27523,19.77935391,235.857,Females
scaffold_18_ctg1,5200001,5250000,5225000,36948,14.44651616,21.7143,Females
scaffold_18_ctg1,5250001,5300000,5275000,36662,12.87765572,23.4286,Females
scaffold_18_ctg1,5300001,5350000,5325000,35977,12.62394265,38.4286,Females
scaffold_18_ctg1,5350001,5400000,5375000,35798,12.97565211,24.4286,Females
scaffold_18_ctg1,5400001,5450000,5425000,36399,12.15248859,37,Females
scaffold_18_ctg1,5450001,5500000,5475000,29719,13.83916701,36.5714,Females
scaffold_18_ctg1,5500001,5550000,5525000,37265,13.93082462,23,Females
scaffold_18_ctg1,5550001,5600000,5575000,37114,13.73484371,29.1429,Females
scaffold_18_ctg1,5600001,5650000,5625000,31749,13.53694408,25.1429,Females
scaffold_18_ctg1,5650001,5700000,5675000,37914,13.61709255,27.5714,Females
scaffold_18_ctg1,5700001,5750000,5725000,28218,9.06844325,25.4286,Females
scaffold_18_ctg1,5750001,5800000,5775000,28448,12.81817888,58,Females
scaffold_18_ctg1,5800001,5850000,5825000,30995,11.58592054,53.7143,Females
scaffold_18_ctg1,5850001,5900000,5875000,34144,13.09098482,26.8571,Females
scaffold_18_ctg1,5900001,5950000,5925000,31056,12.37230212,24.5714,Females
scaffold_18_ctg1,5950001,6.00E+06,5975000,31224,12.18818707,22.4286,Females
scaffold_18_ctg1,6000001,6050000,6025000,32652,11.56495072,35.4286,Females
scaffold_18_ctg1,6050001,6100000,6075000,33862,11.53703769,21.7143,Females
scaffold_18_ctg1,6100001,6150000,6125000,36609,13.15060972,20.4286,Females
scaffold_18_ctg1,6150001,6200000,6175000,34682,12.9945813,24,Females
scaffold_18_ctg1,6200001,6250000,6225000,40320,13.78828535,23.8571,Females
scaffold_18_ctg1,6250001,6300000,6275000,36902,14.54542004,24.4286,Females
scaffold_18_ctg1,6300001,6350000,6325000,38774,13.97181029,29.2857,Females
scaffold_18_ctg1,6350001,6400000,6375000,35308,11.58271371,29.4286,Females
scaffold_18_ctg1,6400001,6450000,6425000,35522,12.7011779,28.4286,Females
scaffold_18_ctg1,6450001,6500000,6475000,31578,14.44769285,31.5714,Females
scaffold_18_ctg1,6500001,6550000,6525000,39026,13.54757024,21.7143,Females
scaffold_18_ctg1,6550001,6600000,6575000,38324,13.79643009,26.7143,Females
scaffold_18_ctg1,6600001,6650000,6625000,34579,14.0456586,24.2857,Females
scaffold_18_ctg1,6650001,6700000,6675000,39726,13.81950344,32,Females
scaffold_18_ctg1,6700001,6750000,6725000,36321,11.81652293,23.4286,Females
scaffold_18_ctg1,6750001,6800000,6775000,34381,13.13932556,25.8571,Females
scaffold_18_ctg1,6800001,6850000,6825000,25491,12.43868267,83.8571,Females
scaffold_18_ctg1,6850001,6900000,6875000,33146,13.78239022,39.5714,Females
scaffold_18_ctg1,6900001,6950000,6925000,33055,13.46654823,34.7143,Females
scaffold_18_ctg1,6950001,7.00E+06,6975000,37915,13.3492964,31.4286,Females
scaffold_18_ctg1,7000001,7050000,7025000,35649,13.94201061,25,Females
scaffold_18_ctg1,7050001,7100000,7075000,38055,13.44867578,24.4286,Females
scaffold_18_ctg1,7100001,7150000,7125000,37324,13.72026168,31.1429,Females
scaffold_18_ctg1,7150001,7200000,7175000,40644,13.66102783,23.7143,Females
scaffold_18_ctg1,7200001,7250000,7225000,32675,13.08677891,23.4286,Females
scaffold_18_ctg1,7250001,7300000,7275000,34163,13.11905714,25.2857,Females
scaffold_18_ctg1,7300001,7350000,7325000,37754,12.09272788,21.8571,Females
scaffold_18_ctg1,7350001,7400000,7375000,36075,14.17371018,22.4286,Females
scaffold_18_ctg1,7400001,7450000,7425000,36274,13.83570279,23.8571,Females
scaffold_18_ctg1,7450001,7500000,7475000,36105,13.65357842,24.2857,Females
scaffold_18_ctg1,7500001,7550000,7525000,37939,13.48781888,25.7143,Females
scaffold_18_ctg1,7550001,7600000,7575000,38110,12.2347562,23,Females
scaffold_18_ctg1,7600001,7650000,7625000,30328,7.541131957,24.2857,Females
scaffold_18_ctg1,7650001,7700000,7675000,34384,11.38675222,28.5714,Females
scaffold_18_ctg1,7700001,7750000,7725000,32468,12.63768019,26.8571,Females
scaffold_18_ctg1,7750001,7800000,7775000,29215,12.31761399,37.5714,Females
scaffold_18_ctg1,7800001,7850000,7825000,35247,11.81427582,274.143,Females
scaffold_18_ctg1,7850001,7900000,7875000,29721,12.78075533,30,Females
scaffold_18_ctg1,7900001,7950000,7925000,29583,12.9879739,78.7143,Females
scaffold_18_ctg1,7950001,8.00E+06,7975000,27809,14.17682095,46,Females
scaffold_18_ctg1,8000001,8050000,8025000,31543,13.1470962,42.1429,Females
scaffold_18_ctg1,8050001,8100000,8075000,34986,13.20470014,27.2857,Females
scaffold_18_ctg1,8100001,8150000,8125000,29092,12.18306199,24.5714,Females
scaffold_18_ctg1,8150001,8200000,8175000,25988,12.02012251,100,Females
scaffold_18_ctg1,8200001,8250000,8225000,26126,12.7177249,92,Females
scaffold_18_ctg1,8250001,8300000,8275000,33600,11.24537831,22.5714,Females
scaffold_18_ctg1,8300001,8350000,8325000,30899,11.50219928,32.5714,Females
scaffold_18_ctg1,8350001,8400000,8375000,13110,10.64639508,40,Females
scaffold_18_ctg1,8400001,8450000,8425000,6697,9.491806742,38.7143,Females
scaffold_18_ctg1,8450001,8500000,8475000,17974,30.30022752,85.1429,Females
scaffold_18_ctg1,8500001,8550000,8525000,34150,15.18776136,33.8571,Females
scaffold_18_ctg1,8550001,8600000,8575000,34280,12.89418186,82.7143,Females
scaffold_18_ctg1,8600001,8650000,8625000,35689,13.56810999,28.2857,Females
scaffold_18_ctg1,8650001,8700000,8675000,37364,13.38283728,30.4286,Females
scaffold_18_ctg1,8700001,8750000,8725000,37207,13.25338655,23.5714,Females
scaffold_18_ctg1,8750001,8800000,8775000,34986,13.42855945,21.7143,Females
scaffold_18_ctg1,8800001,8850000,8825000,36543,14.12240335,36.8571,Females
scaffold_18_ctg1,8850001,8900000,8875000,35835,12.65845231,24.8571,Females
scaffold_18_ctg1,8900001,8950000,8925000,36123,13.54862342,32.1429,Females
scaffold_18_ctg1,8950001,9.00E+06,8975000,36092,12.29910757,28.8571,Females
scaffold_18_ctg1,9000001,9050000,9025000,33248,12.8129903,35.2857,Females
scaffold_18_ctg1,9050001,9100000,9075000,35051,12.04228699,20.7143,Females
scaffold_18_ctg1,9100001,9150000,9125000,36598,12.53899378,40.1429,Females
scaffold_18_ctg1,9150001,9200000,9175000,34201,13.19936258,23.8571,Females
scaffold_18_ctg1,9200001,9250000,9225000,31572,13.47549765,29.1429,Females
scaffold_18_ctg1,9250001,9300000,9275000,34745,12.12548995,41.2857,Females
scaffold_18_ctg1,9300001,9350000,9325000,36413,11.99565765,23.8571,Females
scaffold_18_ctg1,9350001,9400000,9375000,37123,13.75895376,22.4286,Females
scaffold_18_ctg1,9400001,9450000,9425000,33752,12.82196696,25.1429,Females
scaffold_18_ctg1,9450001,9500000,9475000,38317,13.69496107,26.1429,Females
scaffold_18_ctg1,9500001,9550000,9525000,39696,13.38292489,22.4286,Females
scaffold_18_ctg1,9550001,9600000,9575000,36345,13.5638459,24.1429,Females
scaffold_18_ctg1,9600001,9650000,9625000,32197,13.16810555,33,Females
scaffold_18_ctg1,9650001,9700000,9675000,37716,20.39685545,33.4286,Females
scaffold_18_ctg1,9700001,9750000,9725000,36457,42.46263142,105.571,Females
scaffold_18_ctg1,9750001,9800000,9775000,25008,50.43534937,130.286,Females
scaffold_18_ctg1,9800001,9850000,9825000,37788,14.153522,61.1429,Females
scaffold_18_ctg1,9850001,9900000,9875000,36538,14.35650722,33.2857,Females
scaffold_18_ctg1,9900001,9950000,9925000,36516,NA,NA,Females
scaffold_18_ctg1,9950001,1.00E+07,9975000,36665,13.01838404,46.8571,Females
scaffold_18_ctg1,10000001,10050000,10025000,33764,12.1067339,24.4286,Females
scaffold_18_ctg1,10050001,10100000,10075000,34569,13.67777503,34.4286,Females
scaffold_18_ctg1,10100001,10150000,10125000,30232,13.76147246,82.2857,Females
scaffold_18_ctg1,10150001,10200000,10175000,35481,12.46880823,24.1429,Females
scaffold_18_ctg1,10200001,10250000,10225000,36511,14.44013593,28.4286,Females
scaffold_18_ctg1,10250001,10300000,10275000,35987,16.23141797,34.1429,Females
scaffold_18_ctg1,10300001,10350000,10325000,34087,13.78934551,54.7143,Females
scaffold_18_ctg1,10350001,10400000,10375000,21024,6.164195619,91.4286,Females
scaffold_18_ctg1,10400001,10450000,10425000,18240,12.64174534,62,Females
scaffold_18_ctg1,10450001,10500000,10475000,38991,14.36288063,27.7143,Females
scaffold_18_ctg1,10500001,10550000,10525000,39908,14.51691869,27,Females
scaffold_18_ctg1,10550001,10600000,10575000,37617,14.46002679,24.5714,Females
scaffold_18_ctg1,10600001,10650000,10625000,32884,13.99025592,23.8571,Females
scaffold_18_ctg1,10650001,10700000,10675000,41303,13.50613476,25.7143,Females
scaffold_18_ctg1,10700001,10750000,10725000,37964,14.04557496,25.5714,Females
scaffold_18_ctg1,10750001,10800000,10775000,35548,14.46215524,24.2857,Females
scaffold_18_ctg1,10800001,10850000,10825000,39913,14.01995427,25.7143,Females
scaffold_18_ctg1,1,50000,25000,37751,15.5090439,30.5,Males
scaffold_18_ctg1,50001,1.00E+05,75000,35491,15.72222546,25.6667,Males
scaffold_18_ctg1,100001,150000,125000,39436,16.02465737,44,Males
scaffold_18_ctg1,150001,2.00E+05,175000,39891,15.34359145,23.6667,Males
scaffold_18_ctg1,200001,250000,225000,36465,15.07956965,30.3333,Males
scaffold_18_ctg1,250001,3.00E+05,275000,39529,15.80321701,32.6667,Males
scaffold_18_ctg1,300001,350000,325000,34349,14.92832018,26.3333,Males
scaffold_18_ctg1,350001,4.00E+05,375000,37317,15.46009707,25.1667,Males
scaffold_18_ctg1,400001,450000,425000,39059,15.25181298,26.8333,Males
scaffold_18_ctg1,450001,5.00E+05,475000,37143,15.02167127,31.8333,Males
scaffold_18_ctg1,500001,550000,525000,37873,15.32445796,27,Males
scaffold_18_ctg1,550001,6.00E+05,575000,38714,15.46026465,26.8333,Males
scaffold_18_ctg1,600001,650000,625000,35238,15.32641234,28.6667,Males
scaffold_18_ctg1,650001,7.00E+05,675000,35025,15.31779539,24,Males
scaffold_18_ctg1,700001,750000,725000,38432,15.59407923,26,Males
scaffold_18_ctg1,750001,8.00E+05,775000,38695,15.54036261,27.8333,Males
scaffold_18_ctg1,800001,850000,825000,37203,13.79135922,23.6667,Males
scaffold_18_ctg1,850001,9.00E+05,875000,33781,13.80874165,23.5,Males
scaffold_18_ctg1,900001,950000,925000,31971,14.61552802,26.1667,Males
scaffold_18_ctg1,950001,1.00E+06,975000,36878,15.08393258,27.8333,Males
scaffold_18_ctg1,1000001,1050000,1025000,33785,15.03833253,24.3333,Males
scaffold_18_ctg1,1050001,1100000,1075000,38050,14.62267628,28.6667,Males
scaffold_18_ctg1,1100001,1150000,1125000,37244,14.94024056,28.8333,Males
scaffold_18_ctg1,1150001,1200000,1175000,35700,14.54350794,25.6667,Males
scaffold_18_ctg1,1200001,1250000,1225000,34581,14.57654413,41.3333,Males
scaffold_18_ctg1,1250001,1300000,1275000,35341,14.72321046,25.6667,Males
scaffold_18_ctg1,1300001,1350000,1325000,34784,14.82140943,26.6667,Males
scaffold_18_ctg1,1350001,1400000,1375000,38408,15.24696632,25.6667,Males
scaffold_18_ctg1,1400001,1450000,1425000,38768,15.62351544,30.6667,Males
scaffold_18_ctg1,1450001,1500000,1475000,38883,14.99400431,22.8333,Males
scaffold_18_ctg1,1500001,1550000,1525000,35234,14.20144015,25.5,Males
scaffold_18_ctg1,1550001,1600000,1575000,36934,14.50432039,28.1667,Males
scaffold_18_ctg1,1600001,1650000,1625000,30736,14.7943185,58.6667,Males
scaffold_18_ctg1,1650001,1700000,1675000,36203,14.56915126,24,Males
scaffold_18_ctg1,1700001,1750000,1725000,34268,14.61667797,23.6667,Males
scaffold_18_ctg1,1750001,1800000,1775000,39043,15.45019757,33,Males
scaffold_18_ctg1,1800001,1850000,1825000,35934,14.02722757,23.5,Males
scaffold_18_ctg1,1850001,1900000,1875000,32013,14.5301222,25.8333,Males
scaffold_18_ctg1,1900001,1950000,1925000,34330,14.86109737,28.8333,Males
scaffold_18_ctg1,1950001,2.00E+06,1975000,29113,15.04665634,57.5,Males
scaffold_18_ctg1,2000001,2050000,2025000,34443,14.204763,24.5,Males
scaffold_18_ctg1,2050001,2100000,2075000,32746,13.71497778,23.3333,Males
scaffold_18_ctg1,2100001,2150000,2125000,31003,14.13998304,44.5,Males
scaffold_18_ctg1,2150001,2200000,2175000,35663,NA,NA,Males
scaffold_18_ctg1,2200001,2250000,2225000,34757,13.94517599,27.8333,Males
scaffold_18_ctg1,2250001,2300000,2275000,31713,13.7995391,25.5,Males
scaffold_18_ctg1,2300001,2350000,2325000,33242,13.78752605,23,Males
scaffold_18_ctg1,2350001,2400000,2375000,39086,15.35947252,23.3333,Males
scaffold_18_ctg1,2400001,2450000,2425000,33462,14.2746493,40,Males
scaffold_18_ctg1,2450001,2500000,2475000,35498,14.57058518,25,Males
scaffold_18_ctg1,2500001,2550000,2525000,31906,14.56422133,26.6667,Males
scaffold_18_ctg1,2550001,2600000,2575000,36251,13.99904086,30,Males
scaffold_18_ctg1,2600001,2650000,2625000,36092,14.32908188,31,Males
scaffold_18_ctg1,2650001,2700000,2675000,35638,14.74952565,29.5,Males
scaffold_18_ctg1,2700001,2750000,2725000,35815,14.16006136,22.6667,Males
scaffold_18_ctg1,2750001,2800000,2775000,36258,13.4429176,37,Males
scaffold_18_ctg1,2800001,2850000,2825000,30115,14.47084026,33.5,Males
scaffold_18_ctg1,2850001,2900000,2875000,37423,14.15796335,29.5,Males
scaffold_18_ctg1,2900001,2950000,2925000,34174,13.9429182,25,Males
scaffold_18_ctg1,2950001,3.00E+06,2975000,37091,14.25090983,23.6667,Males
scaffold_18_ctg1,3000001,3050000,3025000,33967,15.06579878,24,Males
scaffold_18_ctg1,3050001,3100000,3075000,35438,14.91392107,27,Males
scaffold_18_ctg1,3100001,3150000,3125000,37544,14.2102712,24.3333,Males
scaffold_18_ctg1,3150001,3200000,3175000,33781,15.05995129,30.5,Males
scaffold_18_ctg1,3200001,3250000,3225000,38471,15.0148476,25.8333,Males
scaffold_18_ctg1,3250001,3300000,3275000,36460,14.41326768,25.5,Males
scaffold_18_ctg1,3300001,3350000,3325000,34851,13.06091052,42.1667,Males
scaffold_18_ctg1,3350001,3400000,3375000,28919,13.95436636,21.8333,Males
scaffold_18_ctg1,3400001,3450000,3425000,34329,14.69793487,39,Males
scaffold_18_ctg1,3450001,3500000,3475000,27454,13.99472437,63.3333,Males
scaffold_18_ctg1,3500001,3550000,3525000,34340,14.06166393,22,Males
scaffold_18_ctg1,3550001,3600000,3575000,38917,14.83563645,27,Males
scaffold_18_ctg1,3600001,3650000,3625000,41770,16.34831056,29.5,Males
scaffold_18_ctg1,3650001,3700000,3675000,39530,16.25676873,30,Males
scaffold_18_ctg1,3700001,3750000,3725000,38239,15.59343098,24.1667,Males
scaffold_18_ctg1,3750001,3800000,3775000,35881,15.46405342,27.8333,Males
scaffold_18_ctg1,3800001,3850000,3825000,34690,14.9497163,33.3333,Males
scaffold_18_ctg1,3850001,3900000,3875000,35860,14.77368763,27.8333,Males
scaffold_18_ctg1,3900001,3950000,3925000,37469,14.87936362,23.8333,Males
scaffold_18_ctg1,3950001,4.00E+06,3975000,36866,14.40444001,24.1667,Males
scaffold_18_ctg1,4000001,4050000,4025000,36198,15.43757514,27.6667,Males
scaffold_18_ctg1,4050001,4100000,4075000,37466,14.45644317,23.6667,Males
scaffold_18_ctg1,4100001,4150000,4125000,37996,14.66816062,25,Males
scaffold_18_ctg1,4150001,4200000,4175000,32243,15.12119416,26.3333,Males
scaffold_18_ctg1,4200001,4250000,4225000,39108,15.07441949,32.3333,Males
scaffold_18_ctg1,4250001,4300000,4275000,32840,15.08432902,26.6667,Males
scaffold_18_ctg1,4300001,4350000,4325000,34972,15.75264829,26.6667,Males
scaffold_18_ctg1,4350001,4400000,4375000,36287,15.41725495,43.8333,Males
scaffold_18_ctg1,4400001,4450000,4425000,34281,17.79476992,98.3333,Males
scaffold_18_ctg1,4450001,4500000,4475000,33599,13.75303983,31.3333,Males
scaffold_18_ctg1,4500001,4550000,4525000,33802,15.39178065,53.5,Males
scaffold_18_ctg1,4550001,4600000,4575000,37160,14.25652679,25.8333,Males
scaffold_18_ctg1,4600001,4650000,4625000,31985,13.77024502,22.1667,Males
scaffold_18_ctg1,4650001,4700000,4675000,41471,16.27188314,24.1667,Males
scaffold_18_ctg1,4700001,4750000,4725000,35408,15.31737615,31.6667,Males
scaffold_18_ctg1,4750001,4800000,4775000,27980,13.494091,36.3333,Males
scaffold_18_ctg1,4800001,4850000,4825000,34134,14.99969829,36.6667,Males
scaffold_18_ctg1,4850001,4900000,4875000,35059,15.50477766,26,Males
scaffold_18_ctg1,4900001,4950000,4925000,37215,14.76624921,33.5,Males
scaffold_18_ctg1,4950001,5.00E+06,4975000,28632,14.36978617,41.6667,Males
scaffold_18_ctg1,5000001,5050000,5025000,28033,19.50912613,194.667,Males
scaffold_18_ctg1,5050001,5100000,5075000,38568,15.45409693,26.8333,Males
scaffold_18_ctg1,5100001,5150000,5125000,30208,14.67733765,23.5,Males
scaffold_18_ctg1,5150001,5200000,5175000,27523,26.34193566,111.667,Males
scaffold_18_ctg1,5200001,5250000,5225000,36948,15.95240803,27.3333,Males
scaffold_18_ctg1,5250001,5300000,5275000,36662,14.35609393,24.5,Males
scaffold_18_ctg1,5300001,5350000,5325000,35977,14.23444719,39.1667,Males
scaffold_18_ctg1,5350001,5400000,5375000,35798,14.59902418,24.3333,Males
scaffold_18_ctg1,5400001,5450000,5425000,36399,15.14337838,37.5,Males
scaffold_18_ctg1,5450001,5500000,5475000,29719,15.27564845,34.8333,Males
scaffold_18_ctg1,5500001,5550000,5525000,37265,15.13208826,30.5,Males
scaffold_18_ctg1,5550001,5600000,5575000,37114,14.9480466,27.1667,Males
scaffold_18_ctg1,5600001,5650000,5625000,31749,15.04503863,29.6667,Males
scaffold_18_ctg1,5650001,5700000,5675000,37914,14.76380649,33.3333,Males
scaffold_18_ctg1,5700001,5750000,5725000,28218,12.52453085,30.6667,Males
scaffold_18_ctg1,5750001,5800000,5775000,28448,13.63037817,50.5,Males
scaffold_18_ctg1,5800001,5850000,5825000,30995,13.63371998,36.1667,Males
scaffold_18_ctg1,5850001,5900000,5875000,34144,14.02475988,27.8333,Males
scaffold_18_ctg1,5900001,5950000,5925000,31056,13.49050779,23.3333,Males
scaffold_18_ctg1,5950001,6.00E+06,5975000,31224,13.34548621,24.3333,Males
scaffold_18_ctg1,6000001,6050000,6025000,32652,14.31307527,34.5,Males
scaffold_18_ctg1,6050001,6100000,6075000,33862,13.24400462,25.1667,Males
scaffold_18_ctg1,6100001,6150000,6125000,36609,14.09099184,22.6667,Males
scaffold_18_ctg1,6150001,6200000,6175000,34682,14.56643774,27.6667,Males
scaffold_18_ctg1,6200001,6250000,6225000,40320,15.48875992,23.6667,Males
scaffold_18_ctg1,6250001,6300000,6275000,36902,16.12898677,27.1667,Males
