CHROM,win_start,win_end,win_mid,mean_Het,Sexo
scaffold_18_ctg1,4000001,4050000,4024913,0.016484615,Females
scaffold_18_ctg1,4050001,4100000,4074847,0.018469231,Females
scaffold_18_ctg1,4100001,4150000,4124996,0.017030769,Females
scaffold_18_ctg1,4150001,4200000,4174686,0.015661538,Females
scaffold_18_ctg1,4200001,4250000,4225350,0.013507692,Females
scaffold_18_ctg1,4250001,4300000,4274675,0.015623077,Females
scaffold_18_ctg1,4300001,4350000,4325949,0.014915385,Females
scaffold_18_ctg1,4350001,4400000,4375382,0.017307692,Females
scaffold_18_ctg1,4400001,4450000,4426220,0.014561538,Females
scaffold_18_ctg1,4450001,4500000,4474837,0.018292308,Females
scaffold_18_ctg1,4500001,4550000,4524595,0.014346154,Females
scaffold_18_ctg1,4550001,4600000,4575306,0.017015385,Females
scaffold_18_ctg1,4600001,4650000,4624494,0.016438462,Females
scaffold_18_ctg1,4650001,4700000,4676312,0.012123077,Females
scaffold_18_ctg1,4700001,4750000,4723443,0.013930769,Females
scaffold_18_ctg1,4750001,4800000,4774479,0.020553846,Females
scaffold_18_ctg1,4800001,4850000,4826015,0.015346154,Females
scaffold_18_ctg1,4850001,4900000,4874401,0.012107692,Females
scaffold_18_ctg1,4900001,4950000,4925095,0.014915385,Females
scaffold_18_ctg1,4950001,5000000,4970424,0.014615385,Females
scaffold_18_ctg1,5000001,5050000,5025474,0.015192308,Females
scaffold_18_ctg1,5050001,5100000,5074273,0.012038462,Females
scaffold_18_ctg1,5100001,5150000,5124070,0.013130769,Females
scaffold_18_ctg1,5150001,5200000,5172782,0.015569231,Females
scaffold_18_ctg1,5200001,5250000,5223619,0.014153846,Females
scaffold_18_ctg1,5250001,5300000,5274181,0.017069231,Females
scaffold_18_ctg1,5300001,5350000,5325351,0.015869231,Females
scaffold_18_ctg1,5350001,5400000,5373196,0.017123077,Females
scaffold_18_ctg1,5400001,5450000,5424263,0.015746154,Females
scaffold_18_ctg1,5450001,5500000,5477256,0.012192308,Females
scaffold_18_ctg1,5500001,5550000,5524467,0.014484615,Females
scaffold_18_ctg1,5550001,5600000,5574941,0.017761538,Females
scaffold_18_ctg1,5600001,5650000,5626563,0.012646154,Females
scaffold_18_ctg1,5650001,5700000,5674453,0.015307692,Females
scaffold_18_ctg1,5700001,5750000,5722774,0.020315385,Females
scaffold_18_ctg1,5750001,5800000,5778084,0.018923077,Females
scaffold_18_ctg1,5800001,5850000,5823414,0.0182,Females
scaffold_18_ctg1,5850001,5900000,5874280,0.020538462,Females
scaffold_18_ctg1,5900001,5950000,5924688,0.019530769,Females
scaffold_18_ctg1,5950001,6000000,5973293,0.019523077,Females
scaffold_18_ctg1,6000001,6050000,6025929,0.020230769,Females
scaffold_18_ctg1,6050001,6100000,6075142,0.018292308,Females
scaffold_18_ctg1,6100001,6150000,6124863,0.017015385,Females
scaffold_18_ctg1,6150001,6200000,6173459,0.017761538,Females
scaffold_18_ctg1,6200001,6250000,6224868,0.012338462,Females
scaffold_18_ctg1,6250001,6300000,6275246,0.014076923,Females
scaffold_18_ctg1,6300001,6350000,6324660,0.014530769,Females
scaffold_18_ctg1,6350001,6400000,6376127,0.016753846,Females
scaffold_18_ctg1,6400001,6450000,6424580,0.0167,Females
scaffold_18_ctg1,6450001,6500000,6473607,0.016669231,Females
scaffold_18_ctg1,6500001,6550000,6524852,0.014776923,Females
scaffold_18_ctg1,6550001,6600000,6574283,0.015584615,Females
scaffold_18_ctg1,6600001,6650000,6624313,0.015469231,Females
scaffold_18_ctg1,6650001,6700000,6674775,0.015061538,Females
scaffold_18_ctg1,6700001,6750000,6724319,0.017415385,Females
scaffold_18_ctg1,6750001,6800000,6775964,0.018538462,Females
scaffold_18_ctg1,6800001,6850000,6825163,0.018669231,Females
scaffold_18_ctg1,6850001,6900000,6876596,0.0183,Females
scaffold_18_ctg1,6900001,6950000,6925849,0.018061538,Females
scaffold_18_ctg1,6950001,7000000,6975030,0.016715385,Females
scaffold_18_ctg1,7000001,7050000,7025119,0.017784615,Females
scaffold_18_ctg1,7050001,7100000,7074453,0.014915385,Females
scaffold_18_ctg1,7100001,7150000,7123900,0.013153846,Females
scaffold_18_ctg1,7150001,7200000,7175267,0.010807692,Females
scaffold_18_ctg1,7200001,7250000,7223593,0.021438462,Females
scaffold_18_ctg1,7250001,7300000,7273202,0.018292308,Females
scaffold_18_ctg1,7300001,7350000,7324730,0.018176923,Females
scaffold_18_ctg1,7350001,7400000,7375094,0.015423077,Females
scaffold_18_ctg1,7400001,7450000,7426713,0.0148,Females
scaffold_18_ctg1,7450001,7500000,7475325,0.014746154,Females
scaffold_18_ctg1,7500001,7550000,7525284,0.014730769,Females
scaffold_18_ctg1,7550001,7600000,7575235,0.017776923,Females
scaffold_18_ctg1,7600001,7650000,7624273,0.0185,Females
scaffold_18_ctg1,7650001,7700000,7674478,0.019730769,Females
scaffold_18_ctg1,7700001,7750000,7725011,0.016676923,Females
scaffold_18_ctg1,7750001,7800000,7772619,0.016138462,Females
scaffold_18_ctg1,7800001,7850000,7824868,0.018638462,Females
scaffold_18_ctg1,7850001,7900000,7878619,0.017246154,Females
scaffold_18_ctg1,7900001,7950000,7922441,0.017546154,Females
scaffold_18_ctg1,7950001,8000000,7976984,0.019615385,Females
scaffold_18_ctg1,8000001,8050000,8025697,0.019153846,Females
scaffold_18_ctg1,8050001,8100000,8075030,0.018230769,Females
scaffold_18_ctg1,8100001,8150000,8122528,0.017561538,Females
scaffold_18_ctg1,8150001,8200000,8179363,0.022015385,Females
scaffold_18_ctg1,8200001,8250000,8223600,0.020115385,Females
scaffold_18_ctg1,8250001,8300000,8273908,0.019915385,Females
scaffold_18_ctg1,8300001,8350000,8324426,0.020284615,Females
scaffold_18_ctg1,8350001,8400000,8370818,0.013438462,Females
scaffold_18_ctg1,8400001,8450000,8426660,0.011346154,Females
scaffold_18_ctg1,8450001,8500000,8485190,0.014915385,Females
scaffold_18_ctg1,8500001,8550000,8525086,0.017715385,Females
scaffold_18_ctg1,8550001,8600000,8576407,0.018776923,Females
scaffold_18_ctg1,8600001,8650000,8625831,0.017369231,Females
scaffold_18_ctg1,8650001,8700000,8675216,0.018646154,Females
scaffold_18_ctg1,8700001,8750000,8724811,0.018623077,Females
scaffold_18_ctg1,8750001,8800000,8774589,0.016823077,Females
scaffold_18_ctg1,8800001,8850000,8825502,0.019769231,Females
scaffold_18_ctg1,8850001,8900000,8874462,0.017361538,Females
scaffold_18_ctg1,8900001,8950000,8923222,0.013261538,Females
scaffold_18_ctg1,8950001,9000000,8974516,0.018484615,Females
scaffold_18_ctg1,9000001,9050000,9026654,0.017407692,Females
scaffold_18_ctg1,9050001,9100000,9075573,0.017615385,Females
scaffold_18_ctg1,9100001,9150000,9125246,0.016476923,Females
scaffold_18_ctg1,9150001,9200000,9174875,0.018653846,Females
scaffold_18_ctg1,9200001,9250000,9224002,0.016753846,Females
scaffold_18_ctg1,9250001,9300000,9274781,0.018015385,Females
scaffold_18_ctg1,9300001,9350000,9325722,0.015553846,Females
scaffold_18_ctg1,9350001,9400000,9374932,0.017192308,Females
scaffold_18_ctg1,9400001,9450000,9425109,0.013815385,Females
scaffold_18_ctg1,9450001,9500000,9475679,0.014346154,Females
scaffold_18_ctg1,9500001,9550000,9524879,0.013907692,Females
scaffold_18_ctg1,9550001,9600000,9574125,0.015838462,Females
scaffold_18_ctg1,9600001,9650000,9627039,0.0142,Females
scaffold_18_ctg1,9650001,9700000,9676787,0.011561538,Females
scaffold_18_ctg1,9700001,9750000,9724833,0.015707692,Females
scaffold_18_ctg1,9750001,9800000,9774092,0.010507692,Females
scaffold_18_ctg1,9800001,9850000,9824949,0.016192308,Females
scaffold_18_ctg1,9850001,9900000,9875125,0.016107692,Females
scaffold_18_ctg1,9900001,9950000,9925411,0.014692308,Females
scaffold_18_ctg1,9950001,10000000,9974245,0.016146154,Females
scaffold_18_ctg1,10000001,10050000,10023912,0.017492308,Females
scaffold_18_ctg1,10050001,10100000,10075525,0.017246154,Females
scaffold_18_ctg1,10100001,10150000,10122170,0.017176923,Females
scaffold_18_ctg1,10150001,10200000,10174058,0.016384615,Females
scaffold_18_ctg1,10200001,10250000,10224952,0.013515385,Females
scaffold_18_ctg1,10250001,10300000,10274423,0.015523077,Females
scaffold_18_ctg1,10300001,10350000,10322381,0.011646154,Females
scaffold_18_ctg1,10350001,10400000,10375034,0.005330769,Females
scaffold_18_ctg1,10400001,10450000,10429528,0.006215385,Females
scaffold_18_ctg1,10450001,10500000,10474707,0.009838462,Females
scaffold_18_ctg1,10500001,10550000,10524709,0.012853846,Females
scaffold_18_ctg1,10550001,10600000,10575080,0.0152,Females
scaffold_18_ctg1,10600001,10650000,10621604,0.013676923,Females
scaffold_18_ctg1,10650001,10700000,10675345,0.010638462,Females
scaffold_18_ctg1,10700001,10750000,10724923,0.014861538,Females
scaffold_18_ctg1,10750001,10800000,10773236,0.015053846,Females
scaffold_18_ctg1,10800001,10850000,10824992,0.009,Females
scaffold_18_ctg1,10850001,10900000,10856141,0.009323077,Females
scaffold_18_ctg1,1,50000,26991,0.0059,Males
scaffold_18_ctg1,50001,100000,74214,0.00806,Males
scaffold_18_ctg1,100001,150000,124113,0.012451429,Males
scaffold_18_ctg1,150001,200000,175218,0.011674286,Males
scaffold_18_ctg1,200001,250000,225553,0.014382857,Males
scaffold_18_ctg1,250001,300000,274809,0.013262857,Males
scaffold_18_ctg1,300001,350000,323574,0.017088571,Males
scaffold_18_ctg1,350001,400000,375307,0.017497143,Males
scaffold_18_ctg1,400001,450000,424740,0.01542,Males
scaffold_18_ctg1,450001,500000,474759,0.014531429,Males
scaffold_18_ctg1,500001,550000,525077,0.017465714,Males
scaffold_18_ctg1,550001,600000,574800,0.01716,Males
scaffold_18_ctg1,600001,650000,626240,0.013894286,Males
scaffold_18_ctg1,650001,700000,673962,0.016142857,Males
scaffold_18_ctg1,700001,750000,725471,0.016517143,Males
scaffold_18_ctg1,750001,800000,774947,0.016045714,Males
scaffold_18_ctg1,800001,850000,825200,0.01916,Males
scaffold_18_ctg1,850001,900000,874007,0.017751429,Males
scaffold_18_ctg1,900001,950000,925488,0.01972,Males
scaffold_18_ctg1,950001,1000000,974771,0.015222857,Males
scaffold_18_ctg1,1000001,1050000,1022517,0.013417143,Males
scaffold_18_ctg1,1050001,1100000,1074774,0.015025714,Males
scaffold_18_ctg1,1100001,1150000,1124959,0.016811429,Males
scaffold_18_ctg1,1150001,1200000,1175067,0.014474286,Males
scaffold_18_ctg1,1200001,1250000,1225234,0.017482857,Males
scaffold_18_ctg1,1250001,1300000,1276474,0.016102857,Males
scaffold_18_ctg1,1300001,1350000,1323121,0.016357143,Males
scaffold_18_ctg1,1350001,1400000,1375201,0.017508571,Males
scaffold_18_ctg1,1400001,1450000,1424989,0.01628,Males
scaffold_18_ctg1,1450001,1500000,1474958,0.017331429,Males
scaffold_18_ctg1,1500001,1550000,1524900,0.019074286,Males
scaffold_18_ctg1,1550001,1600000,1574886,0.018328571,Males
scaffold_18_ctg1,1600001,1650000,1621662,0.015088571,Males
scaffold_18_ctg1,1650001,1700000,1674482,0.01684,Males
scaffold_18_ctg1,1700001,1750000,1725617,0.017657143,Males
scaffold_18_ctg1,1750001,1800000,1774655,0.016017143,Males
scaffold_18_ctg1,1800001,1850000,1824762,0.017757143,Males
scaffold_18_ctg1,1850001,1900000,1874691,0.017791429,Males
scaffold_18_ctg1,1900001,1950000,1924090,0.018574286,Males
scaffold_18_ctg1,1950001,2000000,1975032,0.018234286,Males
scaffold_18_ctg1,2000001,2050000,2024825,0.019134286,Males
scaffold_18_ctg1,2050001,2100000,2076108,0.017297143,Males
scaffold_18_ctg1,2100001,2150000,2125603,0.018451429,Males
scaffold_18_ctg1,2150001,2200000,2175475,0.019582857,Males
scaffold_18_ctg1,2200001,2250000,2224589,0.018308571,Males
scaffold_18_ctg1,2250001,2300000,2275315,0.016557143,Males
scaffold_18_ctg1,2300001,2350000,2324815,0.017,Males
scaffold_18_ctg1,2350001,2400000,2373815,0.012611429,Males
scaffold_18_ctg1,2400001,2450000,2425917,0.018085714,Males
scaffold_18_ctg1,2450001,2500000,2474821,0.017337143,Males
scaffold_18_ctg1,2500001,2550000,2525282,0.016897143,Males
scaffold_18_ctg1,2550001,2600000,2575074,0.01824,Males
scaffold_18_ctg1,2600001,2650000,2624746,0.019045714,Males
scaffold_18_ctg1,2650001,2700000,2674369,0.018128571,Males
scaffold_18_ctg1,2700001,2750000,2725159,0.01976,Males
scaffold_18_ctg1,2750001,2800000,2775204,0.018925714,Males
scaffold_18_ctg1,2800001,2850000,2822451,0.018202857,Males
scaffold_18_ctg1,2850001,2900000,2874869,0.019168571,Males
scaffold_18_ctg1,2900001,2950000,2925572,0.017914286,Males
scaffold_18_ctg1,2950001,3000000,2975194,0.017297143,Males
scaffold_18_ctg1,3000001,3050000,3027550,0.015994286,Males
scaffold_18_ctg1,3050001,3100000,3074904,0.01606,Males
scaffold_18_ctg1,3100001,3150000,3124721,0.018334286,Males
scaffold_18_ctg1,3150001,3200000,3176875,0.018194286,Males
scaffold_18_ctg1,3200001,3250000,3225369,0.015991429,Males
scaffold_18_ctg1,3250001,3300000,3276341,0.013842857,Males
scaffold_18_ctg1,3300001,3350000,3324255,0.01812,Males
scaffold_18_ctg1,3350001,3400000,3373430,0.017371429,Males
scaffold_18_ctg1,3400001,3450000,3423135,0.017154286,Males
scaffold_18_ctg1,3450001,3500000,3477978,0.015862857,Males
scaffold_18_ctg1,3500001,3550000,3524487,0.01662,Males
scaffold_18_ctg1,3550001,3600000,3575450,0.015705714,Males
scaffold_18_ctg1,3600001,3650000,3624393,0.00892,Males
scaffold_18_ctg1,3650001,3700000,3674908,0.014751429,Males
scaffold_18_ctg1,3700001,3750000,3724837,0.014708571,Males
scaffold_18_ctg1,3750001,3800000,3774985,0.016557143,Males
scaffold_18_ctg1,3800001,3850000,3823991,0.014431429,Males
scaffold_18_ctg1,3850001,3900000,3875613,0.014611429,Males
scaffold_18_ctg1,3900001,3950000,3925032,0.016751429,Males
scaffold_18_ctg1,3950001,4000000,3974864,0.017257143,Males
scaffold_18_ctg1,4000001,4050000,4024913,0.01622,Males
scaffold_18_ctg1,4050001,4100000,4074847,0.016594286,Males
scaffold_18_ctg1,4100001,4150000,4124996,0.01612,Males
scaffold_18_ctg1,4150001,4200000,4174686,0.015385714,Males
scaffold_18_ctg1,4200001,4250000,4225350,0.01346,Males
scaffold_18_ctg1,4250001,4300000,4274675,0.015202857,Males
scaffold_18_ctg1,4300001,4350000,4325949,0.013934286,Males
scaffold_18_ctg1,4350001,4400000,4375382,0.01652,Males
scaffold_18_ctg1,4400001,4450000,4426220,0.013765714,Males
scaffold_18_ctg1,4450001,4500000,4474837,0.017737143,Males
scaffold_18_ctg1,4500001,4550000,4524595,0.014542857,Males
scaffold_18_ctg1,4550001,4600000,4575306,0.016277143,Males
scaffold_18_ctg1,4600001,4650000,4624494,0.01568,Males
scaffold_18_ctg1,4650001,4700000,4676312,0.01158,Males
scaffold_18_ctg1,4700001,4750000,4723443,0.013225714,Males
scaffold_18_ctg1,4750001,4800000,4774479,0.019085714,Males
scaffold_18_ctg1,4800001,4850000,4826015,0.015182857,Males
scaffold_18_ctg1,4850001,4900000,4874401,0.011822857,Males
scaffold_18_ctg1,4900001,4950000,4925095,0.014862857,Males
scaffold_18_ctg1,4950001,5000000,4970424,0.014157143,Males
scaffold_18_ctg1,5000001,5050000,5025474,0.015768571,Males
scaffold_18_ctg1,5050001,5100000,5074273,0.011882857,Males
scaffold_18_ctg1,5100001,5150000,5124070,0.01234,Males
scaffold_18_ctg1,5150001,5200000,5172782,0.0146,Males
scaffold_18_ctg1,5200001,5250000,5223619,0.012957143,Males
scaffold_18_ctg1,5250001,5300000,5274181,0.016242857,Males
scaffold_18_ctg1,5300001,5350000,5325351,0.014751429,Males
scaffold_18_ctg1,5350001,5400000,5373196,0.016357143,Males
scaffold_18_ctg1,5400001,5450000,5424263,0.014768571,Males
scaffold_18_ctg1,5450001,5500000,5477256,0.011751429,Males
scaffold_18_ctg1,5500001,5550000,5524467,0.0132,Males
scaffold_18_ctg1,5550001,5600000,5574941,0.015877143,Males
scaffold_18_ctg1,5600001,5650000,5626563,0.012714286,Males
scaffold_18_ctg1,5650001,5700000,5674453,0.014974286,Males
scaffold_18_ctg1,5700001,5750000,5722774,0.0194,Males
scaffold_18_ctg1,5750001,5800000,5778084,0.018708571,Males
scaffold_18_ctg1,5800001,5850000,5823414,0.018485714,Males
scaffold_18_ctg1,5850001,5900000,5874280,0.018608571,Males
scaffold_18_ctg1,5900001,5950000,5924688,0.018811429,Males
scaffold_18_ctg1,5950001,6000000,5973293,0.018948571,Males
scaffold_18_ctg1,6000001,6050000,6025929,0.019525714,Males
scaffold_18_ctg1,6050001,6100000,6075142,0.0182,Males
scaffold_18_ctg1,6100001,6150000,6124863,0.016374286,Males
scaffold_18_ctg1,6150001,6200000,6173459,0.018071429,Males
scaffold_18_ctg1,6200001,6250000,6224868,0.012745714,Males
scaffold_18_ctg1,6250001,6300000,6275246,0.013148571,Males
scaffold_18_ctg1,6300001,6350000,6324660,0.01402,Males
scaffold_18_ctg1,6350001,6400000,6376127,0.01754,Males
scaffold_18_ctg1,6400001,6450000,6424580,0.016505714,Males
scaffold_18_ctg1,6450001,6500000,6473607,0.016788571,Males
scaffold_18_ctg1,6500001,6550000,6524852,0.014891429,Males
scaffold_18_ctg1,6550001,6600000,6574283,0.015185714,Males
scaffold_18_ctg1,6600001,6650000,6624313,0.015602857,Males
scaffold_18_ctg1,6650001,6700000,6674775,0.014454286,Males
scaffold_18_ctg1,6700001,6750000,6724319,0.01702,Males
scaffold_18_ctg1,6750001,6800000,6775964,0.019174286,Males
scaffold_18_ctg1,6800001,6850000,6825163,0.01826,Males
scaffold_18_ctg1,6850001,6900000,6876596,0.018325714,Males
scaffold_18_ctg1,6900001,6950000,6925849,0.018517143,Males
scaffold_18_ctg1,6950001,7000000,6975030,0.016385714,Males
scaffold_18_ctg1,7000001,7050000,7025119,0.0165,Males
scaffold_18_ctg1,7050001,7100000,7074453,0.014525714,Males
scaffold_18_ctg1,7100001,7150000,7123900,0.012665714,Males
scaffold_18_ctg1,7150001,7200000,7175267,0.010971429,Males
scaffold_18_ctg1,7200001,7250000,7223593,0.019011429,Males
scaffold_18_ctg1,7250001,7300000,7273202,0.01744,Males
scaffold_18_ctg1,7300001,7350000,7324730,0.01758,Males
scaffold_18_ctg1,7350001,7400000,7375094,0.015542857,Males
scaffold_18_ctg1,7400001,7450000,7426713,0.014808571,Males
scaffold_18_ctg1,7450001,7500000,7475325,0.013434286,Males
scaffold_18_ctg1,7500001,7550000,7525284,0.01424,Males
scaffold_18_ctg1,7550001,7600000,7575235,0.018108571,Males
scaffold_18_ctg1,7600001,7650000,7624273,0.018194286,Males
scaffold_18_ctg1,7650001,7700000,7674478,0.02022,Males
scaffold_18_ctg1,7700001,7750000,7725011,0.01712,Males
scaffold_18_ctg1,7750001,7800000,7772619,0.016982857,Males
scaffold_18_ctg1,7800001,7850000,7824868,0.017217143,Males
scaffold_18_ctg1,7850001,7900000,7878619,0.016557143,Males
scaffold_18_ctg1,7900001,7950000,7922441,0.01746,Males
scaffold_18_ctg1,7950001,8000000,7976984,0.019008571,Males
scaffold_18_ctg1,8000001,8050000,8025697,0.01826,Males
scaffold_18_ctg1,8050001,8100000,8075030,0.01788,Males
scaffold_18_ctg1,8100001,8150000,8122528,0.015962857,Males
scaffold_18_ctg1,8150001,8200000,8179363,0.020517143,Males
scaffold_18_ctg1,8200001,8250000,8223600,0.017745714,Males
scaffold_18_ctg1,8250001,8300000,8273908,0.018125714,Males
scaffold_18_ctg1,8300001,8350000,8324426,0.01964,Males
scaffold_18_ctg1,8350001,8400000,8370818,0.012417143,Males
scaffold_18_ctg1,8400001,8450000,8426660,0.01014,Males
scaffold_18_ctg1,8450001,8500000,8485190,0.013434286,Males
scaffold_18_ctg1,8500001,8550000,8525086,0.016891429,Males
scaffold_18_ctg1,8550001,8600000,8576407,0.0186,Males
scaffold_18_ctg1,8600001,8650000,8625831,0.016751429,Males
scaffold_18_ctg1,8650001,8700000,8675216,0.018494286,Males
scaffold_18_ctg1,8700001,8750000,8724811,0.018714286,Males
scaffold_18_ctg1,8750001,8800000,8774589,0.017748571,Males
scaffold_18_ctg1,8800001,8850000,8825502,0.01956,Males
scaffold_18_ctg1,8850001,8900000,8874462,0.018251429,Males
scaffold_18_ctg1,8900001,8950000,8923222,0.013445714,Males
scaffold_18_ctg1,8950001,9000000,8974516,0.018197143,Males
scaffold_18_ctg1,9000001,9050000,9026654,0.017131429,Males
scaffold_18_ctg1,9050001,9100000,9075573,0.017342857,Males
scaffold_18_ctg1,9100001,9150000,9125246,0.016285714,Males
scaffold_18_ctg1,9150001,9200000,9174875,0.017308571,Males
scaffold_18_ctg1,9200001,9250000,9224002,0.016691429,Males
scaffold_18_ctg1,9250001,9300000,9274781,0.016908571,Males
scaffold_18_ctg1,9300001,9350000,9325722,0.015117143,Males
scaffold_18_ctg1,9350001,9400000,9374932,0.016325714,Males
scaffold_18_ctg1,9400001,9450000,9425109,0.013654286,Males
scaffold_18_ctg1,9450001,9500000,9475679,0.015265714,Males
scaffold_18_ctg1,9500001,9550000,9524879,0.014431429,Males
scaffold_18_ctg1,9550001,9600000,9574125,0.016748571,Males
scaffold_18_ctg1,9600001,9650000,9627039,0.012922857,Males
scaffold_18_ctg1,9650001,9700000,9676787,0.011671429,Males
scaffold_18_ctg1,9700001,9750000,9724833,0.015711429,Males
scaffold_18_ctg1,9750001,9800000,9774092,0.010771429,Males
scaffold_18_ctg1,9800001,9850000,9824949,0.016834286,Males
scaffold_18_ctg1,9850001,9900000,9875125,0.015114286,Males
scaffold_18_ctg1,9900001,9950000,9925411,0.01454,Males
scaffold_18_ctg1,9950001,10000000,9974245,0.01702,Males
scaffold_18_ctg1,10000001,10050000,10023912,0.01804,Males
scaffold_18_ctg1,10050001,10100000,10075525,0.017274286,Males
scaffold_18_ctg1,10100001,10150000,10122170,0.015494286,Males
scaffold_18_ctg1,10150001,10200000,10174058,0.017391429,Males
scaffold_18_ctg1,10200001,10250000,10224952,0.015282857,Males
scaffold_18_ctg1,10250001,10300000,10274423,0.016388571,Males
scaffold_18_ctg1,10300001,10350000,10322381,0.012191429,Males
scaffold_18_ctg1,10350001,10400000,10375034,0.00556,Males
scaffold_18_ctg1,10400001,10450000,10429528,0.006428571,Males
scaffold_18_ctg1,10450001,10500000,10474707,0.010791429,Males
