CHROM,win_start,win_end,win_mid,MEAN_DEPTH_n,MEAN_DEPTH_mean,MEAN_DEPTH_max,Sexo
scaffold_19_ctg1,1800001,1850000,1825000,38582,19.17801253,29,Females
scaffold_19_ctg1,1850001,1900000,1875000,36785,19.31213803,39.0769,Females
scaffold_19_ctg1,1900001,1950000,1925000,33270,19.04506034,48.9231,Females
scaffold_19_ctg1,1950001,2.00E+06,1975000,31276,18.89039306,26.3077,Females
scaffold_19_ctg1,2000001,2050000,2025000,38581,18.96146448,25.6923,Females
scaffold_19_ctg1,2050001,2100000,2075000,26514,17.91900553,26.6154,Females
scaffold_19_ctg1,2100001,2150000,2125000,38205,19.20010278,26.0769,Females
scaffold_19_ctg1,2150001,2200000,2175000,35403,19.33189267,29.4615,Females
scaffold_19_ctg1,2200001,2250000,2225000,36292,19.19061443,27.5385,Females
scaffold_19_ctg1,2250001,2300000,2275000,33289,19.42112307,27.6923,Females
scaffold_19_ctg1,2300001,2350000,2325000,31755,19.88455027,28.5385,Females
scaffold_19_ctg1,2350001,2400000,2375000,39571,19.80885791,27.7692,Females
scaffold_19_ctg1,2400001,2450000,2425000,35918,19.98046335,50.0769,Females
scaffold_19_ctg1,2450001,2500000,2475000,33510,20.00412388,37,Females
scaffold_19_ctg1,2500001,2550000,2525000,34674,18.46778037,26.1538,Females
scaffold_19_ctg1,2550001,2600000,2575000,31476,18.73643103,25.6923,Females
scaffold_19_ctg1,2600001,2650000,2625000,30878,18.92163125,39.3846,Females
scaffold_19_ctg1,2650001,2700000,2675000,36212,19.23549008,27.6154,Females
scaffold_19_ctg1,2700001,2750000,2725000,32490,18.79414463,25.3077,Females
scaffold_19_ctg1,2750001,2800000,2775000,33020,19.05574225,29,Females
scaffold_19_ctg1,2800001,2850000,2825000,30992,19.5573508,40.5385,Females
scaffold_19_ctg1,2850001,2900000,2875000,37351,18.61957094,29.8462,Females
scaffold_19_ctg1,2900001,2950000,2925000,34009,19.06721792,26.4615,Females
scaffold_19_ctg1,2950001,3.00E+06,2975000,38767,19.13540684,26.2308,Females
scaffold_19_ctg1,3000001,3050000,3025000,33141,19.26848416,31.1538,Females
scaffold_19_ctg1,3050001,3100000,3075000,37214,18.74705155,28.8462,Females
scaffold_19_ctg1,3100001,3150000,3125000,35112,19.19748189,25.8462,Females
scaffold_19_ctg1,3150001,3200000,3175000,36884,19.60274486,29.6154,Females
scaffold_19_ctg1,3200001,3250000,3225000,38246,19.0062426,31.0769,Females
scaffold_19_ctg1,3250001,3300000,3275000,38995,19.44618134,27.9231,Females
scaffold_19_ctg1,3300001,3350000,3325000,24860,18.36722068,27,Females
scaffold_19_ctg1,3350001,3400000,3375000,35259,18.94520807,28.4615,Females
scaffold_19_ctg1,3400001,3450000,3425000,33983,20.28759577,26.6923,Females
scaffold_19_ctg1,3450001,3500000,3475000,37941,20.06680769,28.9231,Females
scaffold_19_ctg1,3500001,3550000,3525000,35091,18.9624603,29.0769,Females
scaffold_19_ctg1,3550001,3600000,3575000,34413,18.9896584,28,Females
scaffold_19_ctg1,3600001,3650000,3625000,40842,20.09573202,27.9231,Females
scaffold_19_ctg1,3650001,3700000,3675000,39697,19.50374311,29.9231,Females
scaffold_19_ctg1,3700001,3750000,3725000,41010,19.99642741,30.7692,Females
scaffold_19_ctg1,3750001,3800000,3775000,38862,19.37570249,27.9231,Females
scaffold_19_ctg1,3800001,3850000,3825000,34186,18.52880783,25.6154,Females
scaffold_19_ctg1,3850001,3900000,3875000,32242,19.2161512,44.9231,Females
scaffold_19_ctg1,3900001,3950000,3925000,32667,19.13252594,33.2308,Females
scaffold_19_ctg1,3950001,4.00E+06,3975000,34836,19.25223759,28.8462,Females
scaffold_19_ctg1,4000001,4050000,4025000,35261,18.49144106,27.3846,Females
scaffold_19_ctg1,4050001,4100000,4075000,35838,18.95717115,29.3846,Females
scaffold_19_ctg1,4100001,4150000,4125000,38001,19.66532378,28.3846,Females
scaffold_19_ctg1,4150001,4200000,4175000,30916,19.25065643,34.9231,Females
scaffold_19_ctg1,4200001,4250000,4225000,28957,17.80308344,49.0769,Females
scaffold_19_ctg1,4250001,4300000,4275000,28477,18.86658608,37.6923,Females
scaffold_19_ctg1,4300001,4350000,4325000,33939,19.14786854,34.1538,Females
scaffold_19_ctg1,4350001,4400000,4375000,31736,19.07250062,30.6923,Females
scaffold_19_ctg1,4400001,4450000,4425000,35164,18.37964947,30.8462,Females
scaffold_19_ctg1,4450001,4500000,4475000,35998,19.15962742,32.1538,Females
scaffold_19_ctg1,4500001,4550000,4525000,36770,19.75654202,26.8462,Females
scaffold_19_ctg1,4550001,4600000,4575000,38994,20.15097232,28.1538,Females
scaffold_19_ctg1,4600001,4650000,4625000,38231,19.11284937,25.2308,Females
scaffold_19_ctg1,4650001,4700000,4675000,34627,19.17274152,30.8462,Females
scaffold_19_ctg1,4700001,4750000,4725000,31710,19.27486497,30.3846,Females
scaffold_19_ctg1,4750001,4800000,4775000,26490,18.97013702,37.4615,Females
scaffold_19_ctg1,4800001,4850000,4825000,29778,18.20351885,34.2308,Females
scaffold_19_ctg1,4850001,4900000,4875000,21127,18.90570095,35.3077,Females
scaffold_19_ctg1,4900001,4950000,4925000,14443,16.92996561,32.7692,Females
scaffold_19_ctg1,4950001,5.00E+06,4975000,31723,19.19635791,30,Females
scaffold_19_ctg1,5000001,5050000,5025000,29953,18.31098054,37.3846,Females
scaffold_19_ctg1,5050001,5100000,5075000,31155,19.45608473,27.6154,Females
scaffold_19_ctg1,5100001,5150000,5125000,34495,19.49676993,27.1538,Females
scaffold_19_ctg1,5150001,5200000,5175000,36703,19.18053023,31.7692,Females
scaffold_19_ctg1,5200001,5250000,5225000,33051,18.54676302,32.8462,Females
scaffold_19_ctg1,5250001,5300000,5275000,34884,19.01042384,31.5385,Females
scaffold_19_ctg1,5300001,5350000,5325000,35349,18.95115257,25.6923,Females
scaffold_19_ctg1,5350001,5400000,5375000,35706,18.70079686,30.3077,Females
scaffold_19_ctg1,5400001,5450000,5425000,29913,18.17636754,32.9231,Females
scaffold_19_ctg1,5450001,5500000,5475000,35070,18.83882742,28.3846,Females
scaffold_19_ctg1,5500001,5550000,5525000,23997,15.77119504,29,Females
scaffold_19_ctg1,5550001,5600000,5575000,33298,18.50806537,29.3846,Females
scaffold_19_ctg1,5600001,5650000,5625000,37530,19.63448485,27,Females
scaffold_19_ctg1,5650001,5700000,5675000,37632,19.95993684,25.8462,Females
scaffold_19_ctg1,5700001,5750000,5725000,36939,19.22396451,26.6154,Females
scaffold_19_ctg1,5750001,5800000,5775000,40042,19.81876274,32.9231,Females
scaffold_19_ctg1,5800001,5850000,5825000,35414,20.15560672,30.1538,Females
scaffold_19_ctg1,5850001,5900000,5875000,38905,19.07677115,32.7692,Females
scaffold_19_ctg1,5900001,5950000,5925000,33286,19.2841107,43.6923,Females
scaffold_19_ctg1,5950001,6.00E+06,5975000,36431,19.01938495,27.2308,Females
scaffold_19_ctg1,6000001,6050000,6025000,35682,19.04023275,30.4615,Females
scaffold_19_ctg1,6050001,6100000,6075000,31826,18.5371379,30.4615,Females
scaffold_19_ctg1,6100001,6150000,6125000,31387,19.05364232,26.6923,Females
scaffold_19_ctg1,6150001,6200000,6175000,35768,18.65919593,27.8462,Females
scaffold_19_ctg1,6200001,6250000,6225000,35751,18.69997043,28.1538,Females
scaffold_19_ctg1,6250001,6300000,6275000,34816,18.58346581,25.8462,Females
scaffold_19_ctg1,6300001,6350000,6325000,37990,19.699327,30.7692,Females
scaffold_19_ctg1,6350001,6400000,6375000,28251,17.6744591,26.1538,Females
scaffold_19_ctg1,6400001,6450000,6425000,25293,17.64508579,37.2308,Females
scaffold_19_ctg1,6450001,6500000,6475000,30352,19.19399578,30.3846,Females
scaffold_19_ctg1,6500001,6550000,6525000,31637,18.34910776,35.7692,Females
scaffold_19_ctg1,6550001,6600000,6575000,33700,19.21406747,26.6923,Females
scaffold_19_ctg1,6600001,6650000,6625000,35289,18.20897663,27.6154,Females
scaffold_19_ctg1,6650001,6700000,6675000,36999,18.97130832,27.3077,Females
scaffold_19_ctg1,6700001,6750000,6725000,33898,19.60787422,27.9231,Females
scaffold_19_ctg1,6750001,6800000,6775000,29480,18.82696253,28.6923,Females
scaffold_19_ctg1,6800001,6850000,6825000,24791,17.80460398,26.4615,Females
scaffold_19_ctg1,6850001,6900000,6875000,28792,17.73930121,26.6154,Females
scaffold_19_ctg1,6900001,6950000,6925000,25056,18.5201099,36.0769,Females
scaffold_19_ctg1,6950001,7.00E+06,6975000,33321,18.78057321,30.6923,Females
scaffold_19_ctg1,7000001,7050000,7025000,28016,19.11405841,27.8462,Females
scaffold_19_ctg1,7050001,7100000,7075000,33217,19.11082321,30.2308,Females
scaffold_19_ctg1,7100001,7150000,7125000,37373,20.39570583,42.1538,Females
scaffold_19_ctg1,7150001,7200000,7175000,40959,19.5844416,29,Females
scaffold_19_ctg1,7200001,7250000,7225000,36643,19.39539967,31.3077,Females
scaffold_19_ctg1,7250001,7300000,7275000,32440,19.91828422,54.1538,Females
scaffold_19_ctg1,7300001,7350000,7325000,28911,18.97428117,31.8462,Females
scaffold_19_ctg1,7350001,7400000,7375000,37171,18.82895352,31.8462,Females
scaffold_19_ctg1,7400001,7450000,7425000,35398,19.50042896,30.2308,Females
scaffold_19_ctg1,7450001,7500000,7475000,36709,19.34595925,28.4615,Females
scaffold_19_ctg1,7500001,7550000,7525000,37309,19.72294506,28,Females
scaffold_19_ctg1,7550001,7600000,7575000,37104,19.07770003,29.7692,Females
scaffold_19_ctg1,7600001,7650000,7625000,38513,18.7660393,25.7692,Females
scaffold_19_ctg1,7650001,7700000,7675000,35292,19.49542065,26.7692,Females
scaffold_19_ctg1,7700001,7750000,7725000,36083,20.04420396,30.0769,Females
scaffold_19_ctg1,7750001,7800000,7775000,39052,20.15132706,28,Females
scaffold_19_ctg1,7800001,7850000,7825000,39843,20.16566187,31.7692,Females
scaffold_19_ctg1,7850001,7900000,7875000,36825,20.02382297,27,Females
scaffold_19_ctg1,7900001,7950000,7925000,38744,19.88264607,29.4615,Females
scaffold_19_ctg1,7950001,8.00E+06,7975000,39937,19.65681394,29.4615,Females
scaffold_19_ctg1,8000001,8050000,8025000,42580,20.53740499,26.3846,Females
scaffold_19_ctg1,8050001,8100000,8075000,40627,20.60113465,29.1538,Females
scaffold_19_ctg1,8100001,8150000,8125000,40483,20.01374831,28.4615,Females
scaffold_19_ctg1,8150001,8200000,8175000,39719,19.69197408,28.1538,Females
scaffold_19_ctg1,8200001,8250000,8225000,32806,19.10755314,30.6154,Females
scaffold_19_ctg1,8250001,8300000,8275000,36078,19.7157495,35,Females
scaffold_19_ctg1,8300001,8350000,8325000,28669,18.17568877,26.1538,Females
scaffold_19_ctg1,8350001,8400000,8375000,31218,18.48495511,26.2308,Females
scaffold_19_ctg1,8400001,8450000,8425000,31614,19.22067146,29.0769,Females
scaffold_19_ctg1,8450001,8500000,8475000,40423,20.03965794,27.3077,Females
scaffold_19_ctg1,8500001,8550000,8525000,36508,18.56173274,28.1538,Females
scaffold_19_ctg1,8550001,8600000,8575000,28602,18.29529318,26.4615,Females
scaffold_19_ctg1,8600001,8650000,8625000,36032,19.08049786,30.1538,Females
scaffold_19_ctg1,8650001,8700000,8675000,38097,19.26249894,28.6923,Females
scaffold_19_ctg1,8700001,8750000,8725000,39186,19.19333549,26.5385,Females
scaffold_19_ctg1,8750001,8800000,8775000,37121,19.15269208,25.7692,Females
scaffold_19_ctg1,8800001,8850000,8825000,38478,19.64967084,30.7692,Females
scaffold_19_ctg1,8850001,8900000,8875000,37210,18.90883485,27.3846,Females
scaffold_19_ctg1,8900001,8950000,8925000,38469,19.02471148,30.5385,Females
scaffold_19_ctg1,8950001,9.00E+06,8975000,37516,19.07272912,29.6154,Females
scaffold_19_ctg1,9000001,9050000,9025000,37409,18.83414013,28.2308,Females
scaffold_19_ctg1,9050001,9100000,9075000,34138,19.07656229,25.0769,Females
scaffold_19_ctg1,9100001,9150000,9125000,38348,19.99822434,30.2308,Females
scaffold_19_ctg1,9150001,9200000,9175000,34171,19.54088235,35,Females
scaffold_19_ctg1,9200001,9250000,9225000,36319,19.43573114,30.3077,Females
scaffold_19_ctg1,9250001,9300000,9275000,37140,20.40859954,30.0769,Females
scaffold_19_ctg1,9300001,9350000,9325000,35358,19.06830164,29.3077,Females
scaffold_19_ctg1,9350001,9400000,9375000,36637,19.09228967,25.8462,Females
scaffold_19_ctg1,9400001,9450000,9425000,35753,19.99092108,28.9231,Females
scaffold_19_ctg1,9450001,9500000,9475000,39668,19.89370249,26.6923,Females
scaffold_19_ctg1,9500001,9550000,9525000,38636,19.40210688,36.7692,Females
scaffold_19_ctg1,9550001,9600000,9575000,39819,20.20297986,25.7692,Females
scaffold_19_ctg1,9600001,9650000,9625000,39645,19.85147466,26.2308,Females
scaffold_19_ctg1,9650001,9700000,9675000,37099,19.00687953,24.6923,Females
scaffold_19_ctg1,9700001,9750000,9725000,33085,18.48236991,32.6923,Females
scaffold_19_ctg1,9750001,9800000,9775000,35203,18.87579515,32.3846,Females
scaffold_19_ctg1,9800001,9850000,9825000,30698,18.96107043,30.3846,Females
scaffold_19_ctg1,9850001,9900000,9875000,35000,19.0192182,25.1538,Females
scaffold_19_ctg1,9900001,9950000,9925000,31431,18.8230814,33,Females
scaffold_19_ctg1,9950001,1.00E+07,9975000,32851,18.76982287,28.0769,Females
scaffold_19_ctg1,10000001,10050000,10025000,31005,18.32174758,24.4615,Females
scaffold_19_ctg1,10050001,10100000,10075000,34596,18.60722909,28.1538,Females
scaffold_19_ctg1,10100001,10150000,10125000,27503,19.98394611,35.5385,Females
scaffold_19_ctg1,10150001,10200000,10175000,34278,19.03917247,26.4615,Females
scaffold_19_ctg1,10200001,10250000,10225000,38523,18.97428985,29.5385,Females
scaffold_19_ctg1,10250001,10300000,10275000,36319,18.91326977,26.5385,Females
scaffold_19_ctg1,10300001,10350000,10325000,38488,19.471618,27.4615,Females
scaffold_19_ctg1,10350001,10400000,10375000,37938,19.51549971,30.3077,Females
scaffold_19_ctg1,10400001,10450000,10425000,34828,18.82264311,30.1538,Females
scaffold_19_ctg1,10450001,10500000,10475000,33144,18.14580263,26.7692,Females
scaffold_19_ctg1,10500001,10550000,10525000,32583,18.66690298,28.6154,Females
scaffold_19_ctg1,10550001,10600000,10575000,32541,19.08217776,28.8462,Females
scaffold_19_ctg1,10600001,10650000,10625000,31559,18.81130968,28.3077,Females
scaffold_19_ctg1,10650001,10700000,10675000,25996,17.47495739,31.1538,Females
scaffold_19_ctg1,10700001,10750000,10725000,32835,18.5416449,31.3846,Females
scaffold_19_ctg1,10750001,10800000,10775000,37119,18.61655584,27.1538,Females
scaffold_19_ctg1,10800001,10850000,10825000,32985,19.13026098,26.0769,Females
scaffold_19_ctg1,10850001,10900000,10875000,33001,18.38604384,28.2308,Females
scaffold_19_ctg1,10900001,10950000,10925000,23505,17.92433379,35.8462,Females
scaffold_19_ctg1,10950001,1.10E+07,10975000,31349,18.21866151,41.0769,Females
scaffold_19_ctg1,11000001,11050000,11025000,34334,18.77730538,32.3846,Females
scaffold_19_ctg1,11050001,11100000,11075000,27442,18.43956488,29.2308,Females
scaffold_19_ctg1,11100001,11150000,11125000,29137,18.66073832,38.3846,Females
scaffold_19_ctg1,11150001,11200000,11175000,35503,18.57079264,27.8462,Females
scaffold_19_ctg1,11200001,11250000,11225000,32977,19.77621297,29,Females
scaffold_19_ctg1,11250001,11300000,11275000,36688,19.65168188,31.2308,Females
scaffold_19_ctg1,11300001,11350000,11325000,37649,19.69869222,28.6154,Females
scaffold_19_ctg1,11350001,11400000,11375000,26236,19.23840554,28.7692,Females
scaffold_19_ctg1,11400001,11450000,11425000,33823,18.65205234,27.3846,Females
scaffold_19_ctg1,11450001,11500000,11475000,31640,18.4591806,44.8462,Females
scaffold_19_ctg1,11500001,11550000,11525000,36332,18.59302593,25.0769,Females
scaffold_19_ctg1,11550001,11600000,11575000,34373,18.45732227,28,Females
scaffold_19_ctg1,11600001,11650000,11625000,35131,19.48536531,31.3077,Females
scaffold_19_ctg1,11650001,11700000,11675000,34167,19.33324997,30.6154,Females
scaffold_19_ctg1,11700001,11750000,11725000,35137,18.95119868,30.2308,Females
scaffold_19_ctg1,11750001,11800000,11775000,39513,20.21110916,29.0769,Females
scaffold_19_ctg1,11800001,11850000,11825000,32959,18.87848698,29.8462,Females
scaffold_19_ctg1,11850001,11900000,11875000,33194,18.70567505,31.9231,Females
scaffold_19_ctg1,11900001,11950000,11925000,26194,18.99008624,29.0769,Females
scaffold_19_ctg1,11950001,1.20E+07,11975000,38725,19.28892147,27.4615,Females
scaffold_19_ctg1,12000001,12050000,12025000,39010,19.75173883,37.3846,Females
scaffold_19_ctg1,12050001,12100000,12075000,37697,18.91503171,29.9231,Females
scaffold_19_ctg1,12100001,12150000,12125000,34996,18.79578536,25.4615,Females
scaffold_19_ctg1,12150001,12200000,12175000,32352,18.45037067,31.9231,Females
scaffold_19_ctg1,12200001,12250000,12225000,32728,18.82428126,33.0769,Females
scaffold_19_ctg1,12250001,12300000,12275000,31454,18.79851863,45.6923,Females
scaffold_19_ctg1,12300001,12350000,12325000,36839,19.24500006,45.2308,Females
scaffold_19_ctg1,12350001,12400000,12375000,27259,18.73807559,26.0769,Females
scaffold_19_ctg1,12400001,12450000,12425000,36646,19.12800545,26.6154,Females
scaffold_19_ctg1,12450001,12500000,12475000,36814,19.1780132,27.6923,Females
scaffold_19_ctg1,12500001,12550000,12525000,37440,19.53887029,26.6154,Females
scaffold_19_ctg1,12550001,12600000,12575000,37488,19.39675445,25.7692,Females
scaffold_19_ctg1,12600001,12650000,12625000,37885,19.50911658,30.7692,Females
scaffold_19_ctg1,12650001,12700000,12675000,38445,19.83161345,28.0769,Females
scaffold_19_ctg1,12700001,12750000,12725000,35382,19.3242803,32.2308,Females
scaffold_19_ctg1,1,50000,25000,28694,19.21102878,37.2,Males
scaffold_19_ctg1,50001,1.00E+05,75000,34481,19.4360593,32.4,Males
scaffold_19_ctg1,100001,150000,125000,38447,19.40945921,24.2571,Males
scaffold_19_ctg1,150001,2.00E+05,175000,37849,18.94402981,25.4,Males
scaffold_19_ctg1,200001,250000,225000,38113,19.12196856,25.4571,Males
scaffold_19_ctg1,250001,3.00E+05,275000,33016,18.87974438,39.6,Males
scaffold_19_ctg1,300001,350000,325000,38007,19.21432765,25.6857,Males
scaffold_19_ctg1,350001,4.00E+05,375000,32049,18.46160157,25.1714,Males
scaffold_19_ctg1,400001,450000,425000,36222,18.74137498,25.8286,Males
scaffold_19_ctg1,450001,5.00E+05,475000,36480,19.02535332,27.4857,Males
scaffold_19_ctg1,500001,550000,525000,39829,19.0532147,24.8571,Males
scaffold_19_ctg1,550001,6.00E+05,575000,36623,19.15723103,25.3143,Males
scaffold_19_ctg1,600001,650000,625000,41334,19.78491401,24.5143,Males
scaffold_19_ctg1,650001,7.00E+05,675000,38662,19.39042751,25.8857,Males
scaffold_19_ctg1,700001,750000,725000,31719,18.69182221,30.4,Males
scaffold_19_ctg1,750001,8.00E+05,775000,38073,18.61879356,25.5714,Males
scaffold_19_ctg1,800001,850000,825000,35097,19.08795755,31.5143,Males
scaffold_19_ctg1,850001,9.00E+05,875000,36088,18.93848224,28.5143,Males
scaffold_19_ctg1,900001,950000,925000,37197,19.32647467,29.0857,Males
scaffold_19_ctg1,950001,1.00E+06,975000,38243,19.27309007,28.7429,Males
scaffold_19_ctg1,1000001,1050000,1025000,35996,18.88851522,26.0571,Males
scaffold_19_ctg1,1050001,1100000,1075000,33832,18.31127257,31.2,Males
scaffold_19_ctg1,1100001,1150000,1125000,38462,18.61968697,23.9714,Males
scaffold_19_ctg1,1150001,1200000,1175000,25825,18.43574933,27.5714,Males
scaffold_19_ctg1,1200001,1250000,1225000,36792,19.65245189,24.4571,Males
scaffold_19_ctg1,1250001,1300000,1275000,37085,19.17254843,24.7143,Males
scaffold_19_ctg1,1300001,1350000,1325000,39444,19.26333219,33.4,Males
scaffold_19_ctg1,1350001,1400000,1375000,42163,19.56856519,24.3429,Males
scaffold_19_ctg1,1400001,1450000,1425000,35397,18.55085192,28.7714,Males
scaffold_19_ctg1,1450001,1500000,1475000,36745,18.64463081,24.4286,Males
scaffold_19_ctg1,1500001,1550000,1525000,34182,18.12101867,25.3429,Males
scaffold_19_ctg1,1550001,1600000,1575000,37854,18.91452698,25.5429,Males
scaffold_19_ctg1,1600001,1650000,1625000,33079,18.62920089,23.4571,Males
scaffold_19_ctg1,1650001,1700000,1675000,36126,18.12490803,30.6,Males
scaffold_19_ctg1,1700001,1750000,1725000,35217,19.10787652,32,Males
scaffold_19_ctg1,1750001,1800000,1775000,37285,18.84998777,26.0857,Males
scaffold_19_ctg1,1800001,1850000,1825000,38582,19.02042175,29.2857,Males
scaffold_19_ctg1,1850001,1900000,1875000,36785,19.02118457,36.2286,Males
scaffold_19_ctg1,1900001,1950000,1925000,33270,18.7380699,56.7429,Males
scaffold_19_ctg1,1950001,2.00E+06,1975000,31276,18.49373737,27.3143,Males
scaffold_19_ctg1,2000001,2050000,2025000,38581,18.69183294,25.0286,Males
scaffold_19_ctg1,2050001,2100000,2075000,26514,17.71825816,23.8857,Males
scaffold_19_ctg1,2100001,2150000,2125000,38205,18.78466139,24.1714,Males
scaffold_19_ctg1,2150001,2200000,2175000,35403,19.10592568,28.9143,Males
scaffold_19_ctg1,2200001,2250000,2225000,36292,18.80565097,26.0857,Males
scaffold_19_ctg1,2250001,2300000,2275000,33289,19.25752306,27.4857,Males
scaffold_19_ctg1,2300001,2350000,2325000,31755,19.35854838,26.2571,Males
scaffold_19_ctg1,2350001,2400000,2375000,39571,19.44163781,27.3714,Males
scaffold_19_ctg1,2400001,2450000,2425000,35918,20.25135923,52.4,Males
scaffold_19_ctg1,2450001,2500000,2475000,33510,19.89148531,36.8,Males
scaffold_19_ctg1,2500001,2550000,2525000,34674,18.42583012,26,Males
scaffold_19_ctg1,2550001,2600000,2575000,31476,18.61339684,26.7714,Males
scaffold_19_ctg1,2600001,2650000,2625000,30878,18.39369446,42.1714,Males
scaffold_19_ctg1,2650001,2700000,2675000,36212,18.80772405,29.3429,Males
scaffold_19_ctg1,2700001,2750000,2725000,32490,18.57017182,25.1429,Males
scaffold_19_ctg1,2750001,2800000,2775000,33020,18.5527953,24.0571,Males
scaffold_19_ctg1,2800001,2850000,2825000,30992,18.94093601,40.8286,Males
scaffold_19_ctg1,2850001,2900000,2875000,37351,18.4906855,27.3714,Males
scaffold_19_ctg1,2900001,2950000,2925000,34009,18.62447597,24.6,Males
scaffold_19_ctg1,2950001,3.00E+06,2975000,38767,18.8938092,23.8,Males
scaffold_19_ctg1,3000001,3050000,3025000,33141,19.00138422,32.0286,Males
scaffold_19_ctg1,3050001,3100000,3075000,37214,18.59559765,29.1429,Males
scaffold_19_ctg1,3100001,3150000,3125000,35112,19.03118093,25.7143,Males
scaffold_19_ctg1,3150001,3200000,3175000,36884,19.15876655,24.3143,Males
scaffold_19_ctg1,3200001,3250000,3225000,38246,18.66379502,26.9714,Males
scaffold_19_ctg1,3250001,3300000,3275000,38995,19.11650603,31.5714,Males
scaffold_19_ctg1,3300001,3350000,3325000,24860,18.13600727,23.6286,Males
scaffold_19_ctg1,3350001,3400000,3375000,35259,18.95428758,30.0857,Males
scaffold_19_ctg1,3400001,3450000,3425000,33983,19.92283296,26.6857,Males
scaffold_19_ctg1,3450001,3500000,3475000,37941,19.52673877,27.5714,Males
scaffold_19_ctg1,3500001,3550000,3525000,35091,18.79392244,29.4571,Males
scaffold_19_ctg1,3550001,3600000,3575000,34413,18.92110647,26.8857,Males
scaffold_19_ctg1,3600001,3650000,3625000,40842,19.77601756,27.1714,Males
scaffold_19_ctg1,3650001,3700000,3675000,39697,19.25588672,29.8571,Males
scaffold_19_ctg1,3700001,3750000,3725000,41010,19.74459517,27.1429,Males
scaffold_19_ctg1,3750001,3800000,3775000,38862,19.06556026,24.5143,Males
scaffold_19_ctg1,3800001,3850000,3825000,34186,18.1143412,24.4571,Males
scaffold_19_ctg1,3850001,3900000,3875000,32242,18.79010527,32.0571,Males
scaffold_19_ctg1,3900001,3950000,3925000,32667,18.89945492,31.8286,Males
scaffold_19_ctg1,3950001,4.00E+06,3975000,34836,18.72833698,32.1714,Males
scaffold_19_ctg1,4000001,4050000,4025000,35261,18.15910209,27.2,Males
scaffold_19_ctg1,4050001,4100000,4075000,35838,18.81312269,27.4,Males
scaffold_19_ctg1,4100001,4150000,4125000,38001,18.91706767,23.8857,Males
scaffold_19_ctg1,4150001,4200000,4175000,30916,19.13148064,33.1429,Males
scaffold_19_ctg1,4200001,4250000,4225000,28957,17.62661673,44.2857,Males
