CHROM,win_start,win_end,win_mid,MEAN_DEPTH_n,MEAN_DEPTH_mean,MEAN_DEPTH_max,Sexo
scaffold_19_ctg1,4600001,4650000,4625000,38231,15.05477151,24.6667,Males
scaffold_19_ctg1,9500001,9550000,9525000,38636,15.03259565,27.6667,Males
scaffold_19_ctg1,650001,7.00E+05,675000,38662,15.02328236,29.6667,Males
scaffold_19_ctg1,3650001,3700000,3675000,39697,15.01072925,27.5,Males
scaffold_19_ctg1,12100001,12150000,12125000,34996,15.0031481,24.1667,Males
scaffold_19_ctg1,10100001,10150000,10125000,27503,14.99985885,39.8333,Males
scaffold_19_ctg1,11250001,11300000,11275000,36688,14.95947576,25.1667,Males
scaffold_19_ctg1,3150001,3200000,3175000,36884,14.95445797,38,Males
scaffold_19_ctg1,11650001,11700000,11675000,34167,14.94173823,29.3333,Males
scaffold_19_ctg1,3450001,3500000,3475000,37941,14.94019205,158.286,Females
scaffold_19_ctg1,2000001,2050000,2025000,38581,14.9238601,24.3333,Males
scaffold_19_ctg1,5850001,5900000,5875000,38905,14.92216407,34.3333,Males
scaffold_19_ctg1,4650001,4700000,4675000,34627,14.91060897,32.6667,Males
scaffold_19_ctg1,4100001,4150000,4125000,38001,14.90158761,26.5,Males
scaffold_19_ctg1,5950001,6.00E+06,5975000,36431,14.89175392,24,Males
scaffold_19_ctg1,1550001,1600000,1575000,37854,14.87370445,41.8333,Males
scaffold_19_ctg1,5700001,5750000,5725000,36939,14.82921485,27.3333,Males
scaffold_19_ctg1,1150001,1200000,1175000,25825,14.82677163,29.3333,Males
scaffold_19_ctg1,2650001,2700000,2675000,36212,14.81892294,27.1667,Males
scaffold_19_ctg1,200001,250000,225000,38113,14.80928118,26.3333,Males
scaffold_19_ctg1,50001,1.00E+05,75000,34481,14.80447187,23.6667,Males
scaffold_19_ctg1,1950001,2.00E+06,1975000,31276,14.80174476,40.5,Males
scaffold_19_ctg1,2250001,2300000,2275000,33289,14.7996362,46.6667,Males
scaffold_19_ctg1,4450001,4500000,4475000,35998,14.79475241,42.1667,Males
scaffold_19_ctg1,7550001,7600000,7575000,37104,14.79194344,27.3333,Males
scaffold_19_ctg1,3200001,3250000,3225000,38246,14.7815648,27.5,Males
scaffold_19_ctg1,7200001,7250000,7225000,36643,14.77037961,30.5,Males
scaffold_19_ctg1,7450001,7500000,7475000,36709,14.76870891,39,Males
scaffold_19_ctg1,3250001,3300000,3275000,38995,14.76808237,29.8333,Males
scaffold_19_ctg1,10900001,10950000,10925000,23505,14.76093231,29.5,Males
scaffold_19_ctg1,1450001,1500000,1475000,36745,14.73677604,26.1667,Males
scaffold_19_ctg1,5100001,5150000,5125000,34495,14.73500968,27.1667,Males
scaffold_19_ctg1,1750001,1800000,1775000,37285,14.7348265,24.1667,Males
scaffold_19_ctg1,550001,6.00E+05,575000,36623,14.73046547,35.1429,Females
scaffold_19_ctg1,6350001,6400000,6375000,28251,14.71985029,30.5,Males
scaffold_19_ctg1,1700001,1750000,1725000,35217,14.70564784,34,Males
scaffold_19_ctg1,1850001,1900000,1875000,36785,14.69137343,23.6667,Males
scaffold_19_ctg1,2100001,2150000,2125000,38205,14.68806914,22.8333,Males
scaffold_19_ctg1,12600001,12650000,12625000,37885,14.68698815,26.6667,Males
scaffold_19_ctg1,11000001,11050000,11025000,34334,14.68525367,35.1667,Males
scaffold_19_ctg1,9950001,1.00E+07,9975000,32851,14.68073023,28,Males
scaffold_19_ctg1,2300001,2350000,2325000,31755,14.67072303,27,Males
scaffold_19_ctg1,1400001,1450000,1425000,35397,14.66624772,26.3333,Males
scaffold_19_ctg1,9800001,9850000,9825000,30698,14.65883138,24.6667,Males
scaffold_19_ctg1,8850001,8900000,8875000,37210,14.64917476,26.3333,Males
scaffold_19_ctg1,8650001,8700000,8675000,38097,14.64525357,27.5,Males
scaffold_19_ctg1,2200001,2250000,2225000,36292,14.64488246,28.1667,Males
scaffold_19_ctg1,7000001,7050000,7025000,28016,14.64396549,60.6667,Males
scaffold_19_ctg1,150001,2.00E+05,175000,37849,14.64350622,63.1667,Males
scaffold_19_ctg1,8200001,8250000,8225000,32806,14.64096355,55.1667,Males
scaffold_19_ctg1,800001,850000,825000,35097,14.63816661,25.1667,Males
scaffold_19_ctg1,8900001,8950000,8925000,38469,14.63157733,29.1667,Males
scaffold_19_ctg1,250001,3.00E+05,275000,33016,14.63101227,33,Males
scaffold_19_ctg1,5350001,5400000,5375000,35706,14.62911867,29.3333,Males
scaffold_19_ctg1,8950001,9.00E+06,8975000,37516,14.62889784,23.8333,Males
scaffold_19_ctg1,12500001,12550000,12525000,37440,14.62151997,43.6667,Males
scaffold_19_ctg1,1900001,1950000,1925000,33270,14.61948415,25.3333,Males
scaffold_19_ctg1,2550001,2600000,2575000,31476,14.61492146,34.6667,Males
scaffold_19_ctg1,11850001,11900000,11875000,33194,14.60868906,40,Males
scaffold_19_ctg1,12150001,12200000,12175000,32352,14.60681996,46.3333,Males
scaffold_19_ctg1,2900001,2950000,2925000,34009,14.60110554,58.1667,Males
scaffold_19_ctg1,5250001,5300000,5275000,34884,14.59108719,29.1667,Males
scaffold_19_ctg1,12050001,12100000,12075000,37697,14.58716051,26.8333,Males
scaffold_19_ctg1,400001,450000,425000,36222,14.58331684,27.3333,Males
scaffold_19_ctg1,9150001,9200000,9175000,34171,14.55772102,25.5,Males
scaffold_19_ctg1,12300001,12350000,12325000,36839,14.5412526,29,Males
scaffold_19_ctg1,9000001,9050000,9025000,37409,14.5355958,60.5,Males
scaffold_19_ctg1,1000001,1050000,1025000,35996,14.52755415,56.8333,Males
scaffold_19_ctg1,9850001,9900000,9875000,35000,14.52560222,24.8333,Males
scaffold_19_ctg1,9050001,9100000,9075000,34138,14.51138812,24.1667,Males
scaffold_19_ctg1,1600001,1650000,1625000,33079,14.50780173,26.8333,Males
scaffold_19_ctg1,10750001,10800000,10775000,37119,14.50585577,28.1667,Males
scaffold_19_ctg1,9500001,9550000,9525000,38636,14.49915609,32,Females
scaffold_19_ctg1,300001,350000,325000,38007,14.49257157,23.3333,Males
scaffold_19_ctg1,1500001,1550000,1525000,34182,14.47747241,26.3333,Males
scaffold_19_ctg1,7500001,7550000,7525000,37309,14.47345999,28.6667,Males
scaffold_19_ctg1,4250001,4300000,4275000,28477,14.47023624,36.6667,Males
scaffold_19_ctg1,6950001,7.00E+06,6975000,33321,14.4674502,30.5,Males
scaffold_19_ctg1,11350001,11400000,11375000,26236,14.46698176,31,Males
scaffold_19_ctg1,5150001,5200000,5175000,36703,14.46097248,26.6667,Males
scaffold_19_ctg1,100001,150000,125000,38447,14.45809205,29.3333,Males
scaffold_19_ctg1,4400001,4450000,4425000,35164,14.45263133,29.1667,Males
scaffold_19_ctg1,2450001,2500000,2475000,33510,14.45100247,30.6667,Males
scaffold_19_ctg1,6250001,6300000,6275000,34816,14.44946342,34.5,Males
scaffold_19_ctg1,11800001,11850000,11825000,32959,14.44790141,28.8333,Males
scaffold_19_ctg1,7800001,7850000,7825000,39843,14.42677155,30.8571,Females
scaffold_19_ctg1,8400001,8450000,8425000,31614,14.42492535,75.5,Males
scaffold_19_ctg1,2050001,2100000,2075000,26514,14.42175696,29,Males
scaffold_19_ctg1,11200001,11250000,11225000,32977,14.40927272,33.3333,Males
scaffold_19_ctg1,850001,9.00E+05,875000,36088,14.39577179,29.5,Males
scaffold_19_ctg1,4050001,4100000,4075000,35838,14.38509733,31.6667,Males
scaffold_19_ctg1,2700001,2750000,2725000,32490,14.35863584,26,Males
scaffold_19_ctg1,7850001,7900000,7875000,36825,14.35573469,21.7143,Females
scaffold_19_ctg1,8600001,8650000,8625000,36032,14.35378711,24.8333,Males
scaffold_19_ctg1,3850001,3900000,3875000,32242,14.34560713,27.5,Males
scaffold_19_ctg1,8750001,8800000,8775000,37121,14.34068416,22.6667,Males
scaffold_19_ctg1,7750001,7800000,7775000,39052,14.33140853,51.7143,Females
scaffold_19_ctg1,8100001,8150000,8125000,40483,14.31861264,28.7143,Females
scaffold_19_ctg1,4850001,4900000,4875000,21127,14.30683545,30.8333,Males
scaffold_19_ctg1,8150001,8200000,8175000,39719,14.29730127,31.8571,Females
scaffold_19_ctg1,2850001,2900000,2875000,37351,14.28537288,33.6667,Males
scaffold_19_ctg1,3400001,3450000,3425000,33983,14.28436575,27.2857,Females
scaffold_19_ctg1,8050001,8100000,8075000,40627,14.2811852,24,Females
scaffold_19_ctg1,10250001,10300000,10275000,36319,14.27556975,42.5,Males
scaffold_19_ctg1,750001,8.00E+05,775000,38073,14.2753998,68,Males
scaffold_19_ctg1,9350001,9400000,9375000,36637,14.25835547,27.6667,Males
scaffold_19_ctg1,4350001,4400000,4375000,31736,14.25510104,35.3333,Males
scaffold_19_ctg1,6050001,6100000,6075000,31826,14.24859344,29.5,Males
scaffold_19_ctg1,4000001,4050000,4025000,35261,14.23814792,35.1667,Males
scaffold_19_ctg1,2500001,2550000,2525000,34674,14.22300344,38.3333,Males
scaffold_19_ctg1,1,50000,25000,28694,14.22127157,40,Males
scaffold_19_ctg1,6400001,6450000,6425000,25293,14.21552086,28.1667,Males
scaffold_19_ctg1,2600001,2650000,2625000,30878,14.19380511,31.6667,Males
scaffold_19_ctg1,7400001,7450000,7425000,35398,14.18205878,36.6667,Males
scaffold_19_ctg1,1800001,1850000,1825000,38582,14.1788926,31.1667,Males
scaffold_19_ctg1,3600001,3650000,3625000,40842,14.17825618,23.4286,Females
scaffold_19_ctg1,9650001,9700000,9675000,37099,14.17528289,22,Males
scaffold_19_ctg1,3700001,3750000,3725000,41010,14.1586166,30.5714,Females
scaffold_19_ctg1,4750001,4800000,4775000,26490,14.1584213,34.8333,Males
scaffold_19_ctg1,4300001,4350000,4325000,33939,14.13969494,37.8333,Males
scaffold_19_ctg1,3300001,3350000,3325000,24860,14.1392885,30.6667,Males
scaffold_19_ctg1,9750001,9800000,9775000,35203,14.09372132,28.6667,Males
scaffold_19_ctg1,2750001,2800000,2775000,33020,14.08745912,90.5,Males
scaffold_19_ctg1,2400001,2450000,2425000,35918,14.08401506,28,Males
scaffold_19_ctg1,10150001,10200000,10175000,34278,14.08257097,25.6667,Males
scaffold_19_ctg1,5900001,5950000,5925000,33286,14.07868649,22.5,Males
scaffold_19_ctg1,8000001,8050000,8025000,42580,14.07490556,29,Females
scaffold_19_ctg1,7350001,7400000,7375000,37171,14.05957821,45.1667,Males
scaffold_19_ctg1,6750001,6800000,6775000,29480,14.05609695,29.6667,Males
scaffold_19_ctg1,4150001,4200000,4175000,30916,14.05472619,34.8333,Males
scaffold_19_ctg1,4800001,4850000,4825000,29778,14.04561932,35.8333,Males
scaffold_19_ctg1,11100001,11150000,11125000,29137,14.0298334,36.6667,Males
scaffold_19_ctg1,3350001,3400000,3375000,35259,14.02629765,31.8333,Males
scaffold_19_ctg1,5050001,5100000,5075000,31155,14.02101951,31.7143,Females
scaffold_19_ctg1,3800001,3850000,3825000,34186,14.01786988,22.5,Males
scaffold_19_ctg1,10400001,10450000,10425000,34828,14.01562774,30.1667,Males
scaffold_19_ctg1,8300001,8350000,8325000,28669,14.01237473,29.8333,Males
scaffold_19_ctg1,9250001,9300000,9275000,37140,14.00895993,25.2857,Females
scaffold_19_ctg1,3900001,3950000,3925000,32667,14.00627248,25.1667,Males
scaffold_19_ctg1,9700001,9750000,9725000,33085,14.00252319,46.2857,Females
scaffold_19_ctg1,1200001,1250000,1225000,36792,13.99758563,24.7143,Females
scaffold_19_ctg1,6900001,6950000,6925000,25056,13.9929658,43.1667,Males
scaffold_19_ctg1,4950001,5.00E+06,4975000,31723,13.98820404,36.1667,Males
scaffold_19_ctg1,10500001,10550000,10525000,32583,13.97136975,29.3333,Males
scaffold_19_ctg1,4700001,4750000,4725000,31710,13.97055646,56.6667,Males
scaffold_19_ctg1,2050001,2100000,2075000,26514,13.93377701,29.7143,Females
scaffold_19_ctg1,7100001,7150000,7125000,37373,13.93039572,22.5714,Females
scaffold_19_ctg1,7900001,7950000,7925000,38744,13.92961756,22.4286,Females
scaffold_19_ctg1,10350001,10400000,10375000,37938,13.91399695,33.5,Males
scaffold_19_ctg1,12550001,12600000,12575000,37488,13.89624639,23.5,Males
scaffold_19_ctg1,6550001,6600000,6575000,33700,13.89472211,24.1667,Males
scaffold_19_ctg1,6500001,6550000,6525000,31637,13.88684399,44.3333,Males
scaffold_19_ctg1,6800001,6850000,6825000,24791,13.87242993,26.3333,Males
scaffold_19_ctg1,1650001,1700000,1675000,36126,13.87122457,32.5,Males
scaffold_19_ctg1,10800001,10850000,10825000,32985,13.86016672,26.5,Males
scaffold_19_ctg1,11600001,11650000,11625000,35131,13.85749477,31.3333,Males
scaffold_19_ctg1,4700001,4750000,4725000,31710,13.85026456,41.4286,Females
scaffold_19_ctg1,12700001,12750000,12725000,35382,13.84897843,26.1667,Males
scaffold_19_ctg1,6600001,6650000,6625000,35289,13.83103405,26.1667,Males
scaffold_19_ctg1,5200001,5250000,5225000,33051,13.8229142,31.1667,Males
scaffold_19_ctg1,10850001,10900000,10875000,33001,13.82247294,29.6667,Males
scaffold_19_ctg1,12200001,12250000,12225000,32728,13.76588387,38.1667,Males
scaffold_19_ctg1,8350001,8400000,8375000,31218,13.76407083,22.8333,Males
scaffold_19_ctg1,1400001,1450000,1425000,35397,13.75730413,38.5714,Females
scaffold_19_ctg1,12350001,12400000,12375000,27259,13.73955325,24.6667,Males
scaffold_19_ctg1,6100001,6150000,6125000,31387,13.72289276,22.8333,Males
scaffold_19_ctg1,12100001,12150000,12125000,34996,13.71730396,22.1429,Females
scaffold_19_ctg1,900001,950000,925000,37197,13.70200395,38,Females
scaffold_19_ctg1,5450001,5500000,5475000,35070,13.69006962,26.5,Males
scaffold_19_ctg1,11550001,11600000,11575000,34373,13.68208744,35.5714,Females
scaffold_19_ctg1,12250001,12300000,12275000,31454,13.67527378,68.8333,Males
scaffold_19_ctg1,9900001,9950000,9925000,31431,13.67005589,46.1667,Males
scaffold_19_ctg1,6700001,6750000,6725000,33898,13.66387132,29.3333,Males
scaffold_19_ctg1,8500001,8550000,8525000,36508,13.66337619,27.3333,Males
scaffold_19_ctg1,11050001,11100000,11075000,27442,13.65306367,38.8333,Males
scaffold_19_ctg1,9200001,9250000,9225000,36319,13.64226219,28.4286,Females
scaffold_19_ctg1,11500001,11550000,11525000,36332,13.63723658,34.8333,Males
scaffold_19_ctg1,3950001,4.00E+06,3975000,34836,13.63314873,23.6667,Males
scaffold_19_ctg1,9950001,1.00E+07,9975000,32851,13.60979776,36.7143,Females
scaffold_19_ctg1,10450001,10500000,10475000,33144,13.60633351,32.6667,Males
scaffold_19_ctg1,6150001,6200000,6175000,35768,13.60558156,29.8333,Males
scaffold_19_ctg1,5400001,5450000,5425000,29913,13.59614155,43.3333,Males
scaffold_19_ctg1,2950001,3.00E+06,2975000,38767,13.59338374,24.7143,Females
scaffold_19_ctg1,3100001,3150000,3125000,35112,13.58371413,38.5714,Females
scaffold_19_ctg1,11750001,11800000,11775000,39513,13.56525066,32,Females
scaffold_19_ctg1,8450001,8500000,8475000,40423,13.5578075,23.5714,Females
scaffold_19_ctg1,4500001,4550000,4525000,36770,13.5573816,28.2857,Females
scaffold_19_ctg1,4550001,4600000,4575000,38994,13.53644748,26.4286,Females
scaffold_19_ctg1,10300001,10350000,10325000,38488,13.53086376,28.5714,Females
scaffold_19_ctg1,7950001,8.00E+06,7975000,39937,13.52743106,21.7143,Females
scaffold_19_ctg1,6200001,6250000,6225000,35751,13.52215114,24.1667,Males
scaffold_19_ctg1,950001,1.00E+06,975000,38243,13.51620233,28.7143,Females
scaffold_19_ctg1,7300001,7350000,7325000,28911,13.51250239,36,Males
scaffold_19_ctg1,1050001,1100000,1075000,33832,13.50761589,28.5,Males
scaffold_19_ctg1,11700001,11750000,11725000,35137,13.48854981,57.8571,Females
scaffold_19_ctg1,9300001,9350000,9325000,35358,13.47289163,46.4286,Females
scaffold_19_ctg1,5300001,5350000,5325000,35349,13.46917497,26.1667,Males
scaffold_19_ctg1,11450001,11500000,11475000,31640,13.4616998,27.1667,Males
scaffold_19_ctg1,10050001,10100000,10075000,34596,13.44974366,29.3333,Males
scaffold_19_ctg1,5550001,5600000,5575000,33298,13.4228918,28.1429,Females
scaffold_19_ctg1,1350001,1400000,1375000,42163,13.42149075,39.7143,Females
scaffold_19_ctg1,6450001,6500000,6475000,30352,13.41023425,37.3333,Males
scaffold_19_ctg1,4200001,4250000,4225000,28957,13.40434227,34,Males
scaffold_19_ctg1,6850001,6900000,6875000,28792,13.37675503,22.8333,Males
scaffold_19_ctg1,3550001,3600000,3575000,34413,13.3728819,60.6667,Males
scaffold_19_ctg1,8700001,8750000,8725000,39186,13.35047889,22.8571,Females
scaffold_19_ctg1,11150001,11200000,11175000,35503,13.32107645,29.1667,Males
scaffold_19_ctg1,9400001,9450000,9425000,35753,13.31462909,21.7143,Females
scaffold_19_ctg1,12600001,12650000,12625000,37885,13.31183229,28.8571,Females
scaffold_19_ctg1,5650001,5700000,5675000,37632,13.2852705,25,Females
scaffold_19_ctg1,10000001,10050000,10025000,31005,13.27025536,24.1667,Males
scaffold_19_ctg1,5750001,5800000,5775000,40042,13.26694887,30.8571,Females
scaffold_19_ctg1,11400001,11450000,11425000,33823,13.25912279,34,Males
scaffold_19_ctg1,11600001,11650000,11625000,35131,13.25663742,29.1429,Females
scaffold_19_ctg1,5000001,5050000,5025000,29953,13.2515782,32,Males
scaffold_19_ctg1,2000001,2050000,2025000,38581,13.24800309,22.4286,Females
scaffold_19_ctg1,9450001,9500000,9475000,39668,13.24651225,26.2857,Females
scaffold_19_ctg1,7050001,7100000,7075000,33217,13.24074067,259,Females
scaffold_19_ctg1,3650001,3700000,3675000,39697,13.23794086,21.7143,Females
scaffold_19_ctg1,10950001,1.10E+07,10975000,31349,13.22575795,37.1667,Males
scaffold_19_ctg1,800001,850000,825000,35097,13.21803674,29,Females
scaffold_19_ctg1,2400001,2450000,2425000,35918,13.21327667,39.1429,Females
scaffold_19_ctg1,9600001,9650000,9625000,39645,13.2117903,27,Females
scaffold_19_ctg1,7700001,7750000,7725000,36083,13.19360616,26.4286,Females
scaffold_19_ctg1,1150001,1200000,1175000,25825,13.18150759,36.8571,Females
scaffold_19_ctg1,150001,2.00E+05,175000,37849,13.17231087,71.7143,Females
scaffold_19_ctg1,11550001,11600000,11575000,34373,13.1682048,26.1667,Males
scaffold_19_ctg1,1300001,1350000,1325000,39444,13.1678178,25.1429,Females
scaffold_19_ctg1,5500001,5550000,5525000,23997,13.16745772,34.1667,Males
scaffold_19_ctg1,2350001,2400000,2375000,39571,13.15599709,23,Females
scaffold_19_ctg1,8400001,8450000,8425000,31614,13.14799078,59,Females
scaffold_19_ctg1,3500001,3550000,3525000,35091,13.14028769,23.8571,Females
scaffold_19_ctg1,5800001,5850000,5825000,35414,13.14013776,31.1429,Females
scaffold_19_ctg1,4650001,4700000,4675000,34627,13.13442217,35.2857,Females
scaffold_19_ctg1,12650001,12700000,12675000,38445,13.07667573,22.4286,Females
scaffold_19_ctg1,7150001,7200000,7175000,40959,13.07457859,22.7143,Females
scaffold_19_ctg1,6300001,6350000,6325000,37990,13.04285004,28.8571,Females
scaffold_19_ctg1,9050001,9100000,9075000,34138,13.03053993,35.8571,Females
scaffold_19_ctg1,1550001,1600000,1575000,37854,13.01770697,38,Females
scaffold_19_ctg1,11950001,1.20E+07,11975000,38725,12.97917625,52.5714,Females
scaffold_19_ctg1,9100001,9150000,9125000,38348,12.92937305,24.5714,Females
scaffold_19_ctg1,10600001,10650000,10625000,31559,12.92889598,39.1667,Males
scaffold_19_ctg1,12550001,12600000,12575000,37488,12.83881962,32.2857,Females
scaffold_19_ctg1,50001,1.00E+05,75000,34481,12.83721885,27.5714,Females
scaffold_19_ctg1,650001,7.00E+05,675000,38662,12.82776309,22.8571,Females
scaffold_19_ctg1,10650001,10700000,10675000,25996,12.81305934,25.3333,Males
scaffold_19_ctg1,1750001,1800000,1775000,37285,12.81016665,21.5714,Females
scaffold_19_ctg1,5700001,5750000,5725000,36939,12.80655317,21.8571,Females
scaffold_19_ctg1,1600001,1650000,1625000,33079,12.79727401,38.4286,Females
scaffold_19_ctg1,3250001,3300000,3275000,38995,12.7458432,28,Females
scaffold_19_ctg1,300001,350000,325000,38007,12.74163933,21.5714,Females
scaffold_19_ctg1,8250001,8300000,8275000,36078,12.70209239,22.4286,Females
scaffold_19_ctg1,11300001,11350000,11325000,37649,12.67774597,22.2857,Females
scaffold_19_ctg1,12050001,12100000,12075000,37697,12.66253221,24.8571,Females
scaffold_19_ctg1,7400001,7450000,7425000,35398,12.65468109,43.5714,Females
scaffold_19_ctg1,100001,150000,125000,38447,12.62376158,21.5714,Females
scaffold_19_ctg1,700001,750000,725000,31719,12.61360637,44.1429,Females
scaffold_19_ctg1,11350001,11400000,11375000,26236,12.5925784,27.1429,Females
scaffold_19_ctg1,8800001,8850000,8825000,38478,12.59045692,26.5714,Females
scaffold_19_ctg1,200001,250000,225000,38113,12.57941816,21.1429,Females
scaffold_19_ctg1,3150001,3200000,3175000,36884,12.54639391,41.1429,Females
scaffold_19_ctg1,1950001,2.00E+06,1975000,31276,12.54349403,51.2857,Females
scaffold_19_ctg1,10550001,10600000,10575000,32541,12.53611688,27,Males
scaffold_19_ctg1,1250001,1300000,1275000,37085,12.51029334,28.2857,Females
scaffold_19_ctg1,11850001,11900000,11875000,33194,12.50715963,39.8571,Females
