CHROM,win_start,win_end,win_mid,mean_Het,Sexo
scaffold_15_ctg1,2250001,2300000,2272989,0.00985,Females
scaffold_15_ctg1,2300001,2350000,2323594,0.01295,Females
scaffold_15_ctg1,2350001,2400000,2375468,0.01275,Females
scaffold_15_ctg1,2400001,2450000,2421367,0.0131,Females
scaffold_15_ctg1,2450001,2500000,2477196,0.01145,Females
scaffold_15_ctg1,2500001,2550000,2524550,0.01055,Females
scaffold_15_ctg1,2550001,2600000,2575189,0.0118,Females
scaffold_15_ctg1,2600001,2650000,2624895,0.01335,Females
scaffold_15_ctg1,2650001,2700000,2674798,0.01385,Females
scaffold_15_ctg1,2700001,2750000,2725579,0.00995,Females
scaffold_15_ctg1,2750001,2800000,2774985,0.0085,Females
scaffold_15_ctg1,2800001,2850000,2826774,0.01035,Females
scaffold_15_ctg1,2850001,2900000,2875279,0.01255,Females
scaffold_15_ctg1,2900001,2950000,2923415,0.013,Females
scaffold_15_ctg1,2950001,3000000,2974046,0.01215,Females
scaffold_15_ctg1,3000001,3050000,3025073,0.0111,Females
scaffold_15_ctg1,3050001,3100000,3075383,0.01155,Females
scaffold_15_ctg1,3100001,3150000,3123096,0.0097,Females
scaffold_15_ctg1,3150001,3200000,3175381,0.00715,Females
scaffold_15_ctg1,3200001,3250000,3223648,0.0101,Females
scaffold_15_ctg1,3250001,3300000,3275673,0.0085,Females
scaffold_15_ctg1,3300001,3350000,3325086,0.00895,Females
scaffold_15_ctg1,3350001,3400000,3375286,0.0087,Females
scaffold_15_ctg1,3400001,3450000,3425934,0.00955,Females
scaffold_15_ctg1,3450001,3500000,3469952,0.0072,Females
scaffold_15_ctg1,3500001,3550000,3528886,0.0098,Females
scaffold_15_ctg1,3550001,3600000,3575534,0.0109,Females
scaffold_15_ctg1,3600001,3650000,3624399,0.01225,Females
scaffold_15_ctg1,3650001,3700000,3674151,0.0083,Females
scaffold_15_ctg1,3700001,3750000,3724647,0.01005,Females
scaffold_15_ctg1,3750001,3800000,3775946,0.00725,Females
scaffold_15_ctg1,3800001,3850000,3823705,0.0129,Females
scaffold_15_ctg1,3850001,3900000,3875295,0.0111,Females
scaffold_15_ctg1,3900001,3950000,3923696,0.0084,Females
scaffold_15_ctg1,3950001,4000000,3973920,0.01095,Females
scaffold_15_ctg1,4000001,4050000,4025490,0.00965,Females
scaffold_15_ctg1,4050001,4100000,4073748,0.0106,Females
scaffold_15_ctg1,4100001,4150000,4124769,0.0122,Females
scaffold_15_ctg1,4150001,4200000,4175158,0.0101,Females
scaffold_15_ctg1,4200001,4250000,4224561,0.01115,Females
scaffold_15_ctg1,4250001,4300000,4276845,0.00955,Females
scaffold_15_ctg1,4300001,4350000,4324724,0.00915,Females
scaffold_15_ctg1,4350001,4400000,4375585,0.0085,Females
scaffold_15_ctg1,4400001,4450000,4426082,0.0134,Females
scaffold_15_ctg1,4450001,4500000,4475381,0.01125,Females
scaffold_15_ctg1,4500001,4550000,4525184,0.0109,Females
scaffold_15_ctg1,4550001,4600000,4575900,0.0095,Females
scaffold_15_ctg1,4600001,4650000,4625247,0.00945,Females
scaffold_15_ctg1,4650001,4700000,4676003,0.0101,Females
scaffold_15_ctg1,4700001,4750000,4724691,0.0108,Females
scaffold_15_ctg1,4750001,4800000,4774287,0.00815,Females
scaffold_15_ctg1,4800001,4850000,4821610,0.01155,Females
scaffold_15_ctg1,4850001,4900000,4873550,0.01105,Females
scaffold_15_ctg1,4900001,4950000,4924146,0.0121,Females
scaffold_15_ctg1,4950001,5000000,4974532,0.0146,Females
scaffold_15_ctg1,5000001,5050000,5026259,0.01405,Females
scaffold_15_ctg1,5050001,5100000,5075246,0.00895,Females
scaffold_15_ctg1,5100001,5150000,5124240,0.009,Females
scaffold_15_ctg1,5150001,5200000,5174507,0.01435,Females
scaffold_15_ctg1,5200001,5250000,5226136,0.0153,Females
scaffold_15_ctg1,5250001,5300000,5274334,0.0108,Females
scaffold_15_ctg1,5300001,5350000,5322857,0.01295,Females
scaffold_15_ctg1,5350001,5400000,5376498,0.01075,Females
scaffold_15_ctg1,5400001,5450000,5423931,0.00815,Females
scaffold_15_ctg1,5450001,5500000,5476625,0.00725,Females
scaffold_15_ctg1,5500001,5550000,5525006,0.0092,Females
scaffold_15_ctg1,5550001,5600000,5574639,0.0083,Females
scaffold_15_ctg1,5600001,5650000,5627126,0.0105,Females
scaffold_15_ctg1,5650001,5700000,5673342,0.01015,Females
scaffold_15_ctg1,5700001,5750000,5726220,0.01405,Females
scaffold_15_ctg1,5750001,5800000,5772764,0.0045,Females
scaffold_15_ctg1,5800001,5850000,5825337,0.01165,Females
scaffold_15_ctg1,5850001,5900000,5871915,0.01495,Females
scaffold_15_ctg1,5900001,5950000,5923816,0.0152,Females
scaffold_15_ctg1,5950001,6000000,5975756,0.0134,Females
scaffold_15_ctg1,6000001,6050000,6025466,0.00895,Females
scaffold_15_ctg1,6050001,6100000,6075701,0.0109,Females
scaffold_15_ctg1,6100001,6150000,6124830,0.01035,Females
scaffold_15_ctg1,6150001,6200000,6175074,0.00965,Females
scaffold_15_ctg1,6200001,6250000,6224983,0.0114,Females
scaffold_15_ctg1,6250001,6300000,6277046,0.01045,Females
scaffold_15_ctg1,6300001,6350000,6325137,0.00955,Females
scaffold_15_ctg1,6350001,6400000,6374245,0.01275,Females
scaffold_15_ctg1,6400001,6450000,6423862,0.01085,Females
scaffold_15_ctg1,6450001,6500000,6475432,0.0127,Females
scaffold_15_ctg1,6500001,6550000,6523867,0.0088,Females
scaffold_15_ctg1,6550001,6600000,6572978,0.01025,Females
scaffold_15_ctg1,6600001,6650000,6625980,0.00805,Females
scaffold_15_ctg1,6650001,6700000,6676162,0.00915,Females
scaffold_15_ctg1,6700001,6750000,6725097,0.0109,Females
scaffold_15_ctg1,6750001,6800000,6774835,0.0128,Females
scaffold_15_ctg1,6800001,6850000,6826950,0.01035,Females
scaffold_15_ctg1,6850001,6900000,6874829,0.0093,Females
scaffold_15_ctg1,6900001,6950000,6922740,0.0086,Females
scaffold_15_ctg1,6950001,7000000,6975172,0.01055,Females
scaffold_15_ctg1,7000001,7050000,7026447,0.0103,Females
scaffold_15_ctg1,7050001,7100000,7075370,0.0097,Females
scaffold_15_ctg1,7100001,7150000,7125269,0.00945,Females
scaffold_15_ctg1,7150001,7200000,7174659,0.0113,Females
scaffold_15_ctg1,7200001,7250000,7224508,0.01025,Females
scaffold_15_ctg1,7250001,7300000,7275420,0.01075,Females
scaffold_15_ctg1,7300001,7350000,7324745,0.00845,Females
scaffold_15_ctg1,7350001,7400000,7367297,0.00925,Females
scaffold_15_ctg1,7400001,7450000,7429813,0.00705,Females
scaffold_15_ctg1,7450001,7500000,7474491,0.0113,Females
scaffold_15_ctg1,7500001,7550000,7524775,0.01105,Females
scaffold_15_ctg1,7550001,7600000,7573156,0.01225,Females
scaffold_15_ctg1,7600001,7650000,7622518,0.0128,Females
scaffold_15_ctg1,7650001,7700000,7675556,0.0098,Females
scaffold_15_ctg1,7700001,7750000,7725020,0.0103,Females
scaffold_15_ctg1,7750001,7800000,7774274,0.0097,Females
scaffold_15_ctg1,7800001,7850000,7826489,0.00875,Females
scaffold_15_ctg1,7850001,7900000,7872367,0.0089,Females
scaffold_15_ctg1,7900001,7950000,7924914,0.00895,Females
scaffold_15_ctg1,7950001,8000000,7974863,0.0078,Females
scaffold_15_ctg1,8000001,8050000,8023816,0.01085,Females
scaffold_15_ctg1,8050001,8100000,8071606,0.01055,Females
scaffold_15_ctg1,8100001,8150000,8128761,0.01055,Females
scaffold_15_ctg1,8150001,8200000,8173912,0.01015,Females
scaffold_15_ctg1,8200001,8250000,8222463,0.0111,Females
scaffold_15_ctg1,8250001,8300000,8275019,0.0144,Females
scaffold_15_ctg1,8300001,8350000,8325010,0.0098,Females
scaffold_15_ctg1,8350001,8400000,8373937,0.012,Females
scaffold_15_ctg1,8400001,8450000,8424482,0.0147,Females
scaffold_15_ctg1,8450001,8500000,8475456,0.0123,Females
scaffold_15_ctg1,8500001,8550000,8523329,0.0135,Females
scaffold_15_ctg1,8550001,8600000,8574811,0.0093,Females
scaffold_15_ctg1,8600001,8650000,8629328,0.00725,Females
scaffold_15_ctg1,8650001,8700000,8673741,0.00825,Females
scaffold_15_ctg1,8700001,8750000,8730014,0.0105,Females
scaffold_15_ctg1,8750001,8800000,8774923,0.00915,Females
scaffold_15_ctg1,8800001,8850000,8826294,0.0091,Females
scaffold_15_ctg1,8850001,8900000,8873788,0.0086,Females
scaffold_15_ctg1,8900001,8950000,8925105,0.0082,Females
scaffold_15_ctg1,8950001,9000000,8974352,0.0129,Females
scaffold_15_ctg1,9000001,9050000,9025641,0.0106,Females
scaffold_15_ctg1,9050001,9100000,9075531,0.0093,Females
scaffold_15_ctg1,9100001,9150000,9124901,0.0115,Females
scaffold_15_ctg1,9150001,9200000,9173431,0.01325,Females
scaffold_15_ctg1,9200001,9250000,9223533,0.0139,Females
scaffold_15_ctg1,9250001,9300000,9275120,0.01315,Females
scaffold_15_ctg1,9300001,9350000,9325248,0.00935,Females
scaffold_15_ctg1,9350001,9400000,9375175,0.0114,Females
scaffold_15_ctg1,9400001,9450000,9424098,0.0035,Females
scaffold_15_ctg1,9450001,9500000,9474381,0.0032,Females
scaffold_15_ctg1,9500001,9550000,9524407,0.00265,Females
scaffold_15_ctg1,9550001,9600000,9575395,0.00315,Females
scaffold_15_ctg1,9600001,9650000,9624433,0.0035,Females
scaffold_15_ctg1,9650001,9700000,9675627,0.00325,Females
scaffold_15_ctg1,9700001,9750000,9725291,0.0035,Females
scaffold_15_ctg1,9750001,9800000,9773189,0.00425,Females
scaffold_15_ctg1,9800001,9850000,9825021,0.0017,Females
scaffold_15_ctg1,9850001,9900000,9868058,0.00245,Females
scaffold_15_ctg1,9900001,9950000,9930826,0.00395,Females
scaffold_15_ctg1,9950001,10000000,9976691,0.00275,Females
scaffold_15_ctg1,10000001,10050000,10025042,0.00365,Females
scaffold_15_ctg1,10050001,10100000,10073220,0.00425,Females
scaffold_15_ctg1,10100001,10150000,10125897,0.00465,Females
scaffold_15_ctg1,10150001,10200000,10175120,0.00535,Females
scaffold_15_ctg1,10200001,10250000,10226071,0.0029,Females
scaffold_15_ctg1,10250001,10300000,10274661,0.00465,Females
scaffold_15_ctg1,10300001,10350000,10324664,0.0036,Females
scaffold_15_ctg1,10350001,10400000,10374740,0.00425,Females
scaffold_15_ctg1,10400001,10450000,10424784,0.0043,Females
scaffold_15_ctg1,10450001,10500000,10474532,0.00275,Females
scaffold_15_ctg1,10500001,10550000,10525125,0.0063,Females
scaffold_15_ctg1,10550001,10600000,10576562,0.00465,Females
scaffold_15_ctg1,10600001,10650000,10625674,0.00365,Females
scaffold_15_ctg1,10650001,10700000,10674516,0.0046,Females
scaffold_15_ctg1,10700001,10750000,10725918,0.0037,Females
scaffold_15_ctg1,10750001,10800000,10775074,0.00285,Females
scaffold_15_ctg1,10800001,10850000,10823984,0.0043,Females
scaffold_15_ctg1,10850001,10900000,10874694,0.0026,Females
scaffold_15_ctg1,10900001,10950000,10924697,0.0021,Females
scaffold_15_ctg1,10950001,11000000,10975127,0.0043,Females
scaffold_15_ctg1,11000001,11050000,11019406,0.00605,Females
scaffold_15_ctg1,11050001,11100000,11070800,0.0073,Females
scaffold_15_ctg1,11100001,11150000,11136240,0.0044,Females
scaffold_15_ctg1,11150001,11200000,11174162,0.00325,Females
scaffold_15_ctg1,11200001,11250000,11223941,0.0038,Females
scaffold_15_ctg1,11250001,11300000,11275568,0.0035,Females
scaffold_15_ctg1,11300001,11350000,11325078,0.00225,Females
scaffold_15_ctg1,11350001,11400000,11375279,0.0022,Females
scaffold_15_ctg1,11400001,11450000,11425617,0.00485,Females
scaffold_15_ctg1,11450001,11500000,11474955,0.00805,Females
scaffold_15_ctg1,11500001,11550000,11527355,0.00335,Females
scaffold_15_ctg1,11550001,11600000,11572665,0.0014,Females
scaffold_15_ctg1,11600001,11650000,11628410,0.00265,Females
scaffold_15_ctg1,11650001,11700000,11675157,0.0017,Females
scaffold_15_ctg1,11700001,11750000,11725093,0.0043,Females
scaffold_15_ctg1,11750001,11800000,11773787,0.0056,Females
scaffold_15_ctg1,11800001,11850000,11811863,0.00355,Females
scaffold_15_ctg1,1,50000,22673,0.002028571,Males
scaffold_15_ctg1,50001,100000,75858,0.003071429,Males
scaffold_15_ctg1,100001,150000,125658,0.002357143,Males
scaffold_15_ctg1,150001,200000,174071,0.003442857,Males
scaffold_15_ctg1,200001,250000,221415,0.002328571,Males
scaffold_15_ctg1,250001,300000,273375,0.0026,Males
scaffold_15_ctg1,300001,350000,325057,0.002371429,Males
scaffold_15_ctg1,350001,400000,375182,0.001785714,Males
scaffold_15_ctg1,400001,450000,425118,0.0015,Males
scaffold_15_ctg1,450001,500000,474602,0.001742857,Males
scaffold_15_ctg1,500001,550000,524728,0.001614286,Males
scaffold_15_ctg1,550001,600000,574432,0.003028571,Males
scaffold_15_ctg1,600001,650000,624719,0.001228571,Males
scaffold_15_ctg1,650001,700000,675597,0.002385714,Males
scaffold_15_ctg1,700001,750000,722809,0.001171429,Males
scaffold_15_ctg1,750001,800000,776373,0.002371429,Males
scaffold_15_ctg1,800001,850000,824664,0.001657143,Males
scaffold_15_ctg1,850001,900000,875164,0.0014,Males
scaffold_15_ctg1,900001,950000,923463,0.001142857,Males
scaffold_15_ctg1,950001,1000000,974744,0.001985714,Males
scaffold_15_ctg1,1000001,1050000,1024985,0.003271429,Males
scaffold_15_ctg1,1050001,1100000,1075274,0.003542857,Males
scaffold_15_ctg1,1100001,1150000,1126453,0.002571429,Males
scaffold_15_ctg1,1150001,1200000,1174711,0.003314286,Males
scaffold_15_ctg1,1200001,1250000,1224323,0.001728571,Males
scaffold_15_ctg1,1250001,1300000,1275351,0.002414286,Males
scaffold_15_ctg1,1300001,1350000,1324812,0.002585714,Males
scaffold_15_ctg1,1350001,1400000,1374794,0.0012,Males
scaffold_15_ctg1,1400001,1450000,1424318,0.000757143,Males
scaffold_15_ctg1,1450001,1500000,1476365,0.001214286,Males
scaffold_15_ctg1,1500001,1550000,1524211,0.001214286,Males
scaffold_15_ctg1,1550001,1600000,1574662,0.002185714,Males
scaffold_15_ctg1,1600001,1650000,1624193,0.002685714,Males
scaffold_15_ctg1,1650001,1700000,1676624,0.0012,Males
scaffold_15_ctg1,1700001,1750000,1726734,0.001714286,Males
scaffold_15_ctg1,1750001,1800000,1772813,0.003014286,Males
scaffold_15_ctg1,1800001,1850000,1825675,0.003657143,Males
scaffold_15_ctg1,1850001,1900000,1874461,0.0019,Males
scaffold_15_ctg1,1900001,1950000,1925012,0.002028571,Males
scaffold_15_ctg1,1950001,2000000,1974929,0.002714286,Males
scaffold_15_ctg1,2000001,2050000,2024074,0.002328571,Males
scaffold_15_ctg1,2050001,2100000,2076053,0.002085714,Males
scaffold_15_ctg1,2100001,2150000,2125292,0.002971429,Males
scaffold_15_ctg1,2150001,2200000,2175184,0.001971429,Males
scaffold_15_ctg1,2200001,2250000,2226517,0.0042,Males
scaffold_15_ctg1,2250001,2300000,2272989,0.002228571,Males
scaffold_15_ctg1,2300001,2350000,2323594,0.001957143,Males
scaffold_15_ctg1,2350001,2400000,2375468,0.002185714,Males
scaffold_15_ctg1,2400001,2450000,2421367,0.001414286,Males
scaffold_15_ctg1,2450001,2500000,2477196,0.001871429,Males
scaffold_15_ctg1,2500001,2550000,2524550,0.001314286,Males
scaffold_15_ctg1,2550001,2600000,2575189,0.002242857,Males
scaffold_15_ctg1,2600001,2650000,2624895,0.001857143,Males
scaffold_15_ctg1,2650001,2700000,2674798,0.0023,Males
scaffold_15_ctg1,2700001,2750000,2725579,0.001214286,Males
scaffold_15_ctg1,2750001,2800000,2774985,0.001614286,Males
scaffold_15_ctg1,2800001,2850000,2826774,0.002028571,Males
scaffold_15_ctg1,2850001,2900000,2875279,0.002014286,Males
scaffold_15_ctg1,2900001,2950000,2923415,0.002285714,Males
scaffold_15_ctg1,2950001,3000000,2974046,0.002371429,Males
scaffold_15_ctg1,3000001,3050000,3025073,0.001628571,Males
scaffold_15_ctg1,3050001,3100000,3075383,0.002714286,Males
scaffold_15_ctg1,3100001,3150000,3123096,0.001342857,Males
scaffold_15_ctg1,3150001,3200000,3175381,0.000642857,Males
scaffold_15_ctg1,3200001,3250000,3223648,0.000657143,Males
scaffold_15_ctg1,3250001,3300000,3275673,0.001,Males
scaffold_15_ctg1,3300001,3350000,3325086,0.0017,Males
scaffold_15_ctg1,3350001,3400000,3375286,0.001385714,Males
scaffold_15_ctg1,3400001,3450000,3425934,0.001857143,Males
scaffold_15_ctg1,3450001,3500000,3469952,0.0063,Males
scaffold_15_ctg1,3500001,3550000,3528886,0.003785714,Males
scaffold_15_ctg1,3550001,3600000,3575534,0.0012,Males
scaffold_15_ctg1,3600001,3650000,3624399,0.0019,Males
scaffold_15_ctg1,3650001,3700000,3674151,0.002257143,Males
scaffold_15_ctg1,3700001,3750000,3724647,0.001685714,Males
scaffold_15_ctg1,3750001,3800000,3775946,0.001457143,Males
scaffold_15_ctg1,3800001,3850000,3823705,0.002057143,Males
scaffold_15_ctg1,3850001,3900000,3875295,0.002585714,Males
scaffold_15_ctg1,3900001,3950000,3923696,0.001757143,Males
scaffold_15_ctg1,3950001,4000000,3973920,0.002285714,Males
scaffold_15_ctg1,4000001,4050000,4025490,0.0019,Males
scaffold_15_ctg1,4050001,4100000,4073748,0.001928571,Males
scaffold_15_ctg1,4100001,4150000,4124769,0.0015,Males
scaffold_15_ctg1,4150001,4200000,4175158,0.001971429,Males
scaffold_15_ctg1,4200001,4250000,4224561,0.002142857,Males
scaffold_15_ctg1,4250001,4300000,4276845,0.001828571,Males
scaffold_15_ctg1,4300001,4350000,4324724,0.001614286,Males
scaffold_15_ctg1,4350001,4400000,4375585,0.002228571,Males
scaffold_15_ctg1,4400001,4450000,4426082,0.002485714,Males
scaffold_15_ctg1,4450001,4500000,4475381,0.002271429,Males
scaffold_15_ctg1,4500001,4550000,4525184,0.003442857,Males
scaffold_15_ctg1,4550001,4600000,4575900,0.002485714,Males
scaffold_15_ctg1,4600001,4650000,4625247,0.001042857,Males
scaffold_15_ctg1,4650001,4700000,4676003,0.002142857,Males
scaffold_15_ctg1,4700001,4750000,4724691,0.001357143,Males
scaffold_15_ctg1,4750001,4800000,4774287,0.001871429,Males
scaffold_15_ctg1,4800001,4850000,4821610,0.001971429,Males
scaffold_15_ctg1,4850001,4900000,4873550,0.002585714,Males
scaffold_15_ctg1,4900001,4950000,4924146,0.002028571,Males
scaffold_15_ctg1,4950001,5000000,4974532,0.002314286,Males
scaffold_15_ctg1,5000001,5050000,5026259,0.001628571,Males
scaffold_15_ctg1,5050001,5100000,5075246,0.000957143,Males
scaffold_15_ctg1,5100001,5150000,5124240,0.000871429,Males
scaffold_15_ctg1,5150001,5200000,5174507,0.001242857,Males
scaffold_15_ctg1,5200001,5250000,5226136,0.001114286,Males
scaffold_15_ctg1,5250001,5300000,5274334,0.002914286,Males
scaffold_15_ctg1,5300001,5350000,5322857,0.002857143,Males
scaffold_15_ctg1,5350001,5400000,5376498,0.003785714,Males
scaffold_15_ctg1,5400001,5450000,5423931,0.002157143,Males
scaffold_15_ctg1,5450001,5500000,5476625,0.003014286,Males
scaffold_15_ctg1,5500001,5550000,5525006,0.002342857,Males
scaffold_15_ctg1,5550001,5600000,5574639,0.0012,Males
scaffold_15_ctg1,5600001,5650000,5627126,0.0006,Males
scaffold_15_ctg1,5650001,5700000,5673342,0.001742857,Males
scaffold_15_ctg1,5700001,5750000,5726220,0.002485714,Males
scaffold_15_ctg1,5750001,5800000,5772764,0.0033,Males
scaffold_15_ctg1,5800001,5850000,5825337,0.004114286,Males
scaffold_15_ctg1,5850001,5900000,5871915,0.002914286,Males
scaffold_15_ctg1,5900001,5950000,5923816,0.004528571,Males
scaffold_15_ctg1,5950001,6000000,5975756,0.001871429,Males
scaffold_15_ctg1,6000001,6050000,6025466,0.002442857,Males
scaffold_15_ctg1,6050001,6100000,6075701,0.001714286,Males
scaffold_15_ctg1,6100001,6150000,6124830,0.001585714,Males
scaffold_15_ctg1,6150001,6200000,6175074,0.002071429,Males
scaffold_15_ctg1,6200001,6250000,6224983,0.002228571,Males
scaffold_15_ctg1,6250001,6300000,6277046,0.002557143,Males
scaffold_15_ctg1,6300001,6350000,6325137,0.001528571,Males
scaffold_15_ctg1,6350001,6400000,6374245,0.001757143,Males
scaffold_15_ctg1,6400001,6450000,6423862,0.002414286,Males
scaffold_15_ctg1,6450001,6500000,6475432,0.001685714,Males
scaffold_15_ctg1,6500001,6550000,6523867,0.002371429,Males
scaffold_15_ctg1,6550001,6600000,6572978,0.001471429,Males
scaffold_15_ctg1,6600001,6650000,6625980,0.001628571,Males
scaffold_15_ctg1,6650001,6700000,6676162,0.0035,Males
scaffold_15_ctg1,6700001,6750000,6725097,0.002042857,Males
scaffold_15_ctg1,6750001,6800000,6774835,0.001271429,Males
scaffold_15_ctg1,6800001,6850000,6826950,0.000885714,Males
scaffold_15_ctg1,6850001,6900000,6874829,0.001142857,Males
scaffold_15_ctg1,6900001,6950000,6922740,0.001371429,Males
scaffold_15_ctg1,6950001,7000000,6975172,0.001214286,Males
scaffold_15_ctg1,7000001,7050000,7026447,0.001728571,Males
scaffold_15_ctg1,7050001,7100000,7075370,0.0009,Males
scaffold_15_ctg1,7100001,7150000,7125269,0.001628571,Males
scaffold_15_ctg1,7150001,7200000,7174659,0.001271429,Males
scaffold_15_ctg1,7200001,7250000,7224508,0.002828571,Males
scaffold_15_ctg1,7250001,7300000,7275420,0.002142857,Males
scaffold_15_ctg1,7300001,7350000,7324745,0.002185714,Males
scaffold_15_ctg1,7350001,7400000,7367297,0.001328571,Males
scaffold_15_ctg1,7400001,7450000,7429813,0.001471429,Males
scaffold_15_ctg1,7450001,7500000,7474491,0.001942857,Males
scaffold_15_ctg1,7500001,7550000,7524775,0.0009,Males
scaffold_15_ctg1,7550001,7600000,7573156,0.002585714,Males
scaffold_15_ctg1,7600001,7650000,7622518,0.003242857,Males
scaffold_15_ctg1,7650001,7700000,7675556,0.001828571,Males
scaffold_15_ctg1,7700001,7750000,7725020,0.001971429,Males
scaffold_15_ctg1,7750001,7800000,7774274,0.001671429,Males
scaffold_15_ctg1,7800001,7850000,7826489,0.002314286,Males
scaffold_15_ctg1,7850001,7900000,7872367,0.000928571,Males
scaffold_15_ctg1,7900001,7950000,7924914,0.001742857,Males
scaffold_15_ctg1,7950001,8000000,7974863,0.001628571,Males
scaffold_15_ctg1,8000001,8050000,8023816,0.002128571,Males
scaffold_15_ctg1,8050001,8100000,8071606,0.001257143,Males
scaffold_15_ctg1,8100001,8150000,8128761,0.002185714,Males
scaffold_15_ctg1,8150001,8200000,8173912,0.003028571,Males
scaffold_15_ctg1,8200001,8250000,8222463,0.002714286,Males
scaffold_15_ctg1,8250001,8300000,8275019,0.002042857,Males
scaffold_15_ctg1,8300001,8350000,8325010,0.002585714,Males
scaffold_15_ctg1,8350001,8400000,8373937,0.002628571,Males
scaffold_15_ctg1,8400001,8450000,8424482,0.002185714,Males
scaffold_15_ctg1,8450001,8500000,8475456,0.002671429,Males
scaffold_15_ctg1,8500001,8550000,8523329,0.002642857,Males
scaffold_15_ctg1,8550001,8600000,8574811,0.001485714,Males
scaffold_15_ctg1,8600001,8650000,8629328,0.000671429,Males
scaffold_15_ctg1,8650001,8700000,8673741,0.000885714,Males
scaffold_15_ctg1,8700001,8750000,8730014,0.001485714,Males
scaffold_15_ctg1,8750001,8800000,8774923,0.000814286,Males
scaffold_15_ctg1,8800001,8850000,8826294,0.003,Males
scaffold_15_ctg1,8850001,8900000,8873788,0.001542857,Males
scaffold_15_ctg1,8900001,8950000,8925105,0.001671429,Males
scaffold_15_ctg1,8950001,9000000,8974352,0.004071429,Males
scaffold_15_ctg1,9000001,9050000,9025641,0.0012,Males
scaffold_15_ctg1,9050001,9100000,9075531,0.002185714,Males
scaffold_15_ctg1,9100001,9150000,9124901,0.002457143,Males
scaffold_15_ctg1,9150001,9200000,9173431,0.002128571,Males
scaffold_15_ctg1,9200001,9250000,9223533,0.002457143,Males
scaffold_15_ctg1,9250001,9300000,9275120,0.002185714,Males
scaffold_15_ctg1,9300001,9350000,9325248,0.001328571,Males
scaffold_15_ctg1,9350001,9400000,9375175,0.003342857,Males
scaffold_15_ctg1,9400001,9450000,9424098,0.002857143,Males
scaffold_15_ctg1,9450001,9500000,9474381,0.0024,Males
scaffold_15_ctg1,9500001,9550000,9524407,0.001814286,Males
scaffold_15_ctg1,9550001,9600000,9575395,0.0018,Males
scaffold_15_ctg1,9600001,9650000,9624433,0.0018,Males
scaffold_15_ctg1,9650001,9700000,9675627,0.0024,Males
scaffold_15_ctg1,9700001,9750000,9725291,0.002571429,Males
scaffold_15_ctg1,9750001,9800000,9773189,0.002071429,Males
scaffold_15_ctg1,9800001,9850000,9825021,0.001071429,Males
